 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, rowcost
C# minor blues (4#), 4+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 9+1:5:0:0:5, 3+0:0:0:0:0, 10+1:4:0:0:4, 3+0:0:0:0:0, 4+0:4:0:0:4, 3+0:0:0:0:0, 4+0:4:0:0:4, 3+0:0:0:0:0, 4+0:4:0:0:4, 3+0:0:0:0:0, 4+0:4:0:0:4, 4+0:0:1:0:1, 5+0:3:0:0:3, 3+0:0:0:0:0, 4+0:4:0:0:4, 4+0:0:1:0:1, 5+0:3:0:0:3, 3+0:0:0:0:0, 9+1:5:0:0:5, 1+0:0:0:0:0, 98+3:40:2:0:42
Ab dorian (4b), 4+0:1:0:0:1, 5+0:2:0:0:2, 1+0:0:1:0:1, 7+1:2:0:0:2, 6+0:4:0:0:4, 6+1:2:0:0:2, 5+0:3:0:0:3, 2+0:0:0:0:0, 5+0:3:0:0:3, 2+0:0:0:0:0, 5+0:3:0:0:3, 2+0:0:0:0:0, 5+0:3:0:0:3, 2+0:0:0:0:0, 5+0:2:0:0:2, 1+0:0:0:0:0, 7+0:4:0:0:4, 2+0:0:0:0:0, 5+0:2:0:0:2, 1+0:0:0:0:0, 7+0:4:0:0:4, 7+1:2:0:0:2, 0+0:0:0:0:0, 92+3:37:1:0:38
E dorian (4#), 3+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 8+1:5:0:0:5, 0+0:0:0:0:0, 9+1:4:0:0:4, 0+0:0:0:0:0, 4+0:4:0:0:4, 0+0:0:0:0:0, 4+0:4:0:0:4, 0+0:0:0:0:0, 4+0:4:0:0:4, 0+0:0:0:0:0, 4+0:4:0:0:4, 3+0:0:1:0:1, 5+0:3:0:0:3, 1+0:0:0:0:0, 4+0:4:0:0:4, 3+0:0:1:0:1, 5+0:3:0:0:3, 1+0:0:0:0:0, 8+1:5:0:0:5, 0+0:0:0:0:0, 68+3:40:2:0:42
Ab phrygian (4b), 4+0:1:0:0:2, 6+0:2:0:0:3, 1+0:0:1:0:0, 5+1:2:0:0:4, 6+0:4:0:0:6, 4+1:2:0:0:4, 5+0:3:0:0:5, 0+0:0:0:0:0, 5+0:3:0:0:5, 0+0:0:0:0:0, 5+0:3:0:0:5, 0+0:0:0:0:0, 5+0:3:0:0:5, 0+0:0:0:0:0, 6+0:2:0:0:3, 1+0:0:0:0:0, 7+0:4:0:0:6, 0+0:0:0:0:0, 6+0:2:0:0:3, 1+0:0:0:0:0, 7+0:4:0:0:6, 5+1:2:0:0:4, 0+0:0:0:0:0, 79+3:37:1:0:61
E phrygian (4#), 3+0:1:0:0:1, 3+0:2:0:0:0, 1+0:1:0:0:0, 9+1:5:0:0:3, 2+0:0:0:0:2, 10+1:4:0:0:3, 2+0:0:0:0:2, 4+0:4:0:0:2, 2+0:0:0:0:2, 4+0:4:0:0:2, 2+0:0:0:0:2, 4+0:4:0:0:2, 2+0:0:0:0:2, 4+0:4:0:0:2, 3+0:0:1:0:2, 4+0:3:0:0:2, 1+0:0:0:0:1, 4+0:4:0:0:2, 3+0:0:1:0:2, 4+0:3:0:0:2, 1+0:0:0:0:1, 9+1:5:0:0:3, 1+0:1:0:0:0, 82+3:45:2:0:40
Ab lydian (4b), 4+0:1:0:0:1, 5+0:2:0:0:2, 1+0:0:1:0:1, 7+1:2:0:0:2, 6+0:4:0:0:4, 6+1:2:0:0:2, 5+0:3:0:0:3, 2+0:0:0:0:0, 5+0:3:0:0:3, 2+0:0:0:0:0, 5+0:3:0:0:3, 2+0:0:0:0:0, 5+0:3:0:0:3, 2+0:0:0:0:0, 5+0:2:0:0:2, 1+0:0:0:0:0, 7+0:4:0:0:4, 2+0:0:0:0:0, 5+0:2:0:0:2, 1+0:0:0:0:0, 7+0:4:0:0:4, 7+1:2:0:0:2, 0+0:0:0:0:0, 92+3:37:1:0:38
E lydian (4#), 3+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 8+1:5:0:0:5, 0+0:0:0:0:0, 9+1:4:0:0:4, 0+0:0:0:0:0, 4+0:4:0:0:4, 0+0:0:0:0:0, 4+0:4:0:0:4, 0+0:0:0:0:0, 4+0:4:0:0:4, 0+0:0:0:0:0, 4+0:4:0:0:4, 3+0:0:1:0:1, 5+0:3:0:0:3, 1+0:0:0:0:0, 4+0:4:0:0:4, 3+0:0:1:0:1, 5+0:3:0:0:3, 1+0:0:0:0:0, 8+1:5:0:0:5, 0+0:0:0:0:0, 68+3:40:2:0:42
Ab mixolydian (4b), 4+0:1:0:0:2, 6+0:2:0:0:3, 1+0:0:1:0:0, 5+1:2:0:0:4, 6+0:4:0:0:6, 4+1:2:0:0:4, 5+0:3:0:0:5, 0+0:0:0:0:0, 5+0:3:0:0:5, 0+0:0:0:0:0, 5+0:3:0:0:5, 0+0:0:0:0:0, 5+0:3:0:0:5, 0+0:0:0:0:0, 6+0:2:0:0:3, 1+0:0:0:0:0, 7+0:4:0:0:6, 0+0:0:0:0:0, 6+0:2:0:0:3, 1+0:0:0:0:0, 7+0:4:0:0:6, 5+1:2:0:0:4, 0+0:0:0:0:0, 79+3:37:1:0:61
E mixolydian (4#), 3+0:1:0:0:1, 3+0:2:0:0:0, 1+0:1:0:0:0, 9+1:5:0:0:3, 2+0:0:0:0:2, 10+1:4:0:0:3, 2+0:0:0:0:2, 4+0:4:0:0:2, 2+0:0:0:0:2, 4+0:4:0:0:2, 2+0:0:0:0:2, 4+0:4:0:0:2, 2+0:0:0:0:2, 4+0:4:0:0:2, 3+0:0:1:0:2, 4+0:3:0:0:2, 1+0:0:0:0:1, 4+0:4:0:0:2, 3+0:0:1:0:2, 4+0:3:0:0:2, 1+0:0:0:0:1, 9+1:5:0:0:3, 1+0:1:0:0:0, 82+3:45:2:0:40
Ab aeolian (4b), 4+0:1:0:0:2, 6+0:2:0:0:3, 1+0:0:1:0:0, 6+1:2:0:0:3, 6+0:4:0:0:5, 5+1:2:0:0:3, 5+0:3:0:0:4, 1+0:0:0:0:0, 5+0:3:0:0:4, 1+0:0:0:0:0, 5+0:3:0:0:4, 1+0:0:0:0:0, 5+0:3:0:0:4, 1+0:0:0:0:0, 5+0:2:0:0:2, 2+0:0:0:0:0, 7+0:4:0:0:5, 1+0:0:0:0:0, 5+0:2:0:0:2, 2+0:0:0:0:0, 7+0:4:0:0:5, 6+1:2:0:0:3, 0+0:0:0:0:0, 87+3:37:1:0:49
E aeolian (4#), 2+0:1:0:0:0, 3+0:1:0:0:0, 1+0:1:0:0:0, 9+1:5:0:0:5, 1+0:0:0:0:1, 10+1:4:0:0:4, 1+0:0:0:0:1, 4+0:4:0:0:3, 1+0:0:0:0:1, 4+0:4:0:0:3, 1+0:0:0:0:1, 4+0:4:0:0:3, 1+0:0:0:0:1, 4+0:4:0:0:3, 2+0:0:1:0:1, 5+0:3:0:0:3, 0+0:0:0:0:0, 4+0:4:0:0:3, 2+0:0:1:0:1, 5+0:3:0:0:3, 0+0:0:0:0:0, 9+1:5:0:0:5, 0+0:0:0:0:0, 73+3:43:2:0:42
Ab locrian (4b), 4+0:1:0:0:3, 5+1:1:0:0:3, 0+0:0:0:0:0, 5+1:2:0:0:4, 6+0:4:0:0:6, 5+1:2:0:0:4, 5+0:3:0:0:5, 0+0:0:0:0:0, 5+0:3:0:0:5, 0+0:0:0:0:0, 5+0:3:0:0:5, 0+0:0:0:0:0, 5+0:3:0:0:5, 0+0:0:0:0:0, 6+0:2:0:0:4, 2+0:0:0:0:0, 7+0:4:0:0:7, 0+0:0:0:0:0, 6+0:2:0:0:4, 2+0:0:0:0:0, 7+0:4:0:0:7, 5+1:2:0:0:4, 0+0:0:0:0:0, 80+4:36:0:0:66
E locrian (4#), 3+0:1:0:0:1, 3+0:2:0:0:0, 2+0:2:0:0:0, 9+1:5:0:0:4, 3+0:0:0:0:3, 10+1:4:0:0:4, 3+0:0:0:0:3, 4+0:4:0:0:2, 3+0:0:0:0:3, 4+0:4:0:0:2, 3+0:0:0:0:3, 4+0:4:0:0:2, 3+0:0:0:0:3, 4+0:4:0:0:2, 2+0:0:1:0:2, 4+0:3:0:0:1, 2+0:0:0:0:2, 4+0:4:0:0:2, 2+0:0:1:0:2, 4+0:3:0:0:1, 2+0:0:0:0:2, 9+1:5:0:0:4, 1+0:1:0:0:0, 88+3:46:2:0:48
Db major (5b), 4+0:1:0:0:2, 6+0:2:0:0:3, 1+0:0:1:0:0, 5+1:2:0:0:4, 6+0:4:0:0:6, 4+1:2:0:0:4, 5+0:3:0:0:5, 0+0:0:0:0:0, 5+0:3:0:0:5, 0+0:0:0:0:0, 5+0:3:0:0:5, 0+0:0:0:0:0, 5+0:3:0:0:5, 0+0:0:0:0:0, 6+0:2:0:0:3, 1+0:0:0:0:0, 7+0:4:0:0:6, 0+0:0:0:0:0, 6+0:2:0:0:3, 1+0:0:0:0:0, 7+0:4:0:0:6, 5+1:2:0:0:4, 0+0:0:0:0:0, 79+3:37:1:0:61
B major (5#), 3+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 8+1:5:0:0:5, 0+0:0:0:0:0, 9+1:4:0:0:4, 0+0:0:0:0:0, 4+0:4:0:0:4, 0+0:0:0:0:0, 4+0:4:0:0:4, 0+0:0:0:0:0, 4+0:4:0:0:4, 0+0:0:0:0:0, 4+0:4:0:0:4, 3+0:0:1:0:1, 5+0:3:0:0:3, 1+0:0:0:0:0, 4+0:4:0:0:4, 3+0:0:1:0:1, 5+0:3:0:0:3, 1+0:0:0:0:0, 8+1:5:0:0:5, 0+0:0:0:0:0, 68+3:40:2:0:42
Bb minor (5b), 3+0:1:0:0:2, 6+0:1:0:0:3, 2+0:0:1:0:0, 5+1:2:0:0:3, 6+0:4:0:0:5, 4+1:2:0:0:3, 5+0:3:0:0:4, 0+0:0:0:0:0, 5+0:3:0:0:4, 0+0:0:0:0:0, 5+0:3:0:0:4, 0+0:0:0:0:0, 5+0:3:0:0:4, 0+0:0:0:0:0, 5+0:2:0:0:2, 2+0:0:0:0:0, 6+0:4:0:0:5, 0+0:0:0:0:0, 5+0:2:0:0:2, 2+0:0:0:0:0, 6+0:4:0:0:5, 5+1:2:0:0:3, 0+0:0:0:0:0, 77+3:36:1:0:49
G# minor (5#), 3+0:0:0:0:1, 3+0:0:0:0:1, 0+0:0:0:0:0, 8+1:5:0:0:5, 1+0:0:0:0:0, 9+1:4:0:0:6, 0+0:0:0:0:0, 4+0:4:0:0:4, 0+0:0:0:0:0, 4+0:4:0:0:4, 0+0:0:0:0:0, 4+0:4:0:0:4, 0+0:0:0:0:0, 4+0:4:0:0:4, 4+0:0:0:0:2, 5+0:3:0:0:5, 2+0:0:0:0:0, 4+0:4:0:0:4, 4+0:0:0:0:2, 5+0:3:0:0:5, 2+0:0:0:0:0, 8+1:5:0:0:5, 0+0:0:0:0:0, 74+3:40:0:0:52
Bb minor mel (5b), 3+0:1:0:0:2, 6+0:1:0:0:3, 2+0:0:1:0:0, 6+1:2:0:0:3, 6+0:4:0:0:5, 5+1:2:0:0:3, 5+0:3:0:0:4, 1+0:0:0:0:0, 5+0:3:0:0:4, 1+0:0:0:0:0, 5+0:3:0:0:4, 1+0:0:0:0:0, 5+0:3:0:0:4, 1+0:0:0:0:0, 4+0:2:0:0:2, 3+0:0:0:0:0, 6+0:4:0:0:5, 1+0:0:0:0:0, 4+0:2:0:0:2, 3+0:0:0:0:0, 6+0:4:0:0:5, 6+1:2:0:0:3, 0+0:0:0:0:0, 85+3:36:1:0:49
G# minor mel (5#), 3+0:0:0:0:1, 3+0:0:0:0:1, 0+0:0:0:0:0, 8+1:5:0:0:5, 2+0:0:0:0:0, 9+1:4:0:0:6, 1+0:0:0:0:0, 4+0:4:0:0:4, 1+0:0:0:0:0, 4+0:4:0:0:4, 1+0:0:0:0:0, 4+0:4:0:0:4, 1+0:0:0:0:0, 4+0:4:0:0:4, 5+0:0:0:0:1, 5+0:3:0:0:5, 3+0:0:0:0:0, 4+0:4:0:0:4, 5+0:0:0:0:1, 5+0:3:0:0:5, 3+0:0:0:0:0, 8+1:5:0:0:5, 0+0:0:0:0:0, 83+3:40:0:0:50
Db major blues (5b), 5+0:1:0:0:3, 6+0:2:0:0:5, 1+0:0:1:0:0, 6+1:2:0:0:4, 6+0:4:0:0:6, 7+1:2:0:0:4, 5+0:3:0:0:5, 1+0:0:0:0:0, 5+0:3:0:0:5, 1+0:0:0:0:0, 5+0:3:0:0:5, 1+0:0:0:0:0, 5+0:3:0:0:5, 1+0:0:0:0:0, 7+0:2:0:0:4, 3+0:0:0:0:1, 7+0:4:0:0:7, 1+0:0:0:0:0, 7+0:2:0:0:4, 3+0:0:0:0:1, 7+0:4:0:0:7, 6+1:2:0:0:4, 0+0:0:0:0:0, 96+3:37:1:0:70
B major blues (5#), 4+0:0:0:0:1, 4+0:0:0:0:0, 1+0:0:0:0:0, 9+1:5:0:0:5, 3+0:0:0:0:0, 10+1:4:0:0:5, 3+0:0:0:0:0, 4+0:4:0:0:4, 3+0:0:0:0:0, 4+0:4:0:0:4, 3+0:0:0:0:0, 4+0:4:0:0:4, 3+0:0:0:0:0, 4+0:4:0:0:4, 5+0:0:1:0:0, 5+0:3:0:0:3, 3+0:0:0:0:0, 4+0:4:0:0:4, 5+0:0:1:0:0, 5+0:3:0:0:3, 3+0:0:0:0:0, 9+1:5:0:0:5, 1+0:0:0:0:0, 99+3:40:2:0:42
Bb minor blues (5b), 5+0:1:0:0:3, 6+0:2:0:0:5, 1+0:0:1:0:0, 6+1:2:0:0:4, 6+0:4:0:0:6, 7+1:2:0:0:4, 5+0:3:0:0:5, 1+0:0:0:0:0, 5+0:3:0:0:5, 1+0:0:0:0:0, 5+0:3:0:0:5, 1+0:0:0:0:0, 5+0:3:0:0:5, 1+0:0:0:0:0, 7+0:2:0:0:4, 3+0:0:0:0:1, 7+0:4:0:0:7, 1+0:0:0:0:0, 7+0:2:0:0:4, 3+0:0:0:0:1, 7+0:4:0:0:7, 6+1:2:0:0:4, 0+0:0:0:0:0, 96+3:37:1:0:70
G# minor blues (5#), 4+0:0:0:0:1, 4+0:0:0:0:0, 1+0:0:0:0:0, 9+1:5:0:0:5, 3+0:0:0:0:0, 10+1:4:0:0:5, 3+0:0:0:0:0, 4+0:4:0:0:4, 3+0:0:0:0:0, 4+0:4:0:0:4, 3+0:0:0:0:0, 4+0:4:0:0:4, 3+0:0:0:0:0, 4+0:4:0:0:4, 5+0:0:1:0:0, 5+0:3:0:0:3, 3+0:0:0:0:0, 4+0:4:0:0:4, 5+0:0:1:0:0, 5+0:3:0:0:3, 3+0:0:0:0:0, 9+1:5:0:0:5, 1+0:0:0:0:0, 99+3:40:2:0:42
Db dorian (5b), 4+0:1:0:0:2, 6+0:2:0:0:3, 1+0:0:1:0:0, 6+1:2:0:0:3, 6+0:4:0:0:5, 5+1:2:0:0:3, 5+0:3:0:0:4, 1+0:0:0:0:0, 5+0:3:0:0:4, 1+0:0:0:0:0, 5+0:3:0:0:4, 1+0:0:0:0:0, 5+0:3:0:0:4, 1+0:0:0:0:0, 5+0:2:0:0:2, 2+0:0:0:0:0, 7+0:4:0:0:5, 1+0:0:0:0:0, 5+0:2:0:0:2, 2+0:0:0:0:0, 7+0:4:0:0:5, 6+1:2:0:0:3, 0+0:0:0:0:0, 87+3:37:1:0:49
B dorian (5#), 3+0:0:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 8+1:5:0:0:5, 1+0:0:0:0:0, 9+1:4:0:0:5, 1+0:0:0:0:0, 4+0:4:0:0:4, 1+0:0:0:0:0, 4+0:4:0:0:4, 1+0:0:0:0:0, 4+0:4:0:0:4, 1+0:0:0:0:0, 4+0:4:0:0:4, 4+0:0:0:0:0, 5+0:3:0:0:3, 2+0:0:0:0:0, 4+0:4:0:0:4, 4+0:0:0:0:0, 5+0:3:0:0:3, 2+0:0:0:0:0, 8+1:5:0:0:5, 0+0:0:0:0:0, 77+3:40:0:0:42
Db phrygian (5b), 4+0:1:0:0:3, 5+1:1:0:0:3, 0+0:0:0:0:0, 5+1:2:0:0:4, 6+0:4:0:0:6, 5+1:2:0:0:4, 5+0:3:0:0:5, 0+0:0:0:0:0, 5+0:3:0:0:5, 0+0:0:0:0:0, 5+0:3:0:0:5, 0+0:0:0:0:0, 5+0:3:0:0:5, 0+0:0:0:0:0, 6+0:2:0:0:4, 2+0:0:0:0:0, 7+0:4:0:0:7, 0+0:0:0:0:0, 6+0:2:0:0:4, 2+0:0:0:0:0, 7+0:4:0:0:7, 5+1:2:0:0:4, 0+0:0:0:0:0, 80+4:36:0:0:66
B phrygian (5#), 2+0:1:0:0:0, 3+0:1:0:0:0, 1+0:1:0:0:0, 9+1:5:0:0:5, 1+0:0:0:0:1, 10+1:4:0:0:4, 1+0:0:0:0:1, 4+0:4:0:0:3, 1+0:0:0:0:1, 4+0:4:0:0:3, 1+0:0:0:0:1, 4+0:4:0:0:3, 1+0:0:0:0:1, 4+0:4:0:0:3, 2+0:0:1:0:1, 5+0:3:0:0:3, 0+0:0:0:0:0, 4+0:4:0:0:3, 2+0:0:1:0:1, 5+0:3:0:0:3, 0+0:0:0:0:0, 9+1:5:0:0:5, 0+0:0:0:0:0, 73+3:43:2:0:42
Db lydian (5b), 4+0:1:0:0:2, 6+0:2:0:0:3, 1+0:0:1:0:0, 6+1:2:0:0:3, 6+0:4:0:0:5, 5+1:2:0:0:3, 5+0:3:0:0:4, 1+0:0:0:0:0, 5+0:3:0:0:4, 1+0:0:0:0:0, 5+0:3:0:0:4, 1+0:0:0:0:0, 5+0:3:0:0:4, 1+0:0:0:0:0, 5+0:2:0:0:2, 2+0:0:0:0:0, 7+0:4:0:0:5, 1+0:0:0:0:0, 5+0:2:0:0:2, 2+0:0:0:0:0, 7+0:4:0:0:5, 6+1:2:0:0:3, 0+0:0:0:0:0, 87+3:37:1:0:49
B lydian (5#), 3+0:0:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 8+1:5:0:0:5, 1+0:0:0:0:0, 9+1:4:0:0:5, 1+0:0:0:0:0, 4+0:4:0:0:4, 1+0:0:0:0:0, 4+0:4:0:0:4, 1+0:0:0:0:0, 4+0:4:0:0:4, 1+0:0:0:0:0, 4+0:4:0:0:4, 4+0:0:0:0:0, 5+0:3:0:0:3, 2+0:0:0:0:0, 4+0:4:0:0:4, 4+0:0:0:0:0, 5+0:3:0:0:3, 2+0:0:0:0:0, 8+1:5:0:0:5, 0+0:0:0:0:0, 77+3:40:0:0:42
Db mixolydian (5b), 4+0:1:0:0:3, 5+1:1:0:0:3, 0+0:0:0:0:0, 5+1:2:0:0:4, 6+0:4:0:0:6, 5+1:2:0:0:4, 5+0:3:0:0:5, 0+0:0:0:0:0, 5+0:3:0:0:5, 0+0:0:0:0:0, 5+0:3:0:0:5, 0+0:0:0:0:0, 5+0:3:0:0:5, 0+0:0:0:0:0, 6+0:2:0:0:4, 2+0:0:0:0:0, 7+0:4:0:0:7, 0+0:0:0:0:0, 6+0:2:0:0:4, 2+0:0:0:0:0, 7+0:4:0:0:7, 5+1:2:0:0:4, 0+0:0:0:0:0, 80+4:36:0:0:66
B mixolydian (5#), 2+0:1:0:0:0, 3+0:1:0:0:0, 1+0:1:0:0:0, 9+1:5:0:0:5, 1+0:0:0:0:1, 10+1:4:0:0:4, 1+0:0:0:0:1, 4+0:4:0:0:3, 1+0:0:0:0:1, 4+0:4:0:0:3, 1+0:0:0:0:1, 4+0:4:0:0:3, 1+0:0:0:0:1, 4+0:4:0:0:3, 2+0:0:1:0:1, 5+0:3:0:0:3, 0+0:0:0:0:0, 4+0:4:0:0:3, 2+0:0:1:0:1, 5+0:3:0:0:3, 0+0:0:0:0:0, 9+1:5:0:0:5, 0+0:0:0:0:0, 73+3:43:2:0:42
Db aeolian (5b), 4+0:1:0:0:2, 6+0:2:0:0:3, 1+0:0:1:0:0, 5+1:2:0:0:4, 6+0:4:0:0:6, 4+1:2:0:0:4, 5+0:3:0:0:5, 0+0:0:0:0:0, 5+0:3:0:0:5, 0+0:0:0:0:0, 5+0:3:0:0:5, 0+0:0:0:0:0, 5+0:3:0:0:5, 0+0:0:0:0:0, 6+0:2:0:0:3, 1+0:0:0:0:0, 7+0:4:0:0:6, 0+0:0:0:0:0, 6+0:2:0:0:3, 1+0:0:0:0:0, 7+0:4:0:0:6, 5+1:2:0:0:4, 0+0:0:0:0:0, 79+3:37:1:0:61
B aeolian (5#), 3+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 8+1:5:0:0:5, 0+0:0:0:0:0, 9+1:4:0:0:4, 0+0:0:0:0:0, 4+0:4:0:0:4, 0+0:0:0:0:0, 4+0:4:0:0:4, 0+0:0:0:0:0, 4+0:4:0:0:4, 0+0:0:0:0:0, 4+0:4:0:0:4, 3+0:0:1:0:1, 5+0:3:0:0:3, 1+0:0:0:0:0, 4+0:4:0:0:4, 3+0:0:1:0:1, 5+0:3:0:0:3, 1+0:0:0:0:0, 8+1:5:0:0:5, 0+0:0:0:0:0, 68+3:40:2:0:42
Db locrian (5b), 5+0:1:0:0:3, 5+1:1:0:0:4, 0+0:0:0:0:0, 5+1:2:0:0:4, 6+0:4:0:0:6, 6+1:2:0:0:4, 5+0:3:0:0:5, 0+0:0:0:0:0, 5+0:3:0:0:5, 0+0:0:0:0:0, 5+0:3:0:0:5, 0+0:0:0:0:0, 5+0:3:0:0:5, 0+0:0:0:0:0, 7+0:2:0:0:4, 2+0:0:0:0:1, 7+0:4:0:0:7, 0+0:0:0:0:0, 7+0:2:0:0:4, 2+0:0:0:0:1, 7+0:4:0:0:7, 5+1:2:0:0:4, 0+0:0:0:0:0, 84+4:36:0:0:69
B locrian (5#), 3+0:1:0:0:1, 3+0:2:0:0:0, 1+0:1:0:0:0, 9+1:5:0:0:3, 2+0:0:0:0:2, 10+1:4:0:0:3, 2+0:0:0:0:2, 4+0:4:0:0:2, 2+0:0:0:0:2, 4+0:4:0:0:2, 2+0:0:0:0:2, 4+0:4:0:0:2, 2+0:0:0:0:2, 4+0:4:0:0:2, 3+0:0:1:0:2, 4+0:3:0:0:2, 1+0:0:0:0:1, 4+0:4:0:0:2, 3+0:0:1:0:2, 4+0:3:0:0:2, 1+0:0:0:0:1, 9+1:5:0:0:3, 1+0:1:0:0:0, 82+3:45:2:0:40
Gb major (6b), 4+0:1:0:0:3, 5+1:1:0:0:3, 0+0:0:0:0:0, 5+1:2:0:0:4, 6+0:4:0:0:6, 5+1:2:0:0:4, 5+0:3:0:0:5, 0+0:0:0:0:0, 5+0:3:0:0:5, 0+0:0:0:0:0, 5+0:3:0:0:5, 0+0:0:0:0:0, 5+0:3:0:0:5, 0+0:0:0:0:0, 6+0:2:0:0:4, 2+0:0:0:0:0, 7+0:4:0:0:7, 0+0:0:0:0:0, 6+0:2:0:0:4, 2+0:0:0:0:0, 7+0:4:0:0:7, 5+1:2:0:0:4, 0+0:0:0:0:0, 80+4:36:0:0:66
F# major (6#), 3+0:0:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 8+1:5:0:0:5, 1+0:0:0:0:0, 9+1:4:0:0:5, 1+0:0:0:0:0, 4+0:4:0:0:4, 1+0:0:0:0:0, 4+0:4:0:0:4, 1+0:0:0:0:0, 4+0:4:0:0:4, 1+0:0:0:0:0, 4+0:4:0:0:4, 4+0:0:0:0:0, 5+0:3:0:0:3, 2+0:0:0:0:0, 4+0:4:0:0:4, 4+0:0:0:0:0, 5+0:3:0:0:3, 2+0:0:0:0:0, 8+1:5:0:0:5, 0+0:0:0:0:0, 77+3:40:0:0:42
Eb minor (6b), 4+0:1:0:0:2, 4+1:1:0:0:2, 0+0:0:0:0:0, 6+1:2:0:0:4, 6+0:4:0:0:6, 6+1:2:0:0:4, 5+0:3:0:0:5, 1+0:0:0:0:0, 5+0:3:0:0:5, 1+0:0:0:0:0, 5+0:3:0:0:5, 1+0:0:0:0:0, 5+0:3:0:0:5, 1+0:0:0:0:0, 6+0:2:0:0:3, 1+0:0:0:0:0, 7+0:4:0:0:6, 1+0:0:0:0:0, 6+0:2:0:0:3, 1+0:0:0:0:0, 7+0:4:0:0:6, 6+1:2:0:0:4, 0+0:0:0:0:0, 85+4:36:0:0:60
D# minor (6#), 3+0:0:0:0:2, 3+0:0:0:0:2, 0+0:0:0:0:0, 8+1:5:0:0:5, 1+0:0:0:0:0, 9+1:4:0:0:6, 1+0:0:0:0:0, 4+0:4:0:0:4, 1+0:0:0:0:0, 4+0:4:0:0:4, 1+0:0:0:0:0, 4+0:4:0:0:4, 1+0:0:0:0:0, 4+0:4:0:0:4, 5+0:0:0:0:2, 5+0:3:0:0:5, 3+0:0:0:0:1, 4+0:4:0:0:4, 5+0:0:0:0:2, 5+0:3:0:0:5, 3+0:0:0:0:1, 8+1:5:0:0:5, 0+0:0:0:0:0, 82+3:40:0:0:56
Eb minor mel (6b), 4+0:1:0:0:2, 5+0:2:0:0:3, 1+0:0:1:0:0, 6+1:2:0:0:4, 6+0:4:0:0:6, 5+1:2:0:0:4, 5+0:3:0:0:5, 1+0:0:0:0:0, 5+0:3:0:0:5, 1+0:0:0:0:0, 5+0:3:0:0:5, 1+0:0:0:0:0, 5+0:3:0:0:5, 1+0:0:0:0:0, 6+0:2:0:0:3, 0+0:0:0:0:0, 7+0:4:0:0:6, 1+0:0:0:0:0, 6+0:2:0:0:3, 0+0:0:0:0:0, 7+0:4:0:0:6, 6+1:2:0:0:4, 0+0:0:0:0:0, 84+3:37:1:0:61
D# minor mel (6#), 4+0:0:0:0:2, 4+0:0:0:0:2, 1+0:0:0:0:0, 8+1:5:0:0:5, 2+0:0:0:0:0, 9+1:4:0:0:5, 2+0:0:0:0:0, 4+0:4:0:0:4, 2+0:0:0:0:0, 4+0:4:0:0:4, 2+0:0:0:0:0, 4+0:4:0:0:4, 2+0:0:0:0:0, 4+0:4:0:0:4, 5+0:0:0:0:2, 5+0:3:0:0:5, 4+0:0:0:0:1, 4+0:4:0:0:4, 5+0:0:0:0:2, 5+0:3:0:0:5, 4+0:0:0:0:1, 8+1:5:0:0:5, 0+0:0:0:0:0, 92+3:40:0:0:55
Gb major blues (6b), 5+0:1:0:0:3, 6+0:2:0:0:5, 2+0:0:0:0:1, 6+1:2:0:0:4, 6+0:4:0:0:6, 7+1:2:0:0:4, 5+0:3:0:0:5, 1+0:0:0:0:0, 5+0:3:0:0:5, 1+0:0:0:0:0, 5+0:3:0:0:5, 1+0:0:0:0:0, 5+0:3:0:0:5, 1+0:0:0:0:0, 7+0:2:0:0:5, 2+0:0:0:0:1, 7+0:4:0:0:7, 1+0:0:0:0:0, 7+0:2:0:0:5, 2+0:0:0:0:1, 7+0:4:0:0:7, 6+1:2:0:0:4, 0+0:0:0:0:0, 95+3:37:0:0:73
F# major blues (6#), 4+0:0:0:0:1, 4+0:0:0:0:0, 2+0:0:0:0:0, 9+1:5:0:0:5, 3+0:0:0:0:0, 10+1:4:0:0:6, 3+0:0:0:0:0, 4+0:4:0:0:4, 3+0:0:0:0:0, 4+0:4:0:0:4, 3+0:0:0:0:0, 4+0:4:0:0:4, 3+0:0:0:0:0, 4+0:4:0:0:4, 4+0:0:1:0:0, 5+0:3:0:0:4, 3+0:0:0:0:0, 4+0:4:0:0:4, 4+0:0:1:0:0, 5+0:3:0:0:4, 3+0:0:0:0:0, 9+1:5:0:0:5, 0+0:0:0:0:0, 97+3:40:2:0:45
