 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, rowcost
Gb lydian (6b), 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+1:2:0:0:3, 4+0:0:0:0:0, 4+0:1:0:0:1, 5+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+1:2:0:0:3, 4+0:0:0:0:0, 6+0:1:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:0, 7+1:2:0:0:4, 5+0:0:1:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 75+3:8:1:0:19
F# lydian (6#), 1+0:0:0:0:0, 8+0:4:0:0:5, 6+0:2:0:0:4, 8+2:2:0:0:4, 7+0:3:0:0:4, 6+0:2:0:0:3, 8+0:2:0:0:4, 9+0:4:0:0:6, 8+0:3:0:0:5, 8+0:4:0:0:5, 6+0:2:0:0:4, 8+2:2:0:0:4, 7+0:3:0:0:4, 9+0:4:0:0:5, 6+0:1:0:0:3, 7+0:3:0:0:5, 10+0:1:0:0:3, 9+0:5:1:0:7, 7+0:2:0:0:4, 6+0:3:0:0:5, 7+0:3:0:0:5, 5+0:2:0:0:4, 156+4:57:1:0:93
Gb mixolydian (6b), 2+0:0:0:0:0, 5+0:0:0:0:1, 4+0:0:0:0:1, 7+1:2:0:0:4, 5+0:0:0:0:2, 5+0:1:0:0:3, 7+0:0:0:0:2, 5+0:0:0:0:2, 5+0:0:0:0:2, 5+0:0:0:0:1, 4+0:0:0:0:1, 7+1:2:0:0:4, 5+0:0:0:0:2, 7+0:1:0:0:4, 5+0:0:0:0:2, 4+0:0:0:0:1, 9+1:2:0:0:4, 7+0:0:0:0:1, 6+0:0:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:0, 114+3:8:0:0:40
F# mixolydian (6#), 2+0:0:0:0:0, 8+0:4:0:0:4, 6+0:2:0:0:2, 7+2:2:0:0:2, 7+0:3:0:0:3, 6+0:2:0:0:2, 7+0:2:0:0:2, 9+0:4:0:0:4, 8+0:3:0:0:3, 8+0:4:0:0:4, 6+0:2:0:0:2, 7+2:2:0:0:2, 7+0:3:0:0:3, 9+0:4:0:0:4, 5+0:1:0:0:1, 7+0:3:0:0:3, 8+0:1:0:0:1, 9+0:5:1:0:5, 6+0:2:0:0:2, 6+0:3:0:0:3, 7+0:3:0:0:3, 5+0:2:0:0:2, 150+4:57:1:0:57
Gb aeolian (6b), 1+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 6+1:2:0:0:4, 4+0:0:0:0:1, 5+0:1:0:0:2, 6+0:0:0:0:1, 4+0:0:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:0, 3+0:0:0:0:0, 6+1:2:0:0:4, 4+0:0:0:0:1, 7+0:1:0:0:3, 4+0:0:0:0:1, 3+0:0:0:0:0, 8+1:2:0:0:4, 6+0:0:0:0:1, 5+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 94+3:8:0:0:26
F# aeolian (6#), 1+0:0:0:0:0, 8+0:4:0:0:4, 6+0:2:0:0:3, 7+2:2:0:0:3, 7+0:3:0:0:4, 6+0:2:0:0:2, 8+0:2:0:0:3, 9+0:4:0:0:5, 8+0:3:0:0:4, 8+0:4:0:0:4, 6+0:2:0:0:3, 7+2:2:0:0:3, 7+0:3:0:0:4, 9+0:4:0:0:4, 6+0:1:0:0:2, 7+0:3:0:0:4, 9+0:1:0:0:2, 9+0:5:1:0:6, 7+0:2:0:0:3, 6+0:3:0:0:4, 7+0:3:0:0:4, 5+0:2:0:0:3, 153+4:57:1:0:74
Gb locrian (6b), 2+0:0:0:0:1, 6+0:0:0:0:2, 5+0:0:0:0:2, 8+1:2:0:0:4, 6+0:0:0:0:3, 5+0:1:0:0:4, 8+0:0:0:0:3, 5+0:0:0:0:2, 6+0:0:0:0:3, 6+0:0:0:0:2, 5+0:0:0:0:2, 8+1:2:0:0:4, 6+0:0:0:0:3, 8+0:1:0:0:5, 6+0:0:0:0:3, 5+0:0:0:0:2, 9+1:2:0:0:6, 7+0:0:0:0:2, 7+0:0:0:0:3, 4+0:0:0:0:1, 5+0:0:0:0:2, 4+0:0:0:0:1, 131+3:8:0:0:60
F# locrian (6#), 2+0:0:0:0:0, 8+0:4:0:0:3, 6+0:2:0:0:1, 7+2:2:0:0:3, 6+0:3:0:0:2, 6+0:2:0:0:2, 7+0:2:0:0:1, 9+0:4:0:0:3, 8+0:3:0:0:2, 8+0:4:0:0:3, 6+0:2:0:0:1, 7+2:2:0:0:3, 6+0:3:0:0:2, 9+0:4:0:0:3, 5+0:1:0:0:0, 7+0:3:0:0:2, 8+0:1:0:0:0, 8+0:5:1:0:5, 6+0:2:0:0:1, 6+0:3:0:0:2, 7+0:3:0:0:2, 5+0:2:0:0:1, 147+4:57:1:0:42
Cb major (7b), 2+0:0:0:0:0, 5+0:0:0:0:1, 4+0:0:0:0:1, 7+1:2:0:0:4, 5+0:0:0:0:2, 5+0:1:0:0:3, 7+0:0:0:0:2, 5+0:0:0:0:2, 5+0:0:0:0:2, 5+0:0:0:0:1, 4+0:0:0:0:1, 7+1:2:0:0:4, 5+0:0:0:0:2, 7+0:1:0:0:4, 5+0:0:0:0:2, 4+0:0:0:0:1, 9+1:2:0:0:4, 7+0:0:0:0:1, 6+0:0:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:0, 114+3:8:0:0:40
C# major (7#), 1+0:0:0:0:0, 8+0:4:0:0:5, 6+0:2:0:0:4, 8+2:2:0:0:4, 7+0:3:0:0:4, 6+0:2:0:0:3, 8+0:2:0:0:4, 9+0:4:0:0:6, 8+0:3:0:0:5, 8+0:4:0:0:5, 6+0:2:0:0:4, 8+2:2:0:0:4, 7+0:3:0:0:4, 9+0:4:0:0:5, 6+0:1:0:0:3, 7+0:3:0:0:5, 10+0:1:0:0:3, 9+0:5:1:0:7, 7+0:2:0:0:4, 6+0:3:0:0:5, 7+0:3:0:0:5, 5+0:2:0:0:4, 156+4:57:1:0:93
Ab minor (7b), 1+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 7+1:2:0:0:4, 4+0:0:0:0:1, 4+0:1:0:0:2, 6+0:0:0:0:1, 4+0:0:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:0, 3+0:0:0:0:0, 7+1:2:0:0:4, 4+0:0:0:0:1, 6+0:1:0:0:3, 4+0:0:0:0:1, 3+0:0:0:0:0, 8+1:2:0:0:4, 6+0:0:0:0:1, 5+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 94+3:8:0:0:26
A# minor (7#), 1+0:0:0:0:1, 8+0:4:0:0:7, 6+0:2:0:0:6, 9+1:3:0:0:6, 7+0:3:0:0:7, 6+0:2:0:0:6, 8+0:2:0:0:7, 8+0:4:0:0:8, 8+0:3:0:0:8, 8+0:4:0:0:7, 6+0:2:0:0:6, 9+1:3:0:0:6, 7+0:3:0:0:7, 9+0:4:0:0:9, 6+0:1:0:0:6, 7+0:3:0:0:7, 10+0:1:0:0:7, 9+0:5:1:0:9, 7+0:2:0:0:7, 6+0:3:0:0:6, 7+0:3:0:0:7, 5+0:2:0:0:5, 157+2:59:1:0:145
Ab minor mel (7b), 0+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 6+1:2:0:0:4, 3+0:0:0:0:1, 4+0:1:0:0:2, 5+0:0:0:0:1, 3+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 6+1:2:0:0:4, 3+0:0:0:0:1, 6+0:1:0:0:3, 3+0:0:0:0:1, 2+0:0:0:0:0, 7+1:2:0:0:4, 5+0:0:0:0:1, 4+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 74+3:8:0:0:26
A# minor mel (7#), 0+0:0:0:0:0, 8+0:4:0:0:7, 6+0:2:0:0:6, 9+1:3:0:0:6, 7+0:3:0:0:7, 7+0:2:0:0:6, 8+0:2:0:0:7, 8+0:4:0:0:8, 8+0:3:0:0:8, 8+0:4:0:0:7, 6+0:2:0:0:6, 9+1:3:0:0:6, 7+0:3:0:0:7, 10+0:4:0:0:9, 6+0:1:0:0:6, 7+0:3:0:0:7, 10+0:1:0:0:7, 9+0:5:1:0:9, 7+0:2:0:0:7, 6+0:3:0:0:6, 7+0:3:0:0:7, 5+0:2:0:0:5, 158+2:59:1:0:144
Cb major blues (7b), 3+0:0:0:0:1, 7+0:0:0:0:3, 6+0:0:0:0:3, 9+1:2:0:0:5, 7+0:0:0:0:3, 6+0:1:0:0:5, 8+0:0:0:0:4, 7+0:0:0:0:4, 7+0:0:0:0:4, 7+0:0:0:0:3, 6+0:0:0:0:3, 9+1:2:0:0:5, 7+0:0:0:0:3, 9+0:1:0:0:6, 6+0:0:0:0:4, 6+0:0:0:0:3, 9+1:2:0:0:7, 8+0:0:0:0:3, 7+0:0:0:0:4, 5+0:0:0:0:2, 6+0:0:0:0:3, 5+0:0:0:0:2, 150+3:8:0:0:80
C# major blues (7#), 2+0:0:0:0:1, 8+0:4:0:0:6, 6+0:2:0:0:5, 8+2:2:0:0:4, 7+0:3:0:0:5, 7+0:2:0:0:4, 8+0:2:0:0:5, 9+0:4:0:0:7, 8+0:3:0:0:6, 8+0:4:0:0:6, 6+0:2:0:0:5, 8+2:2:0:0:4, 7+0:3:0:0:5, 10+0:4:0:0:6, 6+0:1:0:0:4, 7+0:3:0:0:6, 10+0:1:0:0:6, 9+0:5:1:0:8, 7+0:2:0:0:5, 6+0:3:0:0:6, 7+0:3:0:0:6, 5+0:2:0:0:5, 159+4:57:1:0:115
Ab minor blues (7b), 3+0:0:0:0:1, 7+0:0:0:0:3, 6+0:0:0:0:3, 9+1:2:0:0:5, 7+0:0:0:0:3, 6+0:1:0:0:5, 8+0:0:0:0:4, 7+0:0:0:0:4, 7+0:0:0:0:4, 7+0:0:0:0:3, 6+0:0:0:0:3, 9+1:2:0:0:5, 7+0:0:0:0:3, 9+0:1:0:0:6, 6+0:0:0:0:4, 6+0:0:0:0:3, 9+1:2:0:0:7, 8+0:0:0:0:3, 7+0:0:0:0:4, 5+0:0:0:0:2, 6+0:0:0:0:3, 5+0:0:0:0:2, 150+3:8:0:0:80
A# minor blues (7#), 2+0:0:0:0:1, 8+0:4:0:0:6, 6+0:2:0:0:5, 8+2:2:0:0:4, 7+0:3:0:0:5, 7+0:2:0:0:4, 8+0:2:0:0:5, 9+0:4:0:0:7, 8+0:3:0:0:6, 8+0:4:0:0:6, 6+0:2:0:0:5, 8+2:2:0:0:4, 7+0:3:0:0:5, 10+0:4:0:0:6, 6+0:1:0:0:4, 7+0:3:0:0:6, 10+0:1:0:0:6, 9+0:5:1:0:8, 7+0:2:0:0:5, 6+0:3:0:0:6, 7+0:3:0:0:6, 5+0:2:0:0:5, 159+4:57:1:0:115
Cb dorian (7b), 1+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 6+1:2:0:0:4, 4+0:0:0:0:1, 5+0:1:0:0:2, 6+0:0:0:0:1, 4+0:0:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:0, 3+0:0:0:0:0, 6+1:2:0:0:4, 4+0:0:0:0:1, 7+0:1:0:0:3, 4+0:0:0:0:1, 3+0:0:0:0:0, 8+1:2:0:0:4, 6+0:0:0:0:1, 5+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 94+3:8:0:0:26
C# dorian (7#), 0+0:0:0:0:0, 8+0:4:0:0:6, 6+0:2:0:0:5, 8+2:2:0:0:4, 7+0:3:0:0:5, 7+0:2:0:0:4, 8+0:2:0:0:5, 9+0:4:0:0:7, 8+0:3:0:0:6, 8+0:4:0:0:6, 6+0:2:0:0:5, 8+2:2:0:0:4, 7+0:3:0:0:5, 10+0:4:0:0:6, 6+0:1:0:0:4, 7+0:3:0:0:6, 10+0:1:0:0:6, 9+0:5:1:0:8, 7+0:2:0:0:5, 6+0:3:0:0:6, 7+0:3:0:0:6, 5+0:2:0:0:5, 157+4:57:1:0:114
Cb phrygian (7b), 2+0:0:0:0:1, 6+0:0:0:0:2, 5+0:0:0:0:2, 8+1:2:0:0:4, 6+0:0:0:0:3, 5+0:1:0:0:4, 8+0:0:0:0:3, 5+0:0:0:0:2, 6+0:0:0:0:3, 6+0:0:0:0:2, 5+0:0:0:0:2, 8+1:2:0:0:4, 6+0:0:0:0:3, 8+0:1:0:0:5, 6+0:0:0:0:3, 5+0:0:0:0:2, 9+1:2:0:0:6, 7+0:0:0:0:2, 7+0:0:0:0:3, 4+0:0:0:0:1, 5+0:0:0:0:2, 4+0:0:0:0:1, 131+3:8:0:0:60
C# phrygian (7#), 1+0:0:0:0:0, 8+0:4:0:0:4, 6+0:2:0:0:3, 7+2:2:0:0:3, 7+0:3:0:0:4, 6+0:2:0:0:2, 8+0:2:0:0:3, 9+0:4:0:0:5, 8+0:3:0:0:4, 8+0:4:0:0:4, 6+0:2:0:0:3, 7+2:2:0:0:3, 7+0:3:0:0:4, 9+0:4:0:0:4, 6+0:1:0:0:2, 7+0:3:0:0:4, 9+0:1:0:0:2, 9+0:5:1:0:6, 7+0:2:0:0:3, 6+0:3:0:0:4, 7+0:3:0:0:4, 5+0:2:0:0:3, 153+4:57:1:0:74
Cb lydian (7b), 1+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 6+1:2:0:0:4, 4+0:0:0:0:1, 5+0:1:0:0:2, 6+0:0:0:0:1, 4+0:0:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:0, 3+0:0:0:0:0, 6+1:2:0:0:4, 4+0:0:0:0:1, 7+0:1:0:0:3, 4+0:0:0:0:1, 3+0:0:0:0:0, 8+1:2:0:0:4, 6+0:0:0:0:1, 5+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 94+3:8:0:0:26
C# lydian (7#), 0+0:0:0:0:0, 8+0:4:0:0:6, 6+0:2:0:0:5, 8+2:2:0:0:4, 7+0:3:0:0:5, 7+0:2:0:0:4, 8+0:2:0:0:5, 9+0:4:0:0:7, 8+0:3:0:0:6, 8+0:4:0:0:6, 6+0:2:0:0:5, 8+2:2:0:0:4, 7+0:3:0:0:5, 10+0:4:0:0:6, 6+0:1:0:0:4, 7+0:3:0:0:6, 10+0:1:0:0:6, 9+0:5:1:0:8, 7+0:2:0:0:5, 6+0:3:0:0:6, 7+0:3:0:0:6, 5+0:2:0:0:5, 157+4:57:1:0:114
Cb mixolydian (7b), 2+0:0:0:0:1, 6+0:0:0:0:2, 5+0:0:0:0:2, 8+1:2:0:0:4, 6+0:0:0:0:3, 5+0:1:0:0:4, 8+0:0:0:0:3, 5+0:0:0:0:2, 6+0:0:0:0:3, 6+0:0:0:0:2, 5+0:0:0:0:2, 8+1:2:0:0:4, 6+0:0:0:0:3, 8+0:1:0:0:5, 6+0:0:0:0:3, 5+0:0:0:0:2, 9+1:2:0:0:6, 7+0:0:0:0:2, 7+0:0:0:0:3, 4+0:0:0:0:1, 5+0:0:0:0:2, 4+0:0:0:0:1, 131+3:8:0:0:60
C# mixolydian (7#), 1+0:0:0:0:0, 8+0:4:0:0:4, 6+0:2:0:0:3, 7+2:2:0:0:3, 7+0:3:0:0:4, 6+0:2:0:0:2, 8+0:2:0:0:3, 9+0:4:0:0:5, 8+0:3:0:0:4, 8+0:4:0:0:4, 6+0:2:0:0:3, 7+2:2:0:0:3, 7+0:3:0:0:4, 9+0:4:0:0:4, 6+0:1:0:0:2, 7+0:3:0:0:4, 9+0:1:0:0:2, 9+0:5:1:0:6, 7+0:2:0:0:3, 6+0:3:0:0:4, 7+0:3:0:0:4, 5+0:2:0:0:3, 153+4:57:1:0:74
Cb aeolian (7b), 2+0:0:0:0:0, 5+0:0:0:0:1, 4+0:0:0:0:1, 7+1:2:0:0:4, 5+0:0:0:0:2, 5+0:1:0:0:3, 7+0:0:0:0:2, 5+0:0:0:0:2, 5+0:0:0:0:2, 5+0:0:0:0:1, 4+0:0:0:0:1, 7+1:2:0:0:4, 5+0:0:0:0:2, 7+0:1:0:0:4, 5+0:0:0:0:2, 4+0:0:0:0:1, 9+1:2:0:0:4, 7+0:0:0:0:1, 6+0:0:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:0, 114+3:8:0:0:40
C# aeolian (7#), 1+0:0:0:0:0, 8+0:4:0:0:5, 6+0:2:0:0:4, 8+2:2:0:0:4, 7+0:3:0:0:4, 6+0:2:0:0:3, 8+0:2:0:0:4, 9+0:4:0:0:6, 8+0:3:0:0:5, 8+0:4:0:0:5, 6+0:2:0:0:4, 8+2:2:0:0:4, 7+0:3:0:0:4, 9+0:4:0:0:5, 6+0:1:0:0:3, 7+0:3:0:0:5, 10+0:1:0:0:3, 9+0:5:1:0:7, 7+0:2:0:0:4, 6+0:3:0:0:5, 7+0:3:0:0:5, 5+0:2:0:0:4, 156+4:57:1:0:93
Cb locrian (7b), 3+0:0:0:0:1, 7+0:0:0:0:3, 6+0:0:0:0:3, 9+1:2:0:0:5, 7+0:0:0:0:3, 6+0:1:0:0:5, 8+0:0:0:0:4, 6+0:0:0:0:3, 7+0:0:0:0:4, 7+0:0:0:0:3, 6+0:0:0:0:3, 9+1:2:0:0:5, 7+0:0:0:0:3, 9+0:1:0:0:6, 6+0:0:0:0:4, 6+0:0:0:0:3, 9+1:2:0:0:7, 8+0:0:0:0:3, 7+0:0:0:0:4, 5+0:0:0:0:2, 6+0:0:0:0:3, 5+0:0:0:0:2, 149+3:8:0:0:79
C# locrian (7#), 2+0:0:0:0:0, 8+0:4:0:0:4, 6+0:2:0:0:2, 7+2:2:0:0:2, 7+0:3:0:0:3, 6+0:2:0:0:2, 7+0:2:0:0:2, 9+0:4:0:0:4, 8+0:3:0:0:3, 8+0:4:0:0:4, 6+0:2:0:0:2, 7+2:2:0:0:2, 7+0:3:0:0:3, 9+0:4:0:0:4, 5+0:1:0:0:1, 7+0:3:0:0:3, 8+0:1:0:0:1, 9+0:5:1:0:5, 6+0:2:0:0:2, 6+0:3:0:0:3, 7+0:3:0:0:3, 5+0:2:0:0:2, 150+4:57:1:0:57
