 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, rowcost
A phrygian (3#), 1+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:1, 2+0:0:0:0:0, 5+1:0:0:1:2, 0+0:0:0:0:0, 2+0:0:0:0:1, 3+0:1:0:0:0, 1+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 4+0:2:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 36+1:5:0:1:9
Eb lydian (3b), 5+0:0:0:0:2, 3+0:0:0:0:1, 5+0:0:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 6+1:0:0:1:2, 3+0:0:0:0:0, 6+0:0:0:0:2, 1+0:0:0:0:0, 5+0:0:0:0:2, 3+0:0:0:0:1, 5+0:0:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 5+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 87+1:0:0:1:19
A lydian (3#), 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:1:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:0, 5+1:0:0:1:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 6+0:2:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 73+1:4:0:1:2
Eb mixolydian (3b), 6+0:3:0:0:4, 5+0:1:0:0:2, 6+0:3:0:0:4, 5+0:1:0:0:2, 4+0:1:0:0:1, 5+0:0:0:0:1, 5+0:1:0:0:2, 3+0:0:0:0:0, 4+0:1:0:0:1, 3+0:0:0:0:1, 3+0:1:0:0:1, 5+0:2:0:0:3, 4+0:0:0:0:1, 7+1:3:0:1:3, 5+0:0:0:0:1, 8+0:3:0:0:4, 3+0:0:0:0:0, 6+0:3:0:0:4, 5+0:1:0:0:2, 6+0:3:0:0:4, 5+0:1:0:0:2, 4+0:1:0:0:1, 5+0:0:0:0:1, 5+0:1:0:0:2, 2+0:0:0:0:0, 7+0:2:0:0:3, 5+0:1:0:0:2, 4+0:0:0:0:1, 0+0:0:0:0:0, 135+1:33:0:1:53
A mixolydian (3#), 1+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:1, 2+0:0:0:0:0, 5+1:0:0:1:2, 0+0:0:0:0:0, 2+0:0:0:0:1, 3+0:1:0:0:0, 1+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 4+0:2:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 36+1:5:0:1:9
Eb aeolian (3b), 6+0:3:0:0:3, 4+0:1:0:0:1, 6+0:3:0:0:3, 4+0:1:0:0:1, 3+0:1:0:0:1, 4+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:1, 5+0:2:0:0:2, 3+0:0:0:0:0, 7+1:3:0:1:2, 4+0:0:0:0:0, 7+0:3:0:0:3, 2+0:0:0:0:0, 6+0:3:0:0:3, 4+0:1:0:0:1, 6+0:3:0:0:3, 4+0:1:0:0:1, 3+0:1:0:0:1, 4+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 6+0:2:0:0:2, 4+0:1:0:0:1, 3+0:0:0:0:0, 0+0:0:0:0:0, 114+1:33:0:1:32
A aeolian (3#), 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:1, 3+0:0:0:0:0, 6+1:0:0:1:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+0:2:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 58+1:4:0:1:7
Eb locrian (3b), 7+0:3:0:0:5, 6+0:1:0:0:3, 7+0:3:0:0:5, 6+0:1:0:0:3, 5+0:1:0:0:2, 6+0:0:0:0:2, 6+0:1:0:0:3, 4+0:0:0:0:1, 5+0:1:0:0:2, 4+0:0:0:0:2, 3+0:1:0:0:2, 5+0:2:0:0:3, 5+0:0:0:0:2, 8+1:3:0:1:4, 6+0:0:0:0:2, 8+0:3:0:0:5, 4+0:0:0:0:1, 7+0:3:0:0:5, 6+0:1:0:0:3, 7+0:3:0:0:5, 6+0:1:0:0:3, 5+0:1:0:0:2, 6+0:0:0:0:2, 6+0:1:0:0:3, 3+0:0:0:0:0, 7+0:2:0:0:4, 6+0:1:0:0:3, 5+0:0:0:0:2, 1+0:0:0:0:0, 160+1:33:0:1:79
A locrian (3#), 2+0:0:0:0:2, 1+0:0:0:0:1, 2+0:0:0:0:2, 1+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 4+1:0:0:1:2, 0+0:0:0:0:0, 3+0:0:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:2, 1+0:0:0:0:1, 2+0:0:0:0:2, 1+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 32+1:0:0:1:19
Ab major (4b), 6+0:3:0:0:4, 5+0:1:0:0:2, 6+0:3:0:0:4, 5+0:1:0:0:2, 4+0:1:0:0:1, 5+0:0:0:0:1, 5+0:1:0:0:2, 3+0:0:0:0:0, 4+0:1:0:0:1, 3+0:0:0:0:1, 3+0:1:0:0:1, 5+0:2:0:0:3, 4+0:0:0:0:1, 7+1:3:0:1:3, 5+0:0:0:0:1, 8+0:3:0:0:4, 3+0:0:0:0:0, 6+0:3:0:0:4, 5+0:1:0:0:2, 6+0:3:0:0:4, 5+0:1:0:0:2, 4+0:1:0:0:1, 5+0:0:0:0:1, 5+0:1:0:0:2, 2+0:0:0:0:0, 7+0:2:0:0:3, 5+0:1:0:0:2, 4+0:0:0:0:1, 0+0:0:0:0:0, 135+1:33:0:1:53
E major (4#), 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:1:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:0, 5+1:0:0:1:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 6+0:2:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 73+1:4:0:1:2
F minor (4b), 5+0:3:0:0:3, 4+0:1:0:0:1, 5+0:3:0:0:3, 4+0:1:0:0:1, 3+0:1:0:0:1, 4+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 2+0:1:0:0:1, 5+0:2:0:0:2, 3+0:0:0:0:0, 6+1:3:0:1:2, 4+0:0:0:0:0, 7+0:3:0:0:3, 2+0:0:0:0:0, 5+0:3:0:0:3, 4+0:1:0:0:1, 5+0:3:0:0:3, 4+0:1:0:0:1, 3+0:1:0:0:1, 4+0:0:0:0:0, 4+0:1:0:0:1, 3+0:0:0:0:0, 6+0:2:0:0:2, 4+0:1:0:0:1, 3+0:0:0:0:0, 0+0:0:0:0:0, 110+1:33:0:1:32
C# minor (4#), 2+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:2, 5+0:1:0:0:4, 3+0:0:0:0:2, 4+0:0:0:0:2, 1+0:0:0:0:1, 1+0:0:0:0:0, 5+0:0:0:0:3, 6+1:0:0:1:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 5+0:1:0:0:4, 2+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:2, 6+0:2:0:0:5, 3+0:0:0:0:1, 5+0:0:0:0:2, 3+0:0:0:0:1, 1+0:0:0:0:1, 94+1:4:0:1:48
F minor mel (4b), 5+0:3:0:0:3, 3+0:1:0:0:1, 5+0:3:0:0:3, 3+0:1:0:0:1, 2+0:1:0:0:1, 3+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 2+0:1:0:0:1, 1+0:0:0:0:0, 2+0:1:0:0:1, 5+0:2:0:0:2, 2+0:0:0:0:0, 6+1:3:0:1:2, 3+0:0:0:0:0, 6+0:3:0:0:3, 1+0:0:0:0:0, 5+0:3:0:0:3, 3+0:1:0:0:1, 5+0:3:0:0:3, 3+0:1:0:0:1, 2+0:1:0:0:1, 3+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 5+0:2:0:0:2, 3+0:1:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 89+1:33:0:1:32
C# minor mel (4#), 3+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:2, 4+0:0:0:0:1, 5+0:0:0:0:2, 6+0:1:0:0:4, 4+0:0:0:0:2, 4+0:0:0:0:2, 2+0:0:0:0:1, 2+0:0:0:0:0, 6+0:0:0:0:3, 7+1:0:0:1:2, 4+0:0:0:0:1, 4+0:0:0:0:1, 6+0:1:0:0:4, 3+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:2, 4+0:0:0:0:1, 5+0:0:0:0:2, 7+0:2:0:0:5, 4+0:0:0:0:1, 6+0:0:0:0:2, 4+0:0:0:0:1, 1+0:0:0:0:1, 121+1:4:0:1:48
Ab major blues (4b), 7+0:3:0:0:6, 6+0:1:0:0:4, 7+0:3:0:0:6, 6+0:1:0:0:4, 6+0:1:0:0:3, 6+0:0:0:0:3, 7+0:1:0:0:4, 5+0:0:0:0:2, 6+0:1:0:0:3, 5+0:0:0:0:2, 4+0:1:0:0:3, 5+0:2:0:0:4, 6+0:0:0:0:3, 9+1:3:0:1:5, 6+0:0:0:0:3, 8+0:3:0:0:6, 5+0:0:0:0:2, 7+0:3:0:0:6, 6+0:1:0:0:4, 7+0:3:0:0:6, 6+0:1:0:0:4, 6+0:1:0:0:3, 6+0:0:0:0:3, 7+0:1:0:0:4, 4+0:0:0:0:1, 7+0:2:0:0:5, 7+0:1:0:0:3, 5+0:0:0:0:3, 1+0:0:0:0:0, 173+1:33:0:1:105
E major blues (4#), 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 6+0:1:0:0:1, 4+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 7+1:0:0:1:1, 3+0:0:0:0:0, 4+0:0:0:0:0, 6+0:1:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 7+0:2:0:0:2, 4+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 109+1:4:0:1:5
F minor blues (4b), 7+0:3:0:0:6, 6+0:1:0:0:4, 7+0:3:0:0:6, 6+0:1:0:0:4, 6+0:1:0:0:3, 6+0:0:0:0:3, 7+0:1:0:0:4, 5+0:0:0:0:2, 6+0:1:0:0:3, 5+0:0:0:0:2, 4+0:1:0:0:3, 5+0:2:0:0:4, 6+0:0:0:0:3, 9+1:3:0:1:5, 6+0:0:0:0:3, 8+0:3:0:0:6, 5+0:0:0:0:2, 7+0:3:0:0:6, 6+0:1:0:0:4, 7+0:3:0:0:6, 6+0:1:0:0:4, 6+0:1:0:0:3, 6+0:0:0:0:3, 7+0:1:0:0:4, 4+0:0:0:0:1, 7+0:2:0:0:5, 7+0:1:0:0:3, 5+0:0:0:0:3, 1+0:0:0:0:0, 173+1:33:0:1:105
C# minor blues (4#), 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 6+0:1:0:0:1, 4+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 7+1:0:0:1:1, 3+0:0:0:0:0, 4+0:0:0:0:0, 6+0:1:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 7+0:2:0:0:2, 4+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 109+1:4:0:1:5
Ab dorian (4b), 6+0:3:0:0:3, 4+0:1:0:0:1, 6+0:3:0:0:3, 4+0:1:0:0:1, 3+0:1:0:0:1, 4+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:1, 5+0:2:0:0:2, 3+0:0:0:0:0, 7+1:3:0:1:2, 4+0:0:0:0:0, 7+0:3:0:0:3, 2+0:0:0:0:0, 6+0:3:0:0:3, 4+0:1:0:0:1, 6+0:3:0:0:3, 4+0:1:0:0:1, 3+0:1:0:0:1, 4+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 6+0:2:0:0:2, 4+0:1:0:0:1, 3+0:0:0:0:0, 0+0:0:0:0:0, 114+1:33:0:1:32
E dorian (4#), 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 6+0:1:0:0:1, 4+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:0, 6+1:0:0:1:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 6+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 7+0:2:0:0:2, 3+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 100+1:4:0:1:5
Ab phrygian (4b), 7+0:3:0:0:5, 6+0:1:0:0:3, 7+0:3:0:0:5, 6+0:1:0:0:3, 5+0:1:0:0:2, 6+0:0:0:0:2, 6+0:1:0:0:3, 4+0:0:0:0:1, 5+0:1:0:0:2, 4+0:0:0:0:2, 3+0:1:0:0:2, 5+0:2:0:0:3, 5+0:0:0:0:2, 8+1:3:0:1:4, 6+0:0:0:0:2, 8+0:3:0:0:5, 4+0:0:0:0:1, 7+0:3:0:0:5, 6+0:1:0:0:3, 7+0:3:0:0:5, 6+0:1:0:0:3, 5+0:1:0:0:2, 6+0:0:0:0:2, 6+0:1:0:0:3, 3+0:0:0:0:0, 7+0:2:0:0:4, 6+0:1:0:0:3, 5+0:0:0:0:2, 1+0:0:0:0:0, 160+1:33:0:1:79
E phrygian (4#), 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:1, 3+0:0:0:0:0, 6+1:0:0:1:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+0:2:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 58+1:4:0:1:7
Ab lydian (4b), 6+0:3:0:0:3, 4+0:1:0:0:1, 6+0:3:0:0:3, 4+0:1:0:0:1, 3+0:1:0:0:1, 4+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:1, 5+0:2:0:0:2, 3+0:0:0:0:0, 7+1:3:0:1:2, 4+0:0:0:0:0, 7+0:3:0:0:3, 2+0:0:0:0:0, 6+0:3:0:0:3, 4+0:1:0:0:1, 6+0:3:0:0:3, 4+0:1:0:0:1, 3+0:1:0:0:1, 4+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 6+0:2:0:0:2, 4+0:1:0:0:1, 3+0:0:0:0:0, 0+0:0:0:0:0, 114+1:33:0:1:32
E lydian (4#), 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 6+0:1:0:0:1, 4+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:0, 6+1:0:0:1:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 6+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 7+0:2:0:0:2, 3+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 100+1:4:0:1:5
Ab mixolydian (4b), 7+0:3:0:0:5, 6+0:1:0:0:3, 7+0:3:0:0:5, 6+0:1:0:0:3, 5+0:1:0:0:2, 6+0:0:0:0:2, 6+0:1:0:0:3, 4+0:0:0:0:1, 5+0:1:0:0:2, 4+0:0:0:0:2, 3+0:1:0:0:2, 5+0:2:0:0:3, 5+0:0:0:0:2, 8+1:3:0:1:4, 6+0:0:0:0:2, 8+0:3:0:0:5, 4+0:0:0:0:1, 7+0:3:0:0:5, 6+0:1:0:0:3, 7+0:3:0:0:5, 6+0:1:0:0:3, 5+0:1:0:0:2, 6+0:0:0:0:2, 6+0:1:0:0:3, 3+0:0:0:0:0, 7+0:2:0:0:4, 6+0:1:0:0:3, 5+0:0:0:0:2, 1+0:0:0:0:0, 160+1:33:0:1:79
E mixolydian (4#), 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:1, 3+0:0:0:0:0, 6+1:0:0:1:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+0:2:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 58+1:4:0:1:7
Ab aeolian (4b), 6+0:3:0:0:4, 5+0:1:0:0:2, 6+0:3:0:0:4, 5+0:1:0:0:2, 4+0:1:0:0:1, 5+0:0:0:0:1, 5+0:1:0:0:2, 3+0:0:0:0:0, 4+0:1:0:0:1, 3+0:0:0:0:1, 3+0:1:0:0:1, 5+0:2:0:0:3, 4+0:0:0:0:1, 7+1:3:0:1:3, 5+0:0:0:0:1, 8+0:3:0:0:4, 3+0:0:0:0:0, 6+0:3:0:0:4, 5+0:1:0:0:2, 6+0:3:0:0:4, 5+0:1:0:0:2, 4+0:1:0:0:1, 5+0:0:0:0:1, 5+0:1:0:0:2, 2+0:0:0:0:0, 7+0:2:0:0:3, 5+0:1:0:0:2, 4+0:0:0:0:1, 0+0:0:0:0:0, 135+1:33:0:1:53
E aeolian (4#), 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:1:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:0, 5+1:0:0:1:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 6+0:2:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 73+1:4:0:1:2
Ab locrian (4b), 7+0:3:0:0:6, 6+0:1:0:0:4, 7+0:3:0:0:6, 6+0:1:0:0:4, 6+0:1:0:0:3, 6+0:0:0:0:3, 7+0:1:0:0:4, 5+0:0:0:0:2, 6+0:1:0:0:3, 5+0:0:0:0:2, 4+0:1:0:0:3, 5+0:2:0:0:4, 6+0:0:0:0:3, 9+1:3:0:1:5, 6+0:0:0:0:3, 8+0:3:0:0:6, 5+0:0:0:0:2, 7+0:3:0:0:6, 6+0:1:0:0:4, 7+0:3:0:0:6, 6+0:1:0:0:4, 6+0:1:0:0:3, 6+0:0:0:0:3, 7+0:1:0:0:4, 4+0:0:0:0:1, 7+0:2:0:0:5, 7+0:1:0:0:3, 5+0:0:0:0:3, 1+0:0:0:0:0, 173+1:33:0:1:105
E locrian (4#), 1+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:1, 2+0:0:0:0:0, 5+1:0:0:1:2, 0+0:0:0:0:0, 2+0:0:0:0:1, 3+0:1:0:0:0, 1+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 4+0:2:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 36+1:5:0:1:9
Db major (5b), 7+0:3:0:0:5, 6+0:1:0:0:3, 7+0:3:0:0:5, 6+0:1:0:0:3, 5+0:1:0:0:2, 6+0:0:0:0:2, 6+0:1:0:0:3, 4+0:0:0:0:1, 5+0:1:0:0:2, 4+0:0:0:0:2, 3+0:1:0:0:2, 5+0:2:0:0:3, 5+0:0:0:0:2, 8+1:3:0:1:4, 6+0:0:0:0:2, 8+0:3:0:0:5, 4+0:0:0:0:1, 7+0:3:0:0:5, 6+0:1:0:0:3, 7+0:3:0:0:5, 6+0:1:0:0:3, 5+0:1:0:0:2, 6+0:0:0:0:2, 6+0:1:0:0:3, 3+0:0:0:0:0, 7+0:2:0:0:4, 6+0:1:0:0:3, 5+0:0:0:0:2, 1+0:0:0:0:0, 160+1:33:0:1:79
B major (5#), 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 6+0:1:0:0:1, 4+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:0, 6+1:0:0:1:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 6+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 7+0:2:0:0:2, 3+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 100+1:4:0:1:5
Bb minor (5b), 6+0:3:0:0:4, 5+0:1:0:0:2, 6+0:3:0:0:4, 5+0:1:0:0:2, 4+0:1:0:0:1, 5+0:0:0:0:1, 5+0:1:0:0:2, 3+0:0:0:0:0, 4+0:1:0:0:1, 4+0:0:0:0:1, 2+0:1:0:0:1, 4+0:2:0:0:3, 4+0:0:0:0:1, 7+1:3:0:1:3, 5+0:0:0:0:1, 7+0:3:0:0:4, 3+0:0:0:0:0, 6+0:3:0:0:4, 5+0:1:0:0:2, 6+0:3:0:0:4, 5+0:1:0:0:2, 4+0:1:0:0:1, 5+0:0:0:0:1, 5+0:1:0:0:2, 2+0:0:0:0:0, 6+0:2:0:0:3, 5+0:1:0:0:2, 4+0:0:0:0:1, 1+0:0:0:0:0, 133+1:33:0:1:53
