 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, rowcost
B phrygian (5#), 4+0:2:0:0:1, 4+0:2:0:0:2, 4+0:1:0:0:0, 4+0:0:0:0:0, 5+0:2:0:0:1, 5+0:2:0:0:2, 4+0:1:0:0:0, 4+0:0:0:0:0, 5+0:2:0:0:1, 5+0:2:0:0:2, 4+0:1:0:0:0, 5+0:1:0:0:0, 5+0:2:0:0:1, 3+0:1:0:0:0, 7+0:6:1:0:5, 6+0:4:0:0:3, 0+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 7+1:4:1:0:3, 4+0:1:0:0:0, 5+0:1:0:0:0, 5+0:2:0:0:2, 1+0:0:0:0:0, 4+0:1:0:0:0, 5+0:1:0:0:0, 5+0:2:0:0:2, 3+0:1:0:0:0, 2+0:0:0:0:0,  , 4+0:2:0:0:2, 3+0:2:0:0:1, 5+0:2:0:0:1, 4+0:2:0:0:2, 4+0:1:0:0:0, 5+0:1:0:0:0, 5+0:4:1:0:4, 6+0:5:1:0:5, 0+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:0, 0+0:0:0:0:0, 165+1:62:4:0:41
Db lydian (5b), 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:1:0:0, 2+0:0:0:0:0, 6+0:3:0:0:4, 6+0:3:0:0:4, 4+0:0:0:0:1, 6+1:1:1:0:2, 2+0:1:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:1:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 3+0:1:0:0:2,  , 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:1:0:0, 2+0:0:1:0:0, 5+0:1:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 84+1:16:4:0:21
B lydian (5#), 4+0:2:0:0:2, 4+0:2:0:0:3, 4+0:1:0:0:2, 6+0:0:0:0:0, 5+0:2:0:0:2, 5+0:2:0:0:3, 4+0:1:0:0:2, 6+0:0:0:0:0, 5+0:2:0:0:2, 5+0:2:0:0:3, 4+0:1:0:0:2, 7+0:0:0:0:0, 6+0:2:0:0:2, 4+0:1:0:0:2, 7+0:6:1:0:7, 6+0:4:0:0:5, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 8+1:4:1:0:4, 4+0:1:0:0:1, 6+0:1:0:0:2, 5+0:2:0:0:3, 1+0:0:0:0:0, 4+0:1:0:0:1, 6+0:1:0:0:2, 5+0:2:0:0:3, 1+0:0:0:0:0, 2+0:0:0:0:0,  , 4+0:2:0:0:3, 4+0:2:0:0:3, 5+0:2:0:0:3, 4+0:2:0:0:3, 4+0:1:0:0:2, 7+0:0:0:0:0, 5+0:4:1:0:4, 6+0:5:1:0:6, 2+0:0:0:0:0, 0+0:0:0:0:0, 5+0:0:0:0:0, 5+0:0:0:0:0, 5+0:1:0:0:2, 1+0:0:0:0:0, 189+1:59:4:0:79
Db mixolydian (5b), 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 6+0:1:0:0:3, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 6+0:1:0:0:3, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 6+0:1:0:0:3, 4+0:0:0:0:1, 2+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:1, 6+0:3:0:0:5, 6+0:3:0:0:6, 6+0:0:0:0:3, 7+1:1:1:0:2, 4+0:1:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:2,  , 1+0:0:0:0:0, 1+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 6+0:1:0:0:3, 1+0:0:0:0:0, 0+0:0:0:0:0, 4+0:1:0:0:3, 0+0:0:0:0:0, 5+0:0:0:0:2, 6+0:1:0:0:3, 3+0:0:0:0:1, 1+0:0:0:0:1, 126+1:16:1:0:48
B mixolydian (5#), 4+0:2:0:0:1, 4+0:2:0:0:2, 4+0:1:0:0:0, 4+0:0:0:0:0, 5+0:2:0:0:1, 5+0:2:0:0:2, 4+0:1:0:0:0, 4+0:0:0:0:0, 5+0:2:0:0:1, 5+0:2:0:0:2, 4+0:1:0:0:0, 5+0:1:0:0:0, 5+0:2:0:0:1, 3+0:1:0:0:0, 7+0:6:1:0:5, 6+0:4:0:0:3, 0+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 7+1:4:1:0:3, 4+0:1:0:0:0, 5+0:1:0:0:0, 5+0:2:0:0:2, 1+0:0:0:0:0, 4+0:1:0:0:0, 5+0:1:0:0:0, 5+0:2:0:0:2, 3+0:1:0:0:0, 2+0:0:0:0:0,  , 4+0:2:0:0:2, 3+0:2:0:0:1, 5+0:2:0:0:1, 4+0:2:0:0:2, 4+0:1:0:0:0, 5+0:1:0:0:0, 5+0:4:1:0:4, 6+0:5:1:0:5, 0+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:0, 0+0:0:0:0:0, 165+1:62:4:0:41
Db aeolian (5b), 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:2, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:1:0:0, 1+0:0:0:0:0, 6+0:3:0:0:5, 6+0:3:0:0:5, 5+0:0:0:0:2, 7+1:1:1:0:1, 3+0:1:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:2,  , 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:2, 2+0:0:1:0:0, 1+0:0:1:0:0, 4+0:1:0:0:2, 0+0:0:0:0:0, 4+0:0:0:0:1, 5+0:1:0:0:2, 3+0:0:0:0:0, 1+0:0:0:0:0, 110+1:16:4:0:32
B aeolian (5#), 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:1:0:0:1, 5+0:0:0:0:0, 5+0:2:0:0:2, 5+0:2:0:0:2, 4+0:1:0:0:1, 5+0:0:0:0:0, 5+0:2:0:0:2, 5+0:2:0:0:2, 4+0:1:0:0:1, 6+0:0:0:0:0, 6+0:2:0:0:2, 4+0:1:0:0:1, 7+0:6:1:0:6, 6+0:4:0:0:4, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 8+1:4:1:0:4, 4+0:1:0:0:1, 5+0:1:0:0:1, 5+0:2:0:0:2, 1+0:0:0:0:0, 4+0:1:0:0:1, 5+0:1:0:0:1, 5+0:2:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0,  , 4+0:2:0:0:2, 4+0:2:0:0:2, 5+0:2:0:0:2, 4+0:2:0:0:2, 4+0:1:0:0:1, 6+0:0:0:0:0, 5+0:4:1:0:4, 6+0:5:1:0:5, 1+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 5+0:1:0:0:1, 1+0:0:0:0:0, 178+1:59:4:0:59
Db locrian (5b), 2+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 6+0:1:0:0:4, 3+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:1, 6+0:1:0:0:4, 3+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:1, 6+0:1:0:0:4, 4+0:0:0:0:2, 3+0:0:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:1, 6+0:3:0:0:5, 6+0:3:0:0:6, 6+0:0:0:0:3, 6+1:1:0:0:4, 4+0:1:0:0:2, 5+0:0:0:0:2, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:2, 5+0:0:0:0:2, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:3,  , 2+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 6+0:1:0:0:4, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:3, 0+0:0:0:0:0, 5+0:0:0:0:3, 6+0:1:0:0:4, 4+0:0:0:0:2, 1+0:0:0:0:1, 148+1:16:0:0:72
B locrian (5#), 3+0:2:0:0:0, 4+0:2:0:0:1, 3+0:1:0:0:0, 3+0:0:0:0:0, 4+0:2:0:0:0, 5+0:2:0:0:1, 3+0:1:0:0:0, 3+0:0:0:0:0, 4+0:2:0:0:0, 5+0:2:0:0:1, 3+0:1:0:0:0, 4+0:1:0:0:0, 4+0:2:0:0:0, 2+0:1:0:0:0, 7+0:6:1:0:4, 6+0:4:0:0:3, 0+0:0:0:0:0, 3+0:0:0:0:2, 2+0:0:0:0:0, 6+1:4:1:0:2, 3+0:1:0:0:0, 4+0:1:0:0:0, 5+0:2:0:0:1, 1+0:0:0:0:0, 3+0:1:0:0:0, 4+0:1:0:0:0, 5+0:2:0:0:1, 4+0:2:0:0:0, 1+0:0:0:0:0,  , 4+0:2:0:0:1, 3+0:2:0:0:0, 4+0:2:0:0:0, 4+0:2:0:0:1, 3+0:1:0:0:0, 4+0:1:0:0:0, 5+0:4:1:0:3, 6+0:5:1:0:4, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:0, 0+0:0:0:0:0, 144+1:63:4:0:25
Gb major (6b), 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 6+0:1:0:0:3, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 6+0:1:0:0:3, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 6+0:1:0:0:3, 4+0:0:0:0:1, 2+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:1, 6+0:3:0:0:5, 6+0:3:0:0:6, 6+0:0:0:0:3, 7+1:1:1:0:2, 4+0:1:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:2,  , 1+0:0:0:0:0, 1+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 6+0:1:0:0:3, 1+0:0:0:0:0, 0+0:0:0:0:0, 4+0:1:0:0:3, 0+0:0:0:0:0, 5+0:0:0:0:2, 6+0:1:0:0:3, 3+0:0:0:0:1, 1+0:0:0:0:1, 126+1:16:1:0:48
F# major (6#), 4+0:2:0:0:2, 4+0:2:0:0:3, 4+0:1:0:0:2, 6+0:0:0:0:0, 5+0:2:0:0:2, 5+0:2:0:0:3, 4+0:1:0:0:2, 6+0:0:0:0:0, 5+0:2:0:0:2, 5+0:2:0:0:3, 4+0:1:0:0:2, 7+0:0:0:0:0, 6+0:2:0:0:2, 4+0:1:0:0:2, 7+0:6:1:0:7, 6+0:4:0:0:5, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 8+1:4:1:0:4, 4+0:1:0:0:1, 6+0:1:0:0:2, 5+0:2:0:0:3, 1+0:0:0:0:0, 4+0:1:0:0:1, 6+0:1:0:0:2, 5+0:2:0:0:3, 1+0:0:0:0:0, 2+0:0:0:0:0,  , 4+0:2:0:0:3, 4+0:2:0:0:3, 5+0:2:0:0:3, 4+0:2:0:0:3, 4+0:1:0:0:2, 7+0:0:0:0:0, 5+0:4:1:0:4, 6+0:5:1:0:6, 2+0:0:0:0:0, 0+0:0:0:0:0, 5+0:0:0:0:0, 5+0:0:0:0:0, 5+0:1:0:0:2, 1+0:0:0:0:0, 189+1:59:4:0:79
Eb minor (6b), 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:1:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+0:1:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+0:1:0:0:2, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 6+0:3:0:0:4, 6+0:3:0:0:5, 6+0:0:0:0:2, 6+1:1:1:0:1, 3+0:1:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:2,  , 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:1:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:2, 0+0:0:0:0:0, 4+0:0:0:0:1, 5+0:1:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 107+1:16:1:0:31
D# minor (6#), 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:1:0:0:4, 6+0:0:0:0:4, 5+0:2:0:0:4, 5+0:2:0:0:5, 4+0:1:0:0:4, 6+0:0:0:0:4, 5+0:2:0:0:4, 5+0:2:0:0:5, 4+0:1:0:0:4, 7+0:0:0:0:4, 6+0:2:0:0:6, 4+0:1:0:0:4, 7+0:6:1:0:7, 6+0:4:0:0:6, 3+0:0:0:0:1, 2+0:0:0:0:1, 4+0:0:0:0:3, 9+1:4:1:0:8, 4+0:1:0:0:4, 6+0:1:0:0:5, 5+0:2:0:0:5, 1+0:0:0:0:1, 4+0:1:0:0:4, 6+0:1:0:0:5, 5+0:2:0:0:5, 1+0:0:0:0:1, 2+0:0:0:0:2,  , 4+0:2:0:0:4, 4+0:2:0:0:4, 5+0:2:0:0:5, 4+0:2:0:0:4, 4+0:1:0:0:4, 7+0:0:0:0:4, 5+0:4:1:0:5, 6+0:5:1:0:6, 3+0:0:0:0:1, 0+0:0:0:0:0, 5+0:0:0:0:4, 5+0:0:0:0:4, 5+0:1:0:0:5, 1+0:0:0:0:1, 192+1:59:4:0:169
Eb minor mel (6b), 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:1:0:0, 2+0:0:0:0:0, 6+0:3:0:0:5, 6+0:3:0:0:5, 5+0:0:0:0:2, 6+1:1:1:0:1, 2+0:1:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:2,  , 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:2, 3+0:0:1:0:0, 2+0:0:1:0:0, 4+0:1:0:0:2, 0+0:0:0:0:0, 3+0:0:0:0:1, 4+0:1:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 91+1:16:4:0:32
D# minor mel (6#), 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:1:0:0:4, 6+0:0:0:0:4, 5+0:2:0:0:4, 5+0:2:0:0:5, 4+0:1:0:0:4, 6+0:0:0:0:4, 5+0:2:0:0:4, 5+0:2:0:0:5, 4+0:1:0:0:4, 7+0:0:0:0:4, 6+0:2:0:0:6, 4+0:1:0:0:4, 7+0:6:1:0:7, 6+0:4:0:0:6, 4+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:0:0:3, 9+1:4:1:0:8, 4+0:1:0:0:4, 6+0:1:0:0:5, 5+0:2:0:0:5, 1+0:0:0:0:1, 4+0:1:0:0:4, 6+0:1:0:0:5, 5+0:2:0:0:5, 1+0:0:0:0:1, 3+0:0:0:0:2,  , 4+0:2:0:0:4, 4+0:2:0:0:4, 5+0:2:0:0:5, 4+0:2:0:0:4, 4+0:1:0:0:4, 7+0:0:0:0:4, 5+0:4:1:0:5, 6+0:5:1:0:6, 3+0:0:0:0:1, 0+0:0:0:0:0, 5+0:0:0:0:4, 5+0:0:0:0:4, 5+0:1:0:0:5, 1+0:0:0:0:1, 196+1:59:4:0:169
Gb major blues (6b), 3+0:0:0:0:2, 2+0:0:0:0:0, 4+0:0:0:0:2, 6+0:1:0:0:5, 4+0:0:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:2, 6+0:1:0:0:5, 4+0:0:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:2, 7+0:1:0:0:5, 5+0:0:0:0:3, 4+0:0:0:0:2, 3+0:0:1:0:0, 3+0:0:0:0:1, 6+0:3:0:0:6, 6+0:3:0:0:6, 6+0:0:0:0:4, 8+1:1:1:0:5, 5+0:1:0:0:3, 6+0:0:0:0:3, 3+0:0:0:0:1, 1+0:0:0:0:1, 5+0:1:0:0:3, 6+0:0:0:0:3, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:1:0:0:4,  , 2+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:0:0:2, 2+0:0:0:0:0, 4+0:0:0:0:2, 7+0:1:0:0:5, 2+0:0:1:0:1, 2+0:0:1:0:0, 4+0:1:0:0:3, 0+0:0:0:0:0, 5+0:0:0:0:4, 6+0:1:0:0:5, 5+0:0:0:0:3, 1+0:0:0:0:1, 174+1:16:4:0:103
F# major blues (6#), 4+0:2:0:0:2, 4+0:2:0:0:4, 4+0:1:0:0:2, 6+0:0:0:0:1, 5+0:2:0:0:3, 5+0:2:0:0:4, 4+0:1:0:0:2, 6+0:0:0:0:1, 5+0:2:0:0:3, 5+0:2:0:0:4, 4+0:1:0:0:2, 7+0:0:0:0:1, 6+0:2:0:0:3, 4+0:1:0:0:2, 7+0:6:1:0:7, 6+0:4:0:0:5, 3+0:0:0:0:0, 4+0:0:0:0:0, 5+0:0:0:0:1, 8+1:4:1:0:4, 4+0:1:0:0:2, 6+0:1:0:0:3, 5+0:2:0:0:4, 1+0:0:0:0:0, 4+0:1:0:0:2, 6+0:1:0:0:3, 5+0:2:0:0:4, 3+0:0:0:0:1, 3+0:0:0:0:0,  , 4+0:2:0:0:4, 4+0:2:0:0:3, 5+0:2:0:0:3, 4+0:2:0:0:4, 4+0:1:0:0:2, 7+0:0:0:0:1, 5+0:4:1:0:4, 6+0:5:1:0:6, 2+0:0:0:0:0, 0+0:0:0:0:0, 5+0:0:0:0:1, 5+0:0:0:0:1, 5+0:1:0:0:2, 1+0:0:0:0:0, 196+1:59:4:0:101
Eb minor blues (6b), 3+0:0:0:0:2, 2+0:0:0:0:0, 4+0:0:0:0:2, 6+0:1:0:0:5, 4+0:0:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:2, 6+0:1:0:0:5, 4+0:0:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:2, 7+0:1:0:0:5, 5+0:0:0:0:3, 4+0:0:0:0:2, 3+0:0:1:0:0, 3+0:0:0:0:1, 6+0:3:0:0:6, 6+0:3:0:0:6, 6+0:0:0:0:4, 8+1:1:1:0:5, 5+0:1:0:0:3, 6+0:0:0:0:3, 3+0:0:0:0:1, 1+0:0:0:0:1, 5+0:1:0:0:3, 6+0:0:0:0:3, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:1:0:0:4,  , 2+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:0:0:2, 2+0:0:0:0:0, 4+0:0:0:0:2, 7+0:1:0:0:5, 2+0:0:1:0:1, 2+0:0:1:0:0, 4+0:1:0:0:3, 0+0:0:0:0:0, 5+0:0:0:0:4, 6+0:1:0:0:5, 5+0:0:0:0:3, 1+0:0:0:0:1, 174+1:16:4:0:103
D# minor blues (6#), 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:1:0:0:4, 6+0:0:0:0:4, 5+0:2:0:0:5, 5+0:2:0:0:5, 4+0:1:0:0:4, 6+0:0:0:0:4, 5+0:2:0:0:5, 5+0:2:0:0:5, 4+0:1:0:0:4, 7+0:0:0:0:4, 6+0:2:0:0:6, 4+0:1:0:0:4, 7+0:6:1:0:7, 6+0:4:0:0:6, 3+0:0:0:0:1, 4+0:0:0:0:1, 5+0:0:0:0:3, 8+1:4:1:0:8, 4+0:1:0:0:4, 6+0:1:0:0:5, 5+0:2:0:0:5, 1+0:0:0:0:1, 4+0:1:0:0:4, 6+0:1:0:0:5, 5+0:2:0:0:5, 3+0:0:0:0:2, 3+0:0:0:0:2,  , 4+0:2:0:0:4, 4+0:2:0:0:4, 5+0:2:0:0:5, 4+0:2:0:0:4, 4+0:1:0:0:4, 7+0:0:0:0:4, 5+0:4:1:0:5, 6+0:5:1:0:6, 2+0:0:0:0:1, 0+0:0:0:0:0, 5+0:0:0:0:4, 5+0:0:0:0:4, 5+0:1:0:0:5, 1+0:0:0:0:1, 196+1:59:4:0:172
Gb dorian (6b), 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:2, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:1:0:0, 1+0:0:0:0:0, 6+0:3:0:0:5, 6+0:3:0:0:5, 5+0:0:0:0:2, 7+1:1:1:0:1, 3+0:1:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:2,  , 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:2, 2+0:0:1:0:0, 1+0:0:1:0:0, 4+0:1:0:0:2, 0+0:0:0:0:0, 4+0:0:0:0:1, 5+0:1:0:0:2, 3+0:0:0:0:0, 1+0:0:0:0:0, 110+1:16:4:0:32
F# dorian (6#), 4+0:2:0:0:2, 4+0:2:0:0:4, 4+0:1:0:0:2, 6+0:0:0:0:1, 5+0:2:0:0:2, 5+0:2:0:0:4, 4+0:1:0:0:2, 6+0:0:0:0:1, 5+0:2:0:0:2, 5+0:2:0:0:4, 4+0:1:0:0:2, 7+0:0:0:0:1, 6+0:2:0:0:3, 4+0:1:0:0:2, 7+0:6:1:0:7, 6+0:4:0:0:5, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:1, 8+1:4:1:0:4, 4+0:1:0:0:2, 6+0:1:0:0:3, 5+0:2:0:0:4, 1+0:0:0:0:0, 4+0:1:0:0:2, 6+0:1:0:0:3, 5+0:2:0:0:4, 1+0:0:0:0:0, 3+0:0:0:0:0,  , 4+0:2:0:0:4, 4+0:2:0:0:3, 5+0:2:0:0:3, 4+0:2:0:0:4, 4+0:1:0:0:2, 7+0:0:0:0:1, 5+0:4:1:0:4, 6+0:5:1:0:6, 2+0:0:0:0:0, 0+0:0:0:0:0, 5+0:0:0:0:1, 5+0:0:0:0:1, 5+0:1:0:0:2, 1+0:0:0:0:0, 193+1:59:4:0:98
Gb phrygian (6b), 2+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 6+0:1:0:0:4, 3+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:1, 6+0:1:0:0:4, 3+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:1, 6+0:1:0:0:4, 4+0:0:0:0:2, 3+0:0:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:1, 6+0:3:0:0:5, 6+0:3:0:0:6, 6+0:0:0:0:3, 6+1:1:0:0:4, 4+0:1:0:0:2, 5+0:0:0:0:2, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:2, 5+0:0:0:0:2, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:3,  , 2+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 6+0:1:0:0:4, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:3, 0+0:0:0:0:0, 5+0:0:0:0:3, 6+0:1:0:0:4, 4+0:0:0:0:2, 1+0:0:0:0:1, 148+1:16:0:0:72
F# phrygian (6#), 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:1:0:0:1, 5+0:0:0:0:0, 5+0:2:0:0:2, 5+0:2:0:0:2, 4+0:1:0:0:1, 5+0:0:0:0:0, 5+0:2:0:0:2, 5+0:2:0:0:2, 4+0:1:0:0:1, 6+0:0:0:0:0, 6+0:2:0:0:2, 4+0:1:0:0:1, 7+0:6:1:0:6, 6+0:4:0:0:4, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 8+1:4:1:0:4, 4+0:1:0:0:1, 5+0:1:0:0:1, 5+0:2:0:0:2, 1+0:0:0:0:0, 4+0:1:0:0:1, 5+0:1:0:0:1, 5+0:2:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0,  , 4+0:2:0:0:2, 4+0:2:0:0:2, 5+0:2:0:0:2, 4+0:2:0:0:2, 4+0:1:0:0:1, 6+0:0:0:0:0, 5+0:4:1:0:4, 6+0:5:1:0:5, 1+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 5+0:1:0:0:1, 1+0:0:0:0:0, 178+1:59:4:0:59
