 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, rowcost
A dorian (3#), 4+0:1:1:1:2, 7+0:5:0:0:4, 7+0:7:2:0:6, 6+0:4:1:0:3, 7+0:3:0:0:2, 4+0:2:0:0:1, 10+0:7:1:1:5, 4+0:3:0:0:2, 5+0:3:0:0:2, 4+0:3:0:0:2, 5+0:3:0:0:2, 4+0:3:0:0:2, 5+0:3:0:0:2, 5+0:2:0:0:2, 5+0:4:1:0:4, 5+0:4:1:0:3, 5+0:4:0:0:3, 7+0:4:0:0:3, 7+0:5:0:0:4, 7+0:7:2:0:6, 6+0:4:1:0:3, 7+0:3:0:0:2, 4+0:2:0:0:1, 10+0:7:1:1:5, 4+0:3:0:0:2, 7+0:6:1:0:5, 5+0:4:0:0:3, 7+0:5:0:0:4, 10+0:7:1:1:5, 4+0:2:0:0:1, 177+0:120:13:4:91
Eb phrygian (3b), 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:2:0:1, 3+0:0:1:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 7+0:1:1:1:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:1:0:0, 2+0:0:1:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:2:0:1, 3+0:0:1:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 7+0:1:1:1:2, 2+0:0:0:0:0, 2+0:0:1:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 7+0:0:1:1:1, 1+0:0:0:0:0, 62+0:2:12:3:7
A phrygian (3#), 4+0:3:0:0:1, 7+0:5:0:0:2, 7+0:7:2:0:4, 6+0:5:1:0:2, 6+0:3:0:0:0, 3+0:2:0:0:0, 9+0:7:1:1:3, 3+0:3:0:0:1, 4+0:3:0:0:1, 3+0:3:0:0:1, 5+0:4:0:0:1, 3+0:3:0:0:1, 4+0:3:0:0:0, 4+0:2:0:0:0, 5+0:4:1:0:2, 5+0:4:1:0:2, 5+0:4:0:0:2, 6+0:4:0:0:1, 7+0:5:0:0:2, 7+0:7:2:0:4, 6+0:5:1:0:2, 6+0:3:0:0:0, 3+0:2:0:0:0, 9+0:7:1:1:3, 3+0:3:0:0:1, 7+0:6:1:0:3, 5+0:4:0:0:2, 7+0:5:0:0:2, 9+0:7:1:1:3, 2+0:2:0:0:0, 160+0:125:12:3:46
Eb lydian (3b), 1+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:2:0:3, 4+0:0:1:0:2, 2+0:0:0:0:0, 0+0:0:0:0:0, 7+0:0:1:1:4, 1+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:1:0:2, 4+0:0:1:0:1, 3+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:2:0:3, 4+0:0:1:0:2, 2+0:0:0:0:0, 0+0:0:0:0:0, 7+0:0:1:1:4, 1+0:0:0:0:1, 4+0:0:1:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 7+0:0:1:1:3, 0+0:0:0:0:0, 84+0:0:12:3:37
A lydian (3#), 4+0:1:1:1:2, 7+0:5:0:0:4, 7+0:7:2:0:6, 6+0:4:1:0:3, 7+0:3:0:0:2, 4+0:2:0:0:1, 10+0:7:1:1:5, 4+0:3:0:0:2, 5+0:3:0:0:2, 4+0:3:0:0:2, 5+0:3:0:0:2, 4+0:3:0:0:2, 5+0:3:0:0:2, 5+0:2:0:0:2, 5+0:4:1:0:4, 5+0:4:1:0:3, 5+0:4:0:0:3, 7+0:4:0:0:3, 7+0:5:0:0:4, 7+0:7:2:0:6, 6+0:4:1:0:3, 7+0:3:0:0:2, 4+0:2:0:0:1, 10+0:7:1:1:5, 4+0:3:0:0:2, 7+0:6:1:0:5, 5+0:4:0:0:3, 7+0:5:0:0:4, 10+0:7:1:1:5, 4+0:2:0:0:1, 177+0:120:13:4:91
Eb mixolydian (3b), 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:2:0:1, 3+0:0:1:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 7+0:1:1:1:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:1:0:0, 2+0:0:1:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:2:0:1, 3+0:0:1:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 7+0:1:1:1:2, 2+0:0:0:0:0, 2+0:0:1:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 7+0:0:1:1:1, 1+0:0:0:0:0, 62+0:2:12:3:7
A mixolydian (3#), 4+0:3:0:0:1, 7+0:5:0:0:2, 7+0:7:2:0:4, 6+0:5:1:0:2, 6+0:3:0:0:0, 3+0:2:0:0:0, 9+0:7:1:1:3, 3+0:3:0:0:1, 4+0:3:0:0:1, 3+0:3:0:0:1, 5+0:4:0:0:1, 3+0:3:0:0:1, 4+0:3:0:0:0, 4+0:2:0:0:0, 5+0:4:1:0:2, 5+0:4:1:0:2, 5+0:4:0:0:2, 6+0:4:0:0:1, 7+0:5:0:0:2, 7+0:7:2:0:4, 6+0:5:1:0:2, 6+0:3:0:0:0, 3+0:2:0:0:0, 9+0:7:1:1:3, 3+0:3:0:0:1, 7+0:6:1:0:3, 5+0:4:0:0:2, 7+0:5:0:0:2, 9+0:7:1:1:3, 2+0:2:0:0:0, 160+0:125:12:3:46
Eb aeolian (3b), 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:2:0:2, 3+0:0:1:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 6+0:1:1:1:3, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:1:0:1, 3+0:0:1:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:2:0:2, 3+0:0:1:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 6+0:1:1:1:3, 1+0:0:0:0:0, 3+0:0:1:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 6+0:0:1:1:2, 0+0:0:0:0:0, 63+0:2:12:3:17
A aeolian (3#), 4+0:3:0:0:1, 7+0:5:0:0:3, 7+0:7:2:0:5, 6+0:4:1:0:2, 6+0:3:0:0:1, 4+0:2:0:0:0, 9+0:7:1:1:4, 3+0:3:0:0:1, 4+0:3:0:0:1, 3+0:3:0:0:1, 5+0:4:0:0:2, 4+0:3:0:0:1, 5+0:3:0:0:1, 5+0:2:0:0:1, 5+0:4:1:0:3, 5+0:4:1:0:3, 5+0:4:0:0:3, 6+0:4:0:0:2, 7+0:5:0:0:3, 7+0:7:2:0:5, 6+0:4:1:0:2, 6+0:3:0:0:1, 4+0:2:0:0:0, 9+0:7:1:1:4, 3+0:3:0:0:1, 7+0:6:1:0:4, 5+0:4:0:0:3, 7+0:5:0:0:3, 9+0:7:1:1:4, 3+0:2:0:0:0, 166+0:123:12:3:65
Eb locrian (3b), 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:2:0:0, 2+0:0:1:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 6+0:1:1:1:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:1:0:0, 2+0:0:1:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:2:0:0, 2+0:0:1:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 6+0:1:1:1:2, 1+0:0:0:0:0, 1+0:0:1:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 6+0:0:1:1:1, 2+0:0:0:0:0, 46+0:2:12:3:6
A locrian (3#), 4+0:0:0:0:1, 6+0:0:0:0:1, 7+0:0:2:0:3, 6+0:0:1:0:2, 5+0:0:0:0:0, 2+0:0:0:0:0, 9+0:0:1:1:4, 3+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:1:0:2, 5+0:0:1:0:1, 5+0:0:0:0:1, 5+0:0:0:0:1, 6+0:0:0:0:1, 7+0:0:2:0:3, 6+0:0:1:0:2, 5+0:0:0:0:0, 2+0:0:0:0:0, 9+0:0:1:1:4, 3+0:0:0:0:1, 7+0:0:1:0:2, 5+0:0:0:0:1, 6+0:0:0:0:1, 9+0:0:1:1:3, 2+0:0:0:0:0, 150+0:0:12:3:37
Ab major (4b), 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:2:0:1, 3+0:0:1:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 7+0:1:1:1:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:1:0:0, 2+0:0:1:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:2:0:1, 3+0:0:1:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 7+0:1:1:1:2, 2+0:0:0:0:0, 2+0:0:1:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 7+0:0:1:1:1, 1+0:0:0:0:0, 62+0:2:12:3:7
E major (4#), 4+0:1:1:1:2, 7+0:5:0:0:4, 7+0:7:2:0:6, 6+0:4:1:0:3, 7+0:3:0:0:2, 4+0:2:0:0:1, 10+0:7:1:1:5, 4+0:3:0:0:2, 5+0:3:0:0:2, 4+0:3:0:0:2, 5+0:3:0:0:2, 4+0:3:0:0:2, 5+0:3:0:0:2, 5+0:2:0:0:2, 5+0:4:1:0:4, 5+0:4:1:0:3, 5+0:4:0:0:3, 7+0:4:0:0:3, 7+0:5:0:0:4, 7+0:7:2:0:6, 6+0:4:1:0:3, 7+0:3:0:0:2, 4+0:2:0:0:1, 10+0:7:1:1:5, 4+0:3:0:0:2, 7+0:6:1:0:5, 5+0:4:0:0:3, 7+0:5:0:0:4, 10+0:7:1:1:5, 4+0:2:0:0:1, 177+0:120:13:4:91
F minor (4b), 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:2:0:2, 4+0:0:1:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 8+0:1:1:1:3, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:1:0:1, 1+0:0:1:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:2:0:2, 4+0:0:1:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 8+0:1:1:1:3, 3+0:0:0:0:0, 3+0:0:1:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 8+0:0:1:1:2, 2+0:0:0:0:0, 88+0:2:12:3:17
C# minor (4#), 4+0:0:1:1:1, 7+0:5:0:0:7, 7+0:7:2:0:7, 6+0:4:1:0:5, 7+0:3:0:0:5, 4+0:2:0:0:4, 10+0:7:1:1:7, 4+0:3:0:0:3, 5+0:3:0:0:4, 4+0:3:0:0:3, 5+0:3:0:0:4, 4+0:3:0:0:4, 5+0:3:0:0:5, 5+0:2:0:0:4, 5+0:4:1:0:4, 5+0:3:1:0:4, 5+0:4:0:0:5, 7+0:4:0:0:6, 7+0:5:0:0:7, 7+0:7:2:0:7, 6+0:4:1:0:5, 7+0:3:0:0:5, 4+0:2:0:0:4, 10+0:7:1:1:7, 4+0:3:0:0:3, 7+0:6:1:0:7, 5+0:4:0:0:5, 7+0:5:0:0:7, 10+0:7:1:1:7, 4+0:2:0:0:3, 177+0:118:13:4:149
F minor mel (4b), 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:2:0:2, 4+0:0:1:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 7+0:1:1:1:3, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:1:0:1, 2+0:0:1:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:2:0:2, 4+0:0:1:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 7+0:1:1:1:3, 2+0:0:0:0:0, 4+0:0:1:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 7+0:0:1:1:2, 1+0:0:0:0:0, 89+0:2:12:3:17
C# minor mel (4#), 3+0:0:1:1:1, 7+0:5:0:0:7, 7+0:7:2:0:7, 6+0:4:1:0:5, 7+0:3:0:0:5, 4+0:2:0:0:4, 10+0:7:1:1:7, 4+0:3:0:0:3, 5+0:3:0:0:4, 4+0:3:0:0:3, 5+0:3:0:0:4, 4+0:3:0:0:4, 5+0:3:0:0:5, 5+0:2:0:0:4, 5+0:4:1:0:4, 5+0:3:1:0:4, 5+0:4:0:0:5, 7+0:4:0:0:6, 7+0:5:0:0:7, 7+0:7:2:0:7, 6+0:4:1:0:5, 7+0:3:0:0:5, 4+0:2:0:0:4, 10+0:7:1:1:7, 4+0:3:0:0:3, 7+0:6:1:0:7, 5+0:4:0:0:5, 7+0:5:0:0:7, 10+0:7:1:1:7, 4+0:2:0:0:3, 176+0:118:13:4:149
Ab major blues (4b), 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:1:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 7+0:1:0:1:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:1:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 7+0:1:0:1:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 7+0:0:0:1:0, 2+0:0:0:0:0, 91+0:2:2:3:3
E major blues (4#), 5+0:2:0:0:2, 7+0:5:0:0:5, 7+0:7:2:0:7, 6+0:4:1:0:4, 7+0:3:0:0:3, 4+0:2:0:0:2, 10+0:7:1:1:6, 4+0:3:0:0:3, 5+0:3:0:0:3, 4+0:3:0:0:3, 5+0:3:0:0:3, 4+0:3:0:0:3, 5+0:3:0:0:3, 5+0:2:0:0:2, 5+0:4:1:0:4, 5+0:3:1:0:3, 5+0:4:0:0:4, 7+0:4:0:0:4, 7+0:5:0:0:5, 7+0:7:2:0:7, 6+0:4:1:0:4, 7+0:3:0:0:3, 4+0:2:0:0:2, 10+0:7:1:1:6, 4+0:3:0:0:3, 7+0:6:1:0:6, 5+0:4:0:0:4, 7+0:5:0:0:5, 10+0:7:1:1:6, 4+0:2:0:0:2, 178+0:120:12:3:117
F minor blues (4b), 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:1:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 7+0:1:0:1:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:1:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 7+0:1:0:1:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 7+0:0:0:1:0, 2+0:0:0:0:0, 91+0:2:2:3:3
C# minor blues (4#), 5+0:2:0:0:2, 7+0:5:0:0:5, 7+0:7:2:0:7, 6+0:4:1:0:4, 7+0:3:0:0:3, 4+0:2:0:0:2, 10+0:7:1:1:6, 4+0:3:0:0:3, 5+0:3:0:0:3, 4+0:3:0:0:3, 5+0:3:0:0:3, 4+0:3:0:0:3, 5+0:3:0:0:3, 5+0:2:0:0:2, 5+0:4:1:0:4, 5+0:3:1:0:3, 5+0:4:0:0:4, 7+0:4:0:0:4, 7+0:5:0:0:5, 7+0:7:2:0:7, 6+0:4:1:0:4, 7+0:3:0:0:3, 4+0:2:0:0:2, 10+0:7:1:1:6, 4+0:3:0:0:3, 7+0:6:1:0:6, 5+0:4:0:0:4, 7+0:5:0:0:5, 10+0:7:1:1:6, 4+0:2:0:0:2, 178+0:120:12:3:117
Ab dorian (4b), 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:2:0:2, 3+0:0:1:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 6+0:1:1:1:3, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:1:0:1, 3+0:0:1:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:2:0:2, 3+0:0:1:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 6+0:1:1:1:3, 1+0:0:0:0:0, 3+0:0:1:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 6+0:0:1:1:2, 0+0:0:0:0:0, 63+0:2:12:3:17
E dorian (4#), 3+0:0:1:1:2, 7+0:5:0:0:5, 7+0:7:2:0:7, 6+0:4:1:0:4, 7+0:3:0:0:3, 4+0:2:0:0:2, 10+0:7:1:1:6, 4+0:3:0:0:3, 5+0:3:0:0:3, 4+0:3:0:0:3, 5+0:3:0:0:3, 4+0:3:0:0:3, 5+0:3:0:0:3, 5+0:2:0:0:2, 5+0:4:1:0:4, 5+0:3:1:0:3, 5+0:4:0:0:4, 7+0:4:0:0:4, 7+0:5:0:0:5, 7+0:7:2:0:7, 6+0:4:1:0:4, 7+0:3:0:0:3, 4+0:2:0:0:2, 10+0:7:1:1:6, 4+0:3:0:0:3, 7+0:6:1:0:6, 5+0:4:0:0:4, 7+0:5:0:0:5, 10+0:7:1:1:6, 4+0:2:0:0:2, 176+0:118:13:4:117
Ab phrygian (4b), 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:2:0:0, 2+0:0:1:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 6+0:1:1:1:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:1:0:0, 2+0:0:1:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:2:0:0, 2+0:0:1:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 6+0:1:1:1:2, 1+0:0:0:0:0, 1+0:0:1:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 6+0:0:1:1:1, 2+0:0:0:0:0, 46+0:2:12:3:6
E phrygian (4#), 4+0:3:0:0:1, 7+0:5:0:0:3, 7+0:7:2:0:5, 6+0:4:1:0:2, 6+0:3:0:0:1, 4+0:2:0:0:0, 9+0:7:1:1:4, 3+0:3:0:0:1, 4+0:3:0:0:1, 3+0:3:0:0:1, 5+0:4:0:0:2, 4+0:3:0:0:1, 5+0:3:0:0:1, 5+0:2:0:0:1, 5+0:4:1:0:3, 5+0:4:1:0:3, 5+0:4:0:0:3, 6+0:4:0:0:2, 7+0:5:0:0:3, 7+0:7:2:0:5, 6+0:4:1:0:2, 6+0:3:0:0:1, 4+0:2:0:0:0, 9+0:7:1:1:4, 3+0:3:0:0:1, 7+0:6:1:0:4, 5+0:4:0:0:3, 7+0:5:0:0:3, 9+0:7:1:1:4, 3+0:2:0:0:0, 166+0:123:12:3:65
Ab lydian (4b), 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:2:0:2, 3+0:0:1:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 6+0:1:1:1:3, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:1:0:1, 3+0:0:1:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:2:0:2, 3+0:0:1:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 6+0:1:1:1:3, 1+0:0:0:0:0, 3+0:0:1:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 6+0:0:1:1:2, 0+0:0:0:0:0, 63+0:2:12:3:17
E lydian (4#), 3+0:0:1:1:2, 7+0:5:0:0:5, 7+0:7:2:0:7, 6+0:4:1:0:4, 7+0:3:0:0:3, 4+0:2:0:0:2, 10+0:7:1:1:6, 4+0:3:0:0:3, 5+0:3:0:0:3, 4+0:3:0:0:3, 5+0:3:0:0:3, 4+0:3:0:0:3, 5+0:3:0:0:3, 5+0:2:0:0:2, 5+0:4:1:0:4, 5+0:3:1:0:3, 5+0:4:0:0:4, 7+0:4:0:0:4, 7+0:5:0:0:5, 7+0:7:2:0:7, 6+0:4:1:0:4, 7+0:3:0:0:3, 4+0:2:0:0:2, 10+0:7:1:1:6, 4+0:3:0:0:3, 7+0:6:1:0:6, 5+0:4:0:0:4, 7+0:5:0:0:5, 10+0:7:1:1:6, 4+0:2:0:0:2, 176+0:118:13:4:117
Ab mixolydian (4b), 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:2:0:0, 2+0:0:1:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 6+0:1:1:1:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:1:0:0, 2+0:0:1:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:2:0:0, 2+0:0:1:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 6+0:1:1:1:2, 1+0:0:0:0:0, 1+0:0:1:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 6+0:0:1:1:1, 2+0:0:0:0:0, 46+0:2:12:3:6
E mixolydian (4#), 4+0:3:0:0:1, 7+0:5:0:0:3, 7+0:7:2:0:5, 6+0:4:1:0:2, 6+0:3:0:0:1, 4+0:2:0:0:0, 9+0:7:1:1:4, 3+0:3:0:0:1, 4+0:3:0:0:1, 3+0:3:0:0:1, 5+0:4:0:0:2, 4+0:3:0:0:1, 5+0:3:0:0:1, 5+0:2:0:0:1, 5+0:4:1:0:3, 5+0:4:1:0:3, 5+0:4:0:0:3, 6+0:4:0:0:2, 7+0:5:0:0:3, 7+0:7:2:0:5, 6+0:4:1:0:2, 6+0:3:0:0:1, 4+0:2:0:0:0, 9+0:7:1:1:4, 3+0:3:0:0:1, 7+0:6:1:0:4, 5+0:4:0:0:3, 7+0:5:0:0:3, 9+0:7:1:1:4, 3+0:2:0:0:0, 166+0:123:12:3:65
Ab aeolian (4b), 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:2:0:1, 3+0:0:1:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 7+0:1:1:1:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:1:0:0, 2+0:0:1:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:2:0:1, 3+0:0:1:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 7+0:1:1:1:2, 2+0:0:0:0:0, 2+0:0:1:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 7+0:0:1:1:1, 1+0:0:0:0:0, 62+0:2:12:3:7
E aeolian (4#), 4+0:1:1:1:2, 7+0:5:0:0:4, 7+0:7:2:0:6, 6+0:4:1:0:3, 7+0:3:0:0:2, 4+0:2:0:0:1, 10+0:7:1:1:5, 4+0:3:0:0:2, 5+0:3:0:0:2, 4+0:3:0:0:2, 5+0:3:0:0:2, 4+0:3:0:0:2, 5+0:3:0:0:2, 5+0:2:0:0:2, 5+0:4:1:0:4, 5+0:4:1:0:3, 5+0:4:0:0:3, 7+0:4:0:0:3, 7+0:5:0:0:4, 7+0:7:2:0:6, 6+0:4:1:0:3, 7+0:3:0:0:2, 4+0:2:0:0:1, 10+0:7:1:1:5, 4+0:3:0:0:2, 7+0:6:1:0:5, 5+0:4:0:0:3, 7+0:5:0:0:4, 10+0:7:1:1:5, 4+0:2:0:0:1, 177+0:120:13:4:91
Ab locrian (4b), 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:1:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:1:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:1:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:1:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:1:0, 2+0:0:0:0:0, 46+0:2:2:3:3
E locrian (4#), 4+0:3:0:0:1, 7+0:5:0:0:2, 7+0:7:2:0:4, 6+0:5:1:0:2, 6+0:3:0:0:0, 3+0:2:0:0:0, 9+0:7:1:1:3, 3+0:3:0:0:1, 4+0:3:0:0:1, 3+0:3:0:0:1, 5+0:4:0:0:1, 3+0:3:0:0:1, 4+0:3:0:0:0, 4+0:2:0:0:0, 5+0:4:1:0:2, 5+0:4:1:0:2, 5+0:4:0:0:2, 6+0:4:0:0:1, 7+0:5:0:0:2, 7+0:7:2:0:4, 6+0:5:1:0:2, 6+0:3:0:0:0, 3+0:2:0:0:0, 9+0:7:1:1:3, 3+0:3:0:0:1, 7+0:6:1:0:3, 5+0:4:0:0:2, 7+0:5:0:0:2, 9+0:7:1:1:3, 2+0:2:0:0:0, 160+0:125:12:3:46
