 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, rowcost
Ab minor mel (7b), 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 6+0:2:0:0:3, 3+0:0:0:0:1, 33+0:2:0:0:5
A# minor mel (7#), 4+0:2:0:0:4, 5+0:2:0:0:4, 4+0:2:0:0:4, 0+0:0:0:0:0, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 5+0:3:0:0:5, 6+0:0:0:0:3, 4+0:2:0:0:4, 0+0:0:0:0:0, 4+0:2:0:0:4, 5+0:3:0:0:5, 8+0:1:0:0:5, 7+0:2:0:0:7, 84+0:35:0:0:77
Cb major blues (7b), 4+0:0:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:2, 4+0:0:0:0:2, 3+0:0:0:0:2, 6+0:0:0:0:4, 4+0:0:0:0:2, 2+0:0:0:0:2, 4+0:0:0:0:2, 3+0:0:0:0:2, 7+0:2:0:0:6, 7+0:0:0:0:4, 81+0:2:0:0:45
C# major blues (7#), 4+0:2:0:0:4, 5+0:2:0:0:4, 4+0:2:0:0:4, 2+0:0:0:0:2, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 5+0:3:0:0:4, 6+0:0:0:0:3, 4+0:2:0:0:4, 2+0:0:0:0:2, 4+0:2:0:0:4, 5+0:3:0:0:4, 8+0:1:0:0:4, 7+0:2:0:0:5, 88+0:35:0:0:76
Ab minor blues (7b), 4+0:0:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:2, 4+0:0:0:0:2, 3+0:0:0:0:2, 6+0:0:0:0:4, 4+0:0:0:0:2, 2+0:0:0:0:2, 4+0:0:0:0:2, 3+0:0:0:0:2, 7+0:2:0:0:6, 7+0:0:0:0:4, 81+0:2:0:0:45
A# minor blues (7#), 4+0:2:0:0:4, 5+0:2:0:0:4, 4+0:2:0:0:4, 2+0:0:0:0:2, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 5+0:3:0:0:4, 6+0:0:0:0:3, 4+0:2:0:0:4, 2+0:0:0:0:2, 4+0:2:0:0:4, 5+0:3:0:0:4, 8+0:1:0:0:4, 7+0:2:0:0:5, 88+0:35:0:0:76
Cb dorian (7b), 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 7+0:2:0:0:3, 4+0:0:0:0:1, 46+0:2:0:0:5
C# dorian (7#), 4+0:2:0:0:4, 5+0:2:0:0:4, 4+0:2:0:0:4, 0+0:0:0:0:0, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 5+0:3:0:0:4, 6+0:0:0:0:2, 4+0:2:0:0:4, 0+0:0:0:0:0, 4+0:2:0:0:4, 5+0:3:0:0:4, 8+0:1:0:0:4, 7+0:2:0:0:5, 84+0:35:0:0:71
Cb phrygian (7b), 3+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:1, 5+0:0:0:0:3, 3+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:1, 7+0:2:0:0:5, 6+0:0:0:0:3, 64+0:2:0:0:25
C# phrygian (7#), 4+0:2:0:0:2, 5+0:2:0:0:3, 4+0:2:0:0:2, 2+0:0:0:0:0, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:3, 4+0:2:0:0:3, 4+0:2:0:0:2, 4+0:2:0:0:2, 5+0:3:0:0:3, 5+0:0:0:0:1, 4+0:2:0:0:2, 2+0:0:0:0:0, 4+0:2:0:0:2, 5+0:3:0:0:3, 6+0:1:0:0:2, 7+0:2:0:0:3, 85+0:35:0:0:41
Cb lydian (7b), 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 7+0:2:0:0:3, 4+0:0:0:0:1, 46+0:2:0:0:5
C# lydian (7#), 4+0:2:0:0:4, 5+0:2:0:0:4, 4+0:2:0:0:4, 0+0:0:0:0:0, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 5+0:3:0:0:4, 6+0:0:0:0:2, 4+0:2:0:0:4, 0+0:0:0:0:0, 4+0:2:0:0:4, 5+0:3:0:0:4, 8+0:1:0:0:4, 7+0:2:0:0:5, 84+0:35:0:0:71
Cb mixolydian (7b), 3+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:1, 5+0:0:0:0:3, 3+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:1, 7+0:2:0:0:5, 6+0:0:0:0:3, 64+0:2:0:0:25
C# mixolydian (7#), 4+0:2:0:0:2, 5+0:2:0:0:3, 4+0:2:0:0:2, 2+0:0:0:0:0, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:3, 4+0:2:0:0:3, 4+0:2:0:0:2, 4+0:2:0:0:2, 5+0:3:0:0:3, 5+0:0:0:0:1, 4+0:2:0:0:2, 2+0:0:0:0:0, 4+0:2:0:0:2, 5+0:3:0:0:3, 6+0:1:0:0:2, 7+0:2:0:0:3, 85+0:35:0:0:41
Cb aeolian (7b), 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 5+0:0:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 7+0:2:0:0:4, 5+0:0:0:0:2, 51+0:2:0:0:10
C# aeolian (7#), 4+0:2:0:0:3, 5+0:2:0:0:4, 4+0:2:0:0:3, 1+0:0:0:0:0, 4+0:2:0:0:3, 4+0:2:0:0:3, 4+0:2:0:0:3, 4+0:2:0:0:3, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:3, 4+0:2:0:0:3, 5+0:3:0:0:4, 6+0:0:0:0:1, 4+0:2:0:0:3, 1+0:0:0:0:0, 4+0:2:0:0:3, 5+0:3:0:0:4, 7+0:1:0:0:3, 7+0:2:0:0:4, 85+0:35:0:0:58
Cb locrian (7b), 4+0:0:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:2, 4+0:0:0:0:2, 3+0:0:0:0:2, 6+0:0:0:0:4, 4+0:0:0:0:2, 2+0:0:0:0:2, 4+0:0:0:0:2, 3+0:0:0:0:2, 7+0:2:0:0:6, 7+0:0:0:0:4, 81+0:2:0:0:45
C# locrian (7#), 4+0:2:0:0:2, 5+0:2:0:0:2, 4+0:2:0:0:2, 2+0:0:0:0:0, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 5+0:3:0:0:3, 5+0:0:0:0:0, 4+0:2:0:0:2, 2+0:0:0:0:0, 4+0:2:0:0:2, 5+0:3:0:0:3, 6+0:1:0:0:1, 7+0:2:0:0:2, 85+0:35:0:0:35
