 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, rowcost
B locrian (5#), 5+0:3:0:0:1, 5+0:3:0:0:1, 4+0:1:0:0:1, 4+0:2:0:0:0, 5+0:2:0:0:1, 4+0:2:0:0:0, 5+1:3:0:0:2, 1+0:0:0:0:0, 4+0:1:1:0:1, 5+1:3:1:0:3, 4+0:1:0:0:0, 7+2:3:0:0:1, 5+0:3:0:0:1, 7+0:4:1:0:3, 6+0:3:0:0:1, 10+0:7:2:0:5, 81+4:41:5:0:21
Gb major (6b), 4+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 6+0:0:0:0:2, 3+0:0:0:0:0, 7+1:1:0:0:2, 4+0:1:0:0:2, 6+0:2:1:0:3, 5+1:0:0:0:2, 4+0:0:0:0:1, 4+2:1:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:0, 5+0:0:1:0:0, 65+4:5:2:0:16
F# major (6#), 6+0:3:0:0:4, 6+0:3:0:0:3, 5+0:1:0:0:2, 4+0:2:0:0:2, 7+0:2:0:0:3, 5+0:2:0:0:2, 7+1:3:0:0:3, 2+0:0:0:0:0, 6+0:1:0:0:1, 7+1:3:1:0:4, 6+0:1:0:0:2, 7+2:3:0:0:4, 6+0:3:0:0:4, 8+0:4:1:0:5, 7+0:3:0:0:4, 10+0:7:2:0:8, 99+4:41:4:0:51
Eb minor (6b), 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 5+0:0:0:0:2, 2+0:0:0:0:0, 6+1:1:0:0:1, 3+0:1:0:0:2, 5+0:2:1:0:2, 4+1:0:0:0:2, 3+0:0:0:0:1, 4+2:1:0:0:2, 1+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 6+0:0:1:0:0, 55+4:5:2:0:14
D# minor (6#), 6+0:3:0:0:6, 6+0:3:0:0:6, 5+0:1:0:0:5, 4+0:2:0:0:4, 7+0:2:0:0:6, 5+0:2:0:0:5, 7+1:3:0:0:7, 2+0:0:0:0:2, 6+0:1:0:0:5, 7+1:3:1:0:6, 6+0:1:0:0:5, 7+2:3:0:0:6, 6+0:3:0:0:6, 8+0:4:1:0:7, 7+0:3:0:0:7, 10+0:7:2:0:10, 99+4:41:4:0:93
Eb minor mel (6b), 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:2, 1+0:0:0:0:0, 5+1:1:0:0:1, 3+0:1:0:0:2, 4+0:2:1:0:2, 5+1:0:1:0:2, 2+0:0:0:0:1, 3+2:1:0:0:2, 0+0:0:0:0:0, 5+0:0:1:0:1, 1+0:0:0:0:0, 5+0:0:2:0:0, 44+4:5:5:0:15
D# minor mel (6#), 7+0:3:0:0:6, 6+0:3:0:0:6, 6+0:1:0:0:5, 4+0:2:0:0:4, 8+0:2:0:0:6, 5+0:2:0:0:5, 7+1:3:0:0:7, 3+0:0:0:0:2, 6+0:1:0:0:5, 8+1:3:1:0:6, 6+0:1:0:0:5, 7+2:3:0:0:6, 6+0:3:0:0:6, 8+0:4:1:0:7, 7+0:3:0:0:7, 10+0:7:2:0:10, 104+4:41:4:0:93
Gb major blues (6b), 5+0:0:0:0:2, 4+0:0:0:0:2, 5+0:0:0:0:3, 3+0:0:0:0:1, 7+0:0:0:0:4, 4+0:0:0:0:2, 7+1:1:0:0:4, 4+0:1:0:0:4, 6+0:2:1:0:5, 7+1:0:1:0:4, 6+0:0:0:0:3, 6+2:1:0:0:3, 4+0:0:0:0:1, 6+0:0:1:0:2, 5+0:0:0:0:2, 7+0:0:2:0:1, 86+4:5:5:0:43
F# major blues (6#), 7+0:3:0:0:5, 6+0:3:0:0:4, 6+0:1:0:0:3, 4+0:2:0:0:3, 8+0:2:0:0:4, 5+0:2:0:0:3, 7+1:3:0:0:4, 3+0:0:0:0:0, 6+0:1:1:0:2, 8+1:3:1:0:4, 6+0:1:0:0:3, 7+2:3:0:0:5, 6+0:3:0:0:5, 8+0:4:1:0:6, 7+0:3:0:0:5, 10+0:7:2:0:9, 104+4:41:5:0:65
Eb minor blues (6b), 5+0:0:0:0:2, 4+0:0:0:0:2, 5+0:0:0:0:3, 3+0:0:0:0:1, 7+0:0:0:0:4, 4+0:0:0:0:2, 7+1:1:0:0:4, 4+0:1:0:0:4, 6+0:2:1:0:5, 7+1:0:1:0:4, 6+0:0:0:0:3, 6+2:1:0:0:3, 4+0:0:0:0:1, 6+0:0:1:0:2, 5+0:0:0:0:2, 7+0:0:2:0:1, 86+4:5:5:0:43
D# minor blues (6#), 7+0:3:0:0:6, 6+0:3:0:0:6, 6+0:1:0:0:5, 4+0:2:0:0:4, 8+0:2:0:0:6, 5+0:2:0:0:5, 7+1:3:0:0:7, 3+0:0:0:0:2, 6+0:1:1:0:5, 8+1:3:1:0:6, 6+0:1:0:0:5, 7+2:3:0:0:6, 6+0:3:0:0:6, 8+0:4:1:0:7, 7+0:3:0:0:7, 10+0:7:2:0:10, 104+4:41:5:0:93
Gb dorian (6b), 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 5+0:0:0:0:2, 2+0:0:0:0:0, 6+1:1:0:0:1, 4+0:1:0:0:2, 5+0:2:1:0:2, 6+1:0:1:0:2, 3+0:0:0:0:1, 3+2:1:0:0:2, 1+0:0:0:0:0, 4+0:0:1:0:1, 2+0:0:0:0:0, 4+0:0:2:0:0, 54+4:5:5:0:15
F# dorian (6#), 7+0:3:0:0:5, 6+0:3:0:0:4, 6+0:1:0:0:3, 4+0:2:0:0:3, 8+0:2:0:0:4, 5+0:2:0:0:3, 7+1:3:0:0:4, 3+0:0:0:0:0, 6+0:1:0:0:2, 8+1:3:1:0:4, 6+0:1:0:0:3, 7+2:3:0:0:5, 6+0:3:0:0:5, 8+0:4:1:0:6, 7+0:3:0:0:5, 10+0:7:2:0:9, 104+4:41:4:0:65
Gb phrygian (6b), 5+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:0:0:2, 2+0:0:0:0:0, 7+0:0:0:0:2, 3+0:0:0:0:1, 7+1:1:0:0:3, 4+0:1:0:0:3, 6+0:2:1:0:4, 6+1:0:0:0:3, 5+0:0:0:0:2, 5+2:1:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 6+0:0:0:0:0, 75+4:5:1:0:27
F# phrygian (6#), 6+0:3:0:0:3, 6+0:3:0:0:3, 5+0:1:0:0:1, 4+0:2:0:0:2, 6+0:2:0:0:2, 5+0:2:0:0:2, 7+1:3:0:0:3, 2+0:0:0:0:0, 6+0:1:1:0:2, 6+1:3:1:0:3, 5+0:1:0:0:1, 7+2:3:0:0:3, 6+0:3:0:0:3, 7+0:4:1:0:4, 7+0:3:0:0:3, 10+0:7:2:0:7, 95+4:41:5:0:42
Gb lydian (6b), 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 5+0:0:0:0:2, 2+0:0:0:0:0, 6+1:1:0:0:1, 4+0:1:0:0:2, 5+0:2:1:0:2, 6+1:0:1:0:2, 3+0:0:0:0:1, 3+2:1:0:0:2, 1+0:0:0:0:0, 4+0:0:1:0:1, 2+0:0:0:0:0, 4+0:0:2:0:0, 54+4:5:5:0:15
F# lydian (6#), 7+0:3:0:0:5, 6+0:3:0:0:4, 6+0:1:0:0:3, 4+0:2:0:0:3, 8+0:2:0:0:4, 5+0:2:0:0:3, 7+1:3:0:0:4, 3+0:0:0:0:0, 6+0:1:0:0:2, 8+1:3:1:0:4, 6+0:1:0:0:3, 7+2:3:0:0:5, 6+0:3:0:0:5, 8+0:4:1:0:6, 7+0:3:0:0:5, 10+0:7:2:0:9, 104+4:41:4:0:65
Gb mixolydian (6b), 5+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:0:0:2, 2+0:0:0:0:0, 7+0:0:0:0:2, 3+0:0:0:0:1, 7+1:1:0:0:3, 4+0:1:0:0:3, 6+0:2:1:0:4, 6+1:0:0:0:3, 5+0:0:0:0:2, 5+2:1:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 6+0:0:0:0:0, 75+4:5:1:0:27
F# mixolydian (6#), 6+0:3:0:0:3, 6+0:3:0:0:3, 5+0:1:0:0:1, 4+0:2:0:0:2, 6+0:2:0:0:2, 5+0:2:0:0:2, 7+1:3:0:0:3, 2+0:0:0:0:0, 6+0:1:1:0:2, 6+1:3:1:0:3, 5+0:1:0:0:1, 7+2:3:0:0:3, 6+0:3:0:0:3, 7+0:4:1:0:4, 7+0:3:0:0:3, 10+0:7:2:0:7, 95+4:41:5:0:42
Gb aeolian (6b), 4+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 6+0:0:0:0:2, 3+0:0:0:0:0, 7+1:1:0:0:2, 4+0:1:0:0:2, 6+0:2:1:0:3, 5+1:0:0:0:2, 4+0:0:0:0:1, 4+2:1:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:0, 5+0:0:1:0:0, 65+4:5:2:0:16
F# aeolian (6#), 6+0:3:0:0:4, 6+0:3:0:0:3, 5+0:1:0:0:2, 4+0:2:0:0:2, 7+0:2:0:0:3, 5+0:2:0:0:2, 7+1:3:0:0:3, 2+0:0:0:0:0, 6+0:1:0:0:1, 7+1:3:1:0:4, 6+0:1:0:0:2, 7+2:3:0:0:4, 6+0:3:0:0:4, 8+0:4:1:0:5, 7+0:3:0:0:4, 10+0:7:2:0:8, 99+4:41:4:0:51
Gb locrian (6b), 5+0:0:0:0:2, 4+0:0:0:0:2, 5+0:0:0:0:3, 3+0:0:0:0:1, 7+0:0:0:0:3, 4+0:0:0:0:2, 7+1:1:0:0:4, 4+0:1:0:0:4, 6+0:2:1:0:5, 6+1:0:0:0:4, 6+0:0:0:0:3, 6+2:1:0:0:3, 4+0:0:0:0:1, 5+0:0:0:0:2, 5+0:0:0:0:2, 7+0:0:0:0:1, 84+4:5:1:0:42
F# locrian (6#), 6+0:3:0:0:2, 6+0:3:0:0:2, 5+0:1:0:0:1, 4+0:2:0:0:1, 6+0:2:0:0:2, 5+0:2:0:0:1, 6+1:3:0:0:3, 2+0:0:0:0:0, 5+0:1:1:0:2, 6+1:3:1:0:3, 5+0:1:0:0:0, 7+2:3:0:0:2, 6+0:3:0:0:2, 7+0:4:1:0:3, 7+0:3:0:0:2, 10+0:7:2:0:6, 93+4:41:5:0:32
Cb major (7b), 5+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:0:0:2, 2+0:0:0:0:0, 7+0:0:0:0:2, 3+0:0:0:0:1, 7+1:1:0:0:3, 4+0:1:0:0:3, 6+0:2:1:0:4, 6+1:0:0:0:3, 5+0:0:0:0:2, 5+2:1:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 6+0:0:0:0:0, 75+4:5:1:0:27
C# major (7#), 7+0:3:0:0:5, 6+0:3:0:0:4, 6+0:1:0:0:3, 4+0:2:0:0:3, 8+0:2:0:0:4, 5+0:2:0:0:3, 7+1:3:0:0:4, 3+0:0:0:0:0, 6+0:1:0:0:2, 8+1:3:1:0:4, 6+0:1:0:0:3, 7+2:3:0:0:5, 6+0:3:0:0:5, 8+0:4:1:0:6, 7+0:3:0:0:5, 10+0:7:2:0:9, 104+4:41:4:0:65
Ab minor (7b), 5+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 6+0:0:0:0:1, 2+0:0:0:0:0, 6+1:1:0:0:2, 3+0:1:0:0:2, 5+0:2:1:0:3, 5+1:0:0:0:2, 4+0:0:0:0:1, 5+2:1:0:0:2, 3+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:0, 5+0:0:0:0:0, 62+4:5:1:0:15
A# minor (7#), 7+0:3:0:0:6, 6+0:3:0:0:6, 6+0:1:0:0:5, 4+0:2:0:0:4, 8+0:2:0:0:7, 5+0:2:0:0:5, 7+1:3:0:0:7, 3+0:0:0:0:2, 6+0:1:0:0:5, 8+1:3:1:0:7, 6+0:1:0:0:6, 8+2:3:0:0:7, 6+0:3:0:0:6, 8+0:4:1:0:8, 7+0:3:0:0:7, 10+0:7:2:0:10, 105+4:41:4:0:98
Ab minor mel (7b), 4+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 5+0:0:0:0:2, 2+0:0:0:0:0, 6+1:1:0:0:2, 3+0:1:0:0:2, 5+0:2:1:0:3, 4+1:0:0:0:2, 3+0:0:0:0:1, 4+2:1:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:1:0:0, 52+4:5:2:0:16
A# minor mel (7#), 7+0:3:0:0:6, 6+0:3:0:0:6, 6+0:1:0:0:5, 4+0:2:0:0:4, 8+0:2:0:0:7, 5+0:2:0:0:5, 8+1:3:0:0:7, 4+0:0:0:0:2, 7+0:1:0:0:5, 8+1:3:1:0:7, 6+0:1:0:0:6, 9+1:3:0:0:6, 6+0:3:0:0:6, 8+0:4:1:0:8, 7+0:3:0:0:7, 10+0:7:2:0:10, 109+3:41:4:0:97
Cb major blues (7b), 6+0:0:0:0:3, 5+0:0:0:0:3, 5+0:0:0:0:4, 4+0:0:0:0:2, 7+0:0:0:0:5, 5+0:0:0:0:3, 8+1:1:0:0:5, 4+0:1:0:0:4, 7+0:2:1:0:6, 6+1:0:0:0:4, 6+0:0:0:0:4, 7+2:1:0:0:4, 5+0:0:0:0:2, 5+0:0:0:0:3, 6+0:0:0:0:3, 8+0:0:1:0:2, 94+4:5:2:0:57
C# major blues (7#), 7+0:3:0:0:5, 6+0:3:0:0:5, 6+0:1:0:0:4, 4+0:2:0:0:4, 8+0:2:0:0:5, 5+0:2:0:0:4, 8+1:3:0:0:5, 4+0:0:0:0:1, 7+0:1:0:0:3, 8+1:3:1:0:5, 6+0:1:0:0:4, 7+2:3:0:0:6, 6+0:3:0:0:5, 8+0:4:1:0:7, 7+0:3:0:0:6, 10+0:7:2:0:10, 107+4:41:4:0:79
Ab minor blues (7b), 6+0:0:0:0:3, 5+0:0:0:0:3, 5+0:0:0:0:4, 4+0:0:0:0:2, 7+0:0:0:0:5, 5+0:0:0:0:3, 8+1:1:0:0:5, 4+0:1:0:0:4, 7+0:2:1:0:6, 6+1:0:0:0:4, 6+0:0:0:0:4, 7+2:1:0:0:4, 5+0:0:0:0:2, 5+0:0:0:0:3, 6+0:0:0:0:3, 8+0:0:1:0:2, 94+4:5:2:0:57
A# minor blues (7#), 7+0:3:0:0:5, 6+0:3:0:0:5, 6+0:1:0:0:4, 4+0:2:0:0:4, 8+0:2:0:0:5, 5+0:2:0:0:4, 8+1:3:0:0:5, 4+0:0:0:0:1, 7+0:1:0:0:3, 8+1:3:1:0:5, 6+0:1:0:0:4, 7+2:3:0:0:6, 6+0:3:0:0:5, 8+0:4:1:0:7, 7+0:3:0:0:6, 10+0:7:2:0:10, 107+4:41:4:0:79
Cb dorian (7b), 4+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 6+0:0:0:0:2, 3+0:0:0:0:0, 7+1:1:0:0:2, 4+0:1:0:0:2, 6+0:2:1:0:3, 5+1:0:0:0:2, 4+0:0:0:0:1, 4+2:1:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:0, 5+0:0:1:0:0, 65+4:5:2:0:16
C# dorian (7#), 7+0:3:0:0:5, 6+0:3:0:0:5, 6+0:1:0:0:4, 4+0:2:0:0:4, 8+0:2:0:0:5, 5+0:2:0:0:4, 8+1:3:0:0:5, 4+0:0:0:0:1, 7+0:1:0:0:3, 8+1:3:1:0:5, 6+0:1:0:0:4, 8+1:3:0:0:5, 6+0:3:0:0:5, 8+0:4:1:0:7, 7+0:3:0:0:6, 10+0:7:2:0:10, 108+3:41:4:0:78
Cb phrygian (7b), 5+0:0:0:0:2, 4+0:0:0:0:2, 5+0:0:0:0:3, 3+0:0:0:0:1, 7+0:0:0:0:3, 4+0:0:0:0:2, 7+1:1:0:0:4, 4+0:1:0:0:4, 6+0:2:1:0:5, 6+1:0:0:0:4, 6+0:0:0:0:3, 6+2:1:0:0:3, 4+0:0:0:0:1, 5+0:0:0:0:2, 5+0:0:0:0:2, 7+0:0:0:0:1, 84+4:5:1:0:42
C# phrygian (7#), 6+0:3:0:0:4, 6+0:3:0:0:3, 5+0:1:0:0:2, 4+0:2:0:0:2, 7+0:2:0:0:3, 5+0:2:0:0:2, 7+1:3:0:0:3, 2+0:0:0:0:0, 6+0:1:0:0:1, 7+1:3:1:0:4, 6+0:1:0:0:2, 7+2:3:0:0:4, 6+0:3:0:0:4, 8+0:4:1:0:5, 7+0:3:0:0:4, 10+0:7:2:0:8, 99+4:41:4:0:51
Cb lydian (7b), 4+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 6+0:0:0:0:2, 3+0:0:0:0:0, 7+1:1:0:0:2, 4+0:1:0:0:2, 6+0:2:1:0:3, 5+1:0:0:0:2, 4+0:0:0:0:1, 4+2:1:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:0, 5+0:0:1:0:0, 65+4:5:2:0:16
C# lydian (7#), 7+0:3:0:0:5, 6+0:3:0:0:5, 6+0:1:0:0:4, 4+0:2:0:0:4, 8+0:2:0:0:5, 5+0:2:0:0:4, 8+1:3:0:0:5, 4+0:0:0:0:1, 7+0:1:0:0:3, 8+1:3:1:0:5, 6+0:1:0:0:4, 8+1:3:0:0:5, 6+0:3:0:0:5, 8+0:4:1:0:7, 7+0:3:0:0:6, 10+0:7:2:0:10, 108+3:41:4:0:78
Cb mixolydian (7b), 5+0:0:0:0:2, 4+0:0:0:0:2, 5+0:0:0:0:3, 3+0:0:0:0:1, 7+0:0:0:0:3, 4+0:0:0:0:2, 7+1:1:0:0:4, 4+0:1:0:0:4, 6+0:2:1:0:5, 6+1:0:0:0:4, 6+0:0:0:0:3, 6+2:1:0:0:3, 4+0:0:0:0:1, 5+0:0:0:0:2, 5+0:0:0:0:2, 7+0:0:0:0:1, 84+4:5:1:0:42
C# mixolydian (7#), 6+0:3:0:0:4, 6+0:3:0:0:3, 5+0:1:0:0:2, 4+0:2:0:0:2, 7+0:2:0:0:3, 5+0:2:0:0:2, 7+1:3:0:0:3, 2+0:0:0:0:0, 6+0:1:0:0:1, 7+1:3:1:0:4, 6+0:1:0:0:2, 7+2:3:0:0:4, 6+0:3:0:0:4, 8+0:4:1:0:5, 7+0:3:0:0:4, 10+0:7:2:0:8, 99+4:41:4:0:51
Cb aeolian (7b), 5+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:0:0:2, 2+0:0:0:0:0, 7+0:0:0:0:2, 3+0:0:0:0:1, 7+1:1:0:0:3, 4+0:1:0:0:3, 6+0:2:1:0:4, 6+1:0:0:0:3, 5+0:0:0:0:2, 5+2:1:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 6+0:0:0:0:0, 75+4:5:1:0:27
C# aeolian (7#), 7+0:3:0:0:5, 6+0:3:0:0:4, 6+0:1:0:0:3, 4+0:2:0:0:3, 8+0:2:0:0:4, 5+0:2:0:0:3, 7+1:3:0:0:4, 3+0:0:0:0:0, 6+0:1:0:0:2, 8+1:3:1:0:4, 6+0:1:0:0:3, 7+2:3:0:0:5, 6+0:3:0:0:5, 8+0:4:1:0:6, 7+0:3:0:0:5, 10+0:7:2:0:9, 104+4:41:4:0:65
Cb locrian (7b), 6+0:0:0:0:3, 5+0:0:0:0:3, 5+0:0:0:0:4, 4+0:0:0:0:2, 7+0:0:0:0:5, 5+0:0:0:0:3, 8+1:1:0:0:5, 4+0:1:0:0:4, 7+0:2:1:0:6, 6+1:0:0:0:4, 6+0:0:0:0:4, 7+2:1:0:0:4, 5+0:0:0:0:2, 5+0:0:0:0:3, 6+0:0:0:0:3, 8+0:0:0:0:2, 94+4:5:1:0:57
C# locrian (7#), 6+0:3:0:0:3, 6+0:3:0:0:3, 5+0:1:0:0:1, 4+0:2:0:0:2, 6+0:2:0:0:2, 5+0:2:0:0:2, 7+1:3:0:0:3, 2+0:0:0:0:0, 6+0:1:1:0:2, 6+1:3:1:0:3, 5+0:1:0:0:1, 7+2:3:0:0:3, 6+0:3:0:0:3, 7+0:4:1:0:4, 7+0:3:0:0:3, 10+0:7:2:0:7, 95+4:41:5:0:42
