 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, rowcost
Bb minor blues (5b), 2+0:0:1:0:0, 5+0:0:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 8+0:1:0:0:5, 7+0:1:0:0:4, 2+0:0:0:0:1, 1+0:0:0:0:0, 7+0:0:0:0:3, 5+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:1, 5+0:2:0:0:4, 2+0:0:0:0:0, 7+0:1:0:0:5, 5+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:1:0:0, 4+0:0:0:0:0, 6+1:1:0:0:4, 105+1:6:2:0:39
G# minor blues (5#), 2+0:0:0:0:0, 5+0:0:1:0:0, 4+0:2:0:0:2, 1+0:0:0:0:0, 5+0:2:0:0:2, 2+0:0:0:0:0, 3+0:2:0:0:2, 3+0:2:0:0:2, 6+0:0:0:0:0, 6+0:0:1:0:0, 4+0:2:0:0:2, 3+0:2:0:0:2, 8+0:1:0:0:2, 8+0:1:0:0:2, 4+0:1:0:0:2, 5+0:2:0:0:3, 8+0:3:0:0:4, 8+0:3:0:0:4, 5+0:2:0:0:3, 3+0:0:0:0:1, 4+0:2:0:0:3, 4+0:0:0:0:0, 8+0:3:0:0:4, 8+0:3:0:0:4, 5+0:2:0:0:3, 7+0:6:1:0:7, 7+0:5:1:0:5, 6+1:2:0:0:3, 142+1:48:4:0:62
Db dorian (5b), 2+0:0:1:0:0, 4+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 6+0:1:0:0:2, 4+0:1:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+0:2:0:0:2, 0+0:0:0:0:0, 7+0:1:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:1:0:0, 2+0:0:1:0:1, 4+1:1:0:0:2, 57+1:6:3:0:11
B dorian (5#), 0+0:0:0:0:0, 4+0:0:0:0:0, 4+0:2:0:0:2, 1+0:0:0:0:0, 3+0:0:0:1:1, 2+0:0:0:0:0, 3+0:2:0:0:2, 3+0:2:0:0:2, 6+0:0:0:0:0, 6+0:0:0:0:0, 4+0:2:0:0:2, 3+0:2:0:0:2, 8+0:1:0:0:2, 8+0:1:0:0:2, 4+0:1:0:0:2, 5+0:2:0:0:3, 8+0:3:0:0:4, 8+0:3:0:0:4, 5+0:2:0:0:3, 3+0:0:0:0:1, 4+0:2:0:0:3, 3+0:0:0:0:0, 8+0:3:0:0:4, 8+0:3:0:0:4, 5+0:2:0:0:3, 7+0:6:1:0:7, 7+0:5:1:0:5, 6+1:2:0:0:3, 136+1:46:2:1:61
Db phrygian (5b), 0+0:0:0:0:0, 3+0:0:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 8+0:1:0:0:3, 6+0:1:0:0:3, 2+0:0:0:0:1, 1+0:0:0:0:0, 6+0:0:0:0:2, 4+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:2:0:0:4, 1+0:0:0:0:0, 7+0:1:0:0:4, 4+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:1:0:0, 5+1:1:0:0:3, 83+1:6:1:0:29
B phrygian (5#), 1+0:1:0:0:0, 4+0:2:0:0:1, 4+0:2:0:0:1, 1+0:0:0:0:0, 4+0:2:0:0:1, 1+0:0:0:0:0, 3+0:2:0:0:1, 3+0:2:0:0:1, 4+0:0:0:0:0, 4+0:0:1:0:1, 3+0:2:0:0:1, 3+0:2:0:0:1, 6+0:1:0:0:0, 7+0:1:0:0:0, 3+0:1:0:0:1, 4+0:2:0:0:1, 8+0:3:0:0:2, 8+0:3:0:0:2, 5+0:2:0:0:1, 1+0:0:0:0:0, 4+0:2:0:0:2, 2+0:1:0:0:0, 8+0:3:0:0:2, 8+0:3:0:0:2, 5+0:2:0:0:2, 7+0:6:1:0:5, 7+0:5:1:0:4, 6+1:2:0:0:2, 124+1:52:3:0:34
Db lydian (5b), 2+0:0:1:0:0, 4+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 6+0:1:0:0:2, 4+0:1:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+0:2:0:0:2, 0+0:0:0:0:0, 7+0:1:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:1:0:0, 2+0:0:1:0:1, 4+1:1:0:0:2, 57+1:6:3:0:11
B lydian (5#), 0+0:0:0:0:0, 4+0:0:0:0:0, 4+0:2:0:0:2, 1+0:0:0:0:0, 3+0:0:0:1:1, 2+0:0:0:0:0, 3+0:2:0:0:2, 3+0:2:0:0:2, 6+0:0:0:0:0, 6+0:0:0:0:0, 4+0:2:0:0:2, 3+0:2:0:0:2, 8+0:1:0:0:2, 8+0:1:0:0:2, 4+0:1:0:0:2, 5+0:2:0:0:3, 8+0:3:0:0:4, 8+0:3:0:0:4, 5+0:2:0:0:3, 3+0:0:0:0:1, 4+0:2:0:0:3, 3+0:0:0:0:0, 8+0:3:0:0:4, 8+0:3:0:0:4, 5+0:2:0:0:3, 7+0:6:1:0:7, 7+0:5:1:0:5, 6+1:2:0:0:3, 136+1:46:2:1:61
Db mixolydian (5b), 0+0:0:0:0:0, 3+0:0:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 8+0:1:0:0:3, 6+0:1:0:0:3, 2+0:0:0:0:1, 1+0:0:0:0:0, 6+0:0:0:0:2, 4+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:2:0:0:4, 1+0:0:0:0:0, 7+0:1:0:0:4, 4+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:1:0:0, 5+1:1:0:0:3, 83+1:6:1:0:29
B mixolydian (5#), 1+0:1:0:0:0, 4+0:2:0:0:1, 4+0:2:0:0:1, 1+0:0:0:0:0, 4+0:2:0:0:1, 1+0:0:0:0:0, 3+0:2:0:0:1, 3+0:2:0:0:1, 4+0:0:0:0:0, 4+0:0:1:0:1, 3+0:2:0:0:1, 3+0:2:0:0:1, 6+0:1:0:0:0, 7+0:1:0:0:0, 3+0:1:0:0:1, 4+0:2:0:0:1, 8+0:3:0:0:2, 8+0:3:0:0:2, 5+0:2:0:0:1, 1+0:0:0:0:0, 4+0:2:0:0:2, 2+0:1:0:0:0, 8+0:3:0:0:2, 8+0:3:0:0:2, 5+0:2:0:0:2, 7+0:6:1:0:5, 7+0:5:1:0:4, 6+1:2:0:0:2, 124+1:52:3:0:34
Db aeolian (5b), 1+0:0:1:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 7+0:1:0:0:3, 5+0:1:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+0:2:0:0:3, 0+0:0:0:0:0, 7+0:1:0:0:3, 3+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:1:0:0, 3+0:0:1:0:0, 4+1:1:0:0:3, 70+1:6:3:0:21
B aeolian (5#), 0+0:0:0:0:0, 5+0:1:0:0:1, 4+0:2:0:0:2, 1+0:0:0:0:0, 3+0:0:0:1:1, 2+0:0:0:0:0, 3+0:2:0:0:2, 3+0:2:0:0:2, 5+0:0:0:0:0, 5+0:0:1:0:1, 4+0:2:0:0:2, 3+0:2:0:0:2, 7+0:1:0:0:1, 7+0:1:0:0:1, 4+0:1:0:0:1, 5+0:2:0:0:2, 8+0:3:0:0:3, 8+0:3:0:0:3, 5+0:2:0:0:2, 2+0:0:0:0:0, 4+0:2:0:0:2, 2+0:0:0:0:0, 8+0:3:0:0:3, 8+0:3:0:0:3, 5+0:2:0:0:2, 7+0:6:1:0:6, 7+0:5:1:0:5, 6+1:2:0:0:2, 131+1:47:3:1:49
Db locrian (5b), 0+0:0:0:0:0, 3+0:1:1:0:3, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 8+0:1:0:0:4, 7+0:1:0:0:4, 2+0:0:0:0:1, 1+0:0:0:0:0, 7+0:0:0:0:3, 5+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 5+0:2:0:0:4, 2+0:0:0:0:0, 7+0:1:0:0:5, 5+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 6+1:1:0:0:4, 96+1:7:1:0:38
B locrian (5#), 2+0:2:0:0:0, 3+0:2:0:0:1, 4+0:2:0:0:0, 1+0:0:0:0:0, 5+0:3:0:0:1, 1+0:0:0:0:0, 3+0:2:0:0:0, 3+0:2:0:0:0, 3+0:0:0:0:0, 3+0:0:1:0:1, 3+0:2:0:0:0, 3+0:2:0:0:0, 5+0:1:0:0:0, 6+0:1:0:0:1, 3+0:1:0:0:0, 4+0:2:0:0:0, 7+0:3:0:0:1, 7+0:3:0:0:1, 4+0:2:0:0:0, 1+0:0:0:0:0, 4+0:2:0:0:1, 1+0:1:0:0:0, 7+0:3:0:0:1, 7+0:3:0:0:1, 5+0:2:0:0:1, 7+0:6:1:0:4, 7+0:5:1:0:3, 5+1:2:0:0:1, 114+1:54:3:0:18
Gb major (6b), 0+0:0:0:0:0, 3+0:0:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 8+0:1:0:0:3, 6+0:1:0:0:3, 2+0:0:0:0:1, 1+0:0:0:0:0, 6+0:0:0:0:2, 4+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:2:0:0:4, 1+0:0:0:0:0, 7+0:1:0:0:4, 4+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:1:0:0, 5+1:1:0:0:3, 83+1:6:1:0:29
F# major (6#), 0+0:0:0:0:0, 4+0:0:0:0:0, 4+0:2:0:0:2, 1+0:0:0:0:0, 3+0:0:0:1:1, 2+0:0:0:0:0, 3+0:2:0:0:2, 3+0:2:0:0:2, 6+0:0:0:0:0, 6+0:0:0:0:0, 4+0:2:0:0:2, 3+0:2:0:0:2, 8+0:1:0:0:2, 8+0:1:0:0:2, 4+0:1:0:0:2, 5+0:2:0:0:3, 8+0:3:0:0:4, 8+0:3:0:0:4, 5+0:2:0:0:3, 3+0:0:0:0:1, 4+0:2:0:0:3, 3+0:0:0:0:0, 8+0:3:0:0:4, 8+0:3:0:0:4, 5+0:2:0:0:3, 7+0:6:1:0:7, 7+0:5:1:0:5, 6+1:2:0:0:3, 136+1:46:2:1:61
Eb minor (6b), 0+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 7+0:1:0:0:2, 5+0:1:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:1:0:0:1, 1+0:0:0:0:0, 5+0:2:0:0:3, 1+0:0:0:0:0, 6+0:1:0:0:3, 3+0:0:0:0:1, 3+0:1:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:1:0:0, 4+1:1:0:0:3, 75+1:8:1:0:21
D# minor (6#), 0+0:0:0:0:0, 3+0:0:0:0:1, 4+0:2:0:0:4, 1+0:0:0:0:1, 3+0:0:0:1:1, 2+0:0:0:0:2, 3+0:2:0:0:3, 3+0:2:0:0:3, 6+0:0:0:0:4, 6+0:0:0:0:4, 4+0:2:0:0:4, 3+0:2:0:0:3, 8+0:1:0:0:6, 8+0:1:0:0:5, 4+0:1:0:0:4, 5+0:2:0:0:5, 8+0:3:0:0:7, 8+0:3:0:0:6, 5+0:2:0:0:5, 4+0:0:0:0:2, 4+0:2:0:0:4, 4+0:0:0:0:2, 8+0:3:0:0:7, 8+0:3:0:0:6, 5+0:2:0:0:5, 7+0:6:1:0:7, 7+0:5:1:0:7, 6+1:2:0:0:5, 137+1:46:2:1:113
Eb minor mel (6b), 1+0:0:1:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 6+0:1:0:0:3, 4+0:1:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:1:0:0:1, 1+0:0:0:0:0, 5+0:2:0:0:3, 0+0:0:0:0:0, 6+0:1:0:0:3, 2+0:0:0:0:1, 2+0:1:0:0:2, 1+0:0:0:0:0, 2+0:0:1:0:0, 4+0:0:1:0:0, 3+1:1:0:0:3, 62+1:8:3:0:23
D# minor mel (6#), 1+0:0:0:0:0, 3+0:0:0:0:1, 3+0:2:0:0:3, 1+0:0:0:0:1, 2+0:0:0:1:0, 3+0:0:0:0:2, 3+0:2:0:0:3, 3+0:2:0:0:3, 7+0:0:0:0:4, 6+0:0:0:0:4, 4+0:2:0:0:4, 3+0:2:0:0:3, 8+0:1:0:0:6, 8+0:1:0:0:5, 4+0:1:0:0:4, 5+0:2:0:0:5, 8+0:3:0:0:7, 8+0:3:0:0:6, 5+0:2:0:0:5, 4+0:0:0:0:2, 4+0:2:0:0:4, 5+0:0:0:0:2, 8+0:3:0:0:7, 8+0:3:0:0:6, 5+0:2:0:0:5, 7+0:6:1:0:7, 7+0:5:1:0:7, 7+1:2:0:0:5, 140+1:46:2:1:111
Gb major blues (6b), 2+0:0:0:0:1, 5+0:0:0:0:3, 3+0:0:0:0:1, 1+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:3, 2+0:0:0:0:1, 2+0:0:0:0:1, 8+0:1:0:0:6, 7+0:1:0:0:5, 3+0:0:0:0:2, 2+0:0:0:0:1, 8+0:0:0:0:4, 6+0:0:0:0:3, 3+0:0:0:0:1, 4+0:0:0:0:1, 6+0:0:0:0:3, 4+0:0:0:0:1, 4+0:0:0:0:2, 5+0:2:0:0:4, 2+0:0:0:0:0, 7+0:1:0:0:5, 6+0:0:0:0:3, 5+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:1:0:0, 5+0:0:1:0:1, 6+1:1:0:0:4, 119+1:6:2:0:61
F# major blues (6#), 2+0:0:0:0:0, 5+0:0:1:0:0, 4+0:2:0:0:3, 1+0:0:0:0:0, 4+0:2:0:0:3, 3+0:0:0:0:0, 3+0:2:0:0:2, 3+0:2:0:0:2, 7+0:0:0:0:1, 6+0:0:1:0:1, 4+0:2:0:0:2, 3+0:2:0:0:2, 8+0:1:0:0:3, 8+0:1:0:0:3, 4+0:1:0:0:3, 5+0:2:0:0:4, 8+0:3:0:0:5, 8+0:3:0:0:5, 5+0:2:0:0:3, 3+0:0:0:0:1, 4+0:2:0:0:4, 5+0:0:0:0:0, 8+0:3:0:0:5, 8+0:3:0:0:5, 5+0:2:0:0:4, 7+0:6:1:0:7, 7+0:5:1:0:6, 7+1:2:0:0:4, 145+1:48:4:0:78
Eb minor blues (6b), 2+0:0:0:0:1, 5+0:0:0:0:3, 3+0:0:0:0:1, 1+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:3, 2+0:0:0:0:1, 2+0:0:0:0:1, 8+0:1:0:0:6, 7+0:1:0:0:5, 3+0:0:0:0:2, 2+0:0:0:0:1, 8+0:0:0:0:4, 6+0:0:0:0:3, 3+0:0:0:0:1, 4+0:0:0:0:1, 6+0:0:0:0:3, 4+0:0:0:0:1, 4+0:0:0:0:2, 5+0:2:0:0:4, 2+0:0:0:0:0, 7+0:1:0:0:5, 6+0:0:0:0:3, 5+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:1:0:0, 5+0:0:1:0:1, 6+1:1:0:0:4, 119+1:6:2:0:61
D# minor blues (6#), 2+0:0:0:0:0, 5+0:0:1:0:2, 3+0:2:0:0:3, 1+0:0:0:0:1, 3+0:0:0:1:0, 3+0:0:0:0:2, 3+0:2:0:0:3, 3+0:2:0:0:3, 7+0:0:0:0:4, 6+0:0:1:0:4, 4+0:2:0:0:4, 3+0:2:0:0:3, 8+0:1:0:0:6, 8+0:1:0:0:5, 4+0:1:0:0:4, 5+0:2:0:0:5, 8+0:3:0:0:7, 8+0:3:0:0:6, 5+0:2:0:0:5, 3+0:0:0:0:2, 4+0:2:0:0:4, 5+0:0:0:0:2, 8+0:3:0:0:7, 8+0:3:0:0:6, 5+0:2:0:0:5, 7+0:6:1:0:7, 7+0:5:1:0:7, 7+1:2:0:0:5, 143+1:46:4:1:112
Gb dorian (6b), 1+0:0:1:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 7+0:1:0:0:3, 5+0:1:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+0:2:0:0:3, 0+0:0:0:0:0, 7+0:1:0:0:3, 3+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:1:0:0, 3+0:0:1:0:0, 4+1:1:0:0:3, 70+1:6:3:0:21
F# dorian (6#), 1+0:0:0:0:0, 4+0:0:0:0:0, 3+0:2:0:0:2, 1+0:0:0:0:0, 2+0:0:0:1:1, 3+0:0:0:0:0, 3+0:2:0:0:2, 3+0:2:0:0:2, 7+0:0:0:0:1, 6+0:0:0:0:1, 4+0:2:0:0:2, 3+0:2:0:0:2, 8+0:1:0:0:3, 8+0:1:0:0:3, 4+0:1:0:0:3, 5+0:2:0:0:4, 8+0:3:0:0:5, 8+0:3:0:0:5, 5+0:2:0:0:3, 3+0:0:0:0:1, 4+0:2:0:0:4, 4+0:0:0:0:0, 8+0:3:0:0:5, 8+0:3:0:0:5, 5+0:2:0:0:4, 7+0:6:1:0:7, 7+0:5:1:0:6, 7+1:2:0:0:4, 139+1:46:2:1:75
Gb phrygian (6b), 0+0:0:0:0:0, 3+0:1:1:0:3, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 8+0:1:0:0:4, 7+0:1:0:0:4, 2+0:0:0:0:1, 1+0:0:0:0:0, 7+0:0:0:0:3, 5+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 5+0:2:0:0:4, 2+0:0:0:0:0, 7+0:1:0:0:5, 5+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 6+1:1:0:0:4, 96+1:7:1:0:38
F# phrygian (6#), 0+0:0:0:0:0, 5+0:1:0:0:1, 4+0:2:0:0:2, 1+0:0:0:0:0, 3+0:0:0:1:1, 2+0:0:0:0:0, 3+0:2:0:0:2, 3+0:2:0:0:2, 5+0:0:0:0:0, 5+0:0:1:0:1, 4+0:2:0:0:2, 3+0:2:0:0:2, 7+0:1:0:0:1, 7+0:1:0:0:1, 4+0:1:0:0:1, 5+0:2:0:0:2, 8+0:3:0:0:3, 8+0:3:0:0:3, 5+0:2:0:0:2, 2+0:0:0:0:0, 4+0:2:0:0:2, 2+0:0:0:0:0, 8+0:3:0:0:3, 8+0:3:0:0:3, 5+0:2:0:0:2, 7+0:6:1:0:6, 7+0:5:1:0:5, 6+1:2:0:0:2, 131+1:47:3:1:49
Gb lydian (6b), 1+0:0:1:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 7+0:1:0:0:3, 5+0:1:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+0:2:0:0:3, 0+0:0:0:0:0, 7+0:1:0:0:3, 3+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:1:0:0, 3+0:0:1:0:0, 4+1:1:0:0:3, 70+1:6:3:0:21
F# lydian (6#), 1+0:0:0:0:0, 4+0:0:0:0:0, 3+0:2:0:0:2, 1+0:0:0:0:0, 2+0:0:0:1:1, 3+0:0:0:0:0, 3+0:2:0:0:2, 3+0:2:0:0:2, 7+0:0:0:0:1, 6+0:0:0:0:1, 4+0:2:0:0:2, 3+0:2:0:0:2, 8+0:1:0:0:3, 8+0:1:0:0:3, 4+0:1:0:0:3, 5+0:2:0:0:4, 8+0:3:0:0:5, 8+0:3:0:0:5, 5+0:2:0:0:3, 3+0:0:0:0:1, 4+0:2:0:0:4, 4+0:0:0:0:0, 8+0:3:0:0:5, 8+0:3:0:0:5, 5+0:2:0:0:4, 7+0:6:1:0:7, 7+0:5:1:0:6, 7+1:2:0:0:4, 139+1:46:2:1:75
Gb mixolydian (6b), 0+0:0:0:0:0, 3+0:1:1:0:3, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 8+0:1:0:0:4, 7+0:1:0:0:4, 2+0:0:0:0:1, 1+0:0:0:0:0, 7+0:0:0:0:3, 5+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 5+0:2:0:0:4, 2+0:0:0:0:0, 7+0:1:0:0:5, 5+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 6+1:1:0:0:4, 96+1:7:1:0:38
F# mixolydian (6#), 0+0:0:0:0:0, 5+0:1:0:0:1, 4+0:2:0:0:2, 1+0:0:0:0:0, 3+0:0:0:1:1, 2+0:0:0:0:0, 3+0:2:0:0:2, 3+0:2:0:0:2, 5+0:0:0:0:0, 5+0:0:1:0:1, 4+0:2:0:0:2, 3+0:2:0:0:2, 7+0:1:0:0:1, 7+0:1:0:0:1, 4+0:1:0:0:1, 5+0:2:0:0:2, 8+0:3:0:0:3, 8+0:3:0:0:3, 5+0:2:0:0:2, 2+0:0:0:0:0, 4+0:2:0:0:2, 2+0:0:0:0:0, 8+0:3:0:0:3, 8+0:3:0:0:3, 5+0:2:0:0:2, 7+0:6:1:0:6, 7+0:5:1:0:5, 6+1:2:0:0:2, 131+1:47:3:1:49
Gb aeolian (6b), 0+0:0:0:0:0, 3+0:0:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 8+0:1:0:0:3, 6+0:1:0:0:3, 2+0:0:0:0:1, 1+0:0:0:0:0, 6+0:0:0:0:2, 4+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:2:0:0:4, 1+0:0:0:0:0, 7+0:1:0:0:4, 4+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:1:0:0, 5+1:1:0:0:3, 83+1:6:1:0:29
F# aeolian (6#), 0+0:0:0:0:0, 4+0:0:0:0:0, 4+0:2:0:0:2, 1+0:0:0:0:0, 3+0:0:0:1:1, 2+0:0:0:0:0, 3+0:2:0:0:2, 3+0:2:0:0:2, 6+0:0:0:0:0, 6+0:0:0:0:0, 4+0:2:0:0:2, 3+0:2:0:0:2, 8+0:1:0:0:2, 8+0:1:0:0:2, 4+0:1:0:0:2, 5+0:2:0:0:3, 8+0:3:0:0:4, 8+0:3:0:0:4, 5+0:2:0:0:3, 3+0:0:0:0:1, 4+0:2:0:0:3, 3+0:0:0:0:0, 8+0:3:0:0:4, 8+0:3:0:0:4, 5+0:2:0:0:3, 7+0:6:1:0:7, 7+0:5:1:0:5, 6+1:2:0:0:3, 136+1:46:2:1:61
Gb locrian (6b), 1+0:0:0:0:0, 3+0:1:1:0:2, 3+0:0:0:0:1, 1+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 8+0:1:0:0:5, 7+0:1:0:0:5, 3+0:0:0:0:2, 2+0:0:0:0:1, 8+0:0:0:0:4, 6+0:0:0:0:3, 3+0:0:0:0:1, 4+0:0:0:0:1, 6+0:0:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:2, 5+0:2:0:0:4, 2+0:0:0:0:0, 7+0:1:0:0:5, 6+0:0:0:0:2, 5+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:1, 6+1:1:0:0:4, 112+1:7:1:0:53
