 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, rowcost
E phrygian (4#), 4+0:1:0:0:0, 6+0:4:0:0:2, 4+0:1:0:0:0, 3+0:1:0:0:0, 4+0:2:0:0:0, 2+0:1:0:0:0, 4+0:1:0:0:0, 3+0:1:0:0:0, 3+0:0:0:0:0, 4+0:2:0:0:0, 4+0:1:0:0:0, 3+0:1:0:0:0, 4+0:1:0:0:0, 4+0:2:0:0:0, 4+0:1:0:0:0,  , 4+0:2:0:0:0, 1+0:1:0:0:0, 4+0:1:0:0:0,  , 3+0:0:0:0:0, 4+0:2:0:0:0, 5+0:2:0:0:0, 2+0:1:0:0:0, 4+0:1:0:0:0,  ,  ,  , 4+0:2:0:0:0,  , 4+0:1:0:0:0,  , 3+0:0:0:0:0, 4+0:2:0:0:0, 4+0:1:0:0:0,  , 4+0:1:0:0:0,  ,  ,  , 1+0:0:0:0:0, 1+0:0:0:0:0, 108+0:37:0:0:2
Ab lydian (4b), 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0,  , 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0,  , 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0,  ,  ,  , 1+0:0:0:0:0,  , 1+0:0:0:0:0,  , 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0,  , 1+0:0:0:0:0,  ,  ,  , 0+0:0:0:0:0, 0+0:0:0:0:0, 29+0:0:0:0:0
E lydian (4#), 6+0:1:0:0:1, 7+0:4:0:0:4, 4+0:1:0:0:1, 4+0:0:0:0:0, 5+0:2:0:0:2, 1+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:0, 5+0:2:0:0:2, 4+0:1:0:0:1, 2+0:0:0:0:0, 5+0:1:0:0:1, 6+0:2:0:0:2, 4+0:1:0:0:1,  , 5+0:2:0:0:2, 0+0:0:0:0:0, 4+0:1:0:0:1,  , 4+0:0:0:0:0, 6+0:2:0:0:2, 4+0:1:0:0:1, 1+0:0:0:0:0, 4+0:1:0:0:1,  ,  ,  , 5+0:2:0:0:2,  , 4+0:1:0:0:1,  , 4+0:0:0:0:0, 5+0:2:0:0:2, 4+0:1:0:0:1,  , 4+0:1:0:0:1,  ,  ,  , 1+0:0:0:0:0, 1+0:0:0:0:0, 119+0:30:0:0:30
Ab mixolydian (4b), 4+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:1,  , 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1,  , 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:1,  ,  ,  , 1+0:0:0:0:0,  , 2+0:0:0:0:1,  , 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1,  , 2+0:0:0:0:1,  ,  ,  , 0+0:0:0:0:0, 0+0:0:0:0:0, 49+0:0:0:0:15
E mixolydian (4#), 4+0:1:0:0:0, 6+0:4:0:0:2, 4+0:1:0:0:0, 3+0:1:0:0:0, 4+0:2:0:0:0, 2+0:1:0:0:0, 4+0:1:0:0:0, 3+0:1:0:0:0, 3+0:0:0:0:0, 4+0:2:0:0:0, 4+0:1:0:0:0, 3+0:1:0:0:0, 4+0:1:0:0:0, 4+0:2:0:0:0, 4+0:1:0:0:0,  , 4+0:2:0:0:0, 1+0:1:0:0:0, 4+0:1:0:0:0,  , 3+0:0:0:0:0, 4+0:2:0:0:0, 5+0:2:0:0:0, 2+0:1:0:0:0, 4+0:1:0:0:0,  ,  ,  , 4+0:2:0:0:0,  , 4+0:1:0:0:0,  , 3+0:0:0:0:0, 4+0:2:0:0:0, 4+0:1:0:0:0,  , 4+0:1:0:0:0,  ,  ,  , 1+0:0:0:0:0, 1+0:0:0:0:0, 108+0:37:0:0:2
Ab aeolian (4b), 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0,  , 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0,  , 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0,  ,  ,  , 1+0:0:0:0:0,  , 1+0:0:0:0:0,  , 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0,  , 1+0:0:0:0:0,  ,  ,  , 0+0:0:0:0:0, 0+0:0:0:0:0, 36+0:0:0:0:3
E aeolian (4#), 5+0:1:0:0:0, 6+0:4:0:0:3, 4+0:1:0:0:0, 4+0:0:0:0:0, 4+0:2:0:0:1, 2+0:1:0:0:0, 4+0:1:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 4+0:2:0:0:1, 4+0:1:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:0, 5+0:2:0:0:1, 4+0:1:0:0:0,  , 4+0:2:0:0:1, 1+0:1:0:0:0, 4+0:1:0:0:0,  , 4+0:0:0:0:0, 5+0:2:0:0:1, 4+0:1:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:0,  ,  ,  , 4+0:2:0:0:1,  , 4+0:1:0:0:0,  , 4+0:0:0:0:0, 4+0:2:0:0:1, 4+0:1:0:0:0,  , 4+0:1:0:0:0,  ,  ,  , 1+0:0:0:0:0, 1+0:0:0:0:0, 112+0:32:0:0:10
Ab locrian (4b), 5+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:1,  , 2+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:1,  , 4+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:1,  ,  ,  , 2+0:0:0:0:1,  , 3+0:0:0:0:1,  , 4+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:1,  , 3+0:0:0:0:1,  ,  ,  , 0+0:0:0:0:0, 0+0:0:0:0:0, 75+0:0:0:0:24
E locrian (4#), 3+0:1:0:0:0, 6+0:4:0:0:2, 3+0:1:0:0:0, 3+0:1:0:0:0, 4+0:2:0:0:0, 3+0:2:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 2+0:0:0:0:0, 4+0:2:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 5+0:3:0:0:0, 3+0:1:0:0:0,  , 4+0:2:0:0:0, 1+0:1:0:0:0, 3+0:1:0:0:0,  , 2+0:0:0:0:0, 4+0:2:0:0:0, 4+0:2:0:0:0, 2+0:1:0:0:0, 3+0:1:0:0:0,  ,  ,  , 4+0:2:0:0:0,  , 3+0:1:0:0:0,  , 2+0:0:0:0:0, 4+0:2:0:0:0, 3+0:1:0:0:0,  , 3+0:1:0:0:0,  ,  ,  , 1+0:0:0:0:0, 1+0:0:0:0:0, 95+0:39:0:0:2
Db major (5b), 4+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:1,  , 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1,  , 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:1,  ,  ,  , 1+0:0:0:0:0,  , 2+0:0:0:0:1,  , 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1,  , 2+0:0:0:0:1,  ,  ,  , 0+0:0:0:0:0, 0+0:0:0:0:0, 49+0:0:0:0:15
B major (5#), 6+0:1:0:0:1, 7+0:4:0:0:4, 4+0:1:0:0:1, 4+0:0:0:0:0, 5+0:2:0:0:2, 1+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:0, 5+0:2:0:0:2, 4+0:1:0:0:1, 2+0:0:0:0:0, 5+0:1:0:0:1, 6+0:2:0:0:2, 4+0:1:0:0:1,  , 5+0:2:0:0:2, 0+0:0:0:0:0, 4+0:1:0:0:1,  , 4+0:0:0:0:0, 6+0:2:0:0:2, 4+0:1:0:0:1, 1+0:0:0:0:0, 4+0:1:0:0:1,  ,  ,  , 5+0:2:0:0:2,  , 4+0:1:0:0:1,  , 4+0:0:0:0:0, 5+0:2:0:0:2, 4+0:1:0:0:1,  , 4+0:1:0:0:1,  ,  ,  , 1+0:0:0:0:0, 1+0:0:0:0:0, 119+0:30:0:0:30
Bb minor (5b), 3+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0,  , 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0,  , 3+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0,  ,  ,  , 0+0:0:0:0:0,  , 2+0:0:0:0:0,  , 3+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:0,  , 2+0:0:0:0:0,  ,  ,  , 0+0:0:0:0:0, 0+0:0:0:0:0, 41+0:0:0:0:3
G# minor (5#), 6+0:1:0:0:5, 7+0:4:0:0:6, 4+0:1:0:0:4, 5+0:0:0:0:3, 5+0:2:0:0:4, 1+0:0:0:0:1, 4+0:1:0:0:4, 2+0:0:0:0:2, 4+0:0:0:0:4, 5+0:2:0:0:4, 4+0:1:0:0:4, 2+0:0:0:0:2, 5+0:1:0:0:5, 6+0:2:0:0:5, 4+0:1:0:0:4,  , 5+0:2:0:0:4, 0+0:0:0:0:0, 4+0:1:0:0:4,  , 4+0:0:0:0:4, 6+0:2:0:0:5, 4+0:1:0:0:4, 1+0:0:0:0:1, 4+0:1:0:0:4,  ,  ,  , 5+0:2:0:0:4,  , 4+0:1:0:0:4,  , 4+0:0:0:0:4, 5+0:2:0:0:4, 4+0:1:0:0:4,  , 4+0:1:0:0:4,  ,  ,  , 1+0:0:0:0:1, 1+0:0:0:0:1, 120+0:30:0:0:109
Bb minor mel (5b), 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0,  , 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0,  , 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0,  ,  ,  , 0+0:0:0:0:0,  , 1+0:0:0:0:0,  , 2+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0,  , 1+0:0:0:0:0,  ,  ,  , 0+0:0:0:0:0, 0+0:0:0:0:0, 28+0:0:0:0:3
G# minor mel (5#), 7+0:1:0:0:5, 7+0:4:0:0:6, 5+0:1:0:0:4, 4+0:0:0:0:2, 5+0:2:0:0:4, 0+0:0:0:0:0, 5+0:1:0:0:4, 1+0:0:0:0:1, 4+0:0:0:0:4, 5+0:2:0:0:4, 5+0:1:0:0:4, 1+0:0:0:0:1, 6+0:1:0:0:5, 6+0:2:0:0:5, 5+0:1:0:0:4,  , 5+0:2:0:0:4, 0+0:0:0:0:0, 5+0:1:0:0:4,  , 4+0:0:0:0:4, 6+0:2:0:0:5, 5+0:1:0:0:4, 0+0:0:0:0:0, 5+0:1:0:0:4,  ,  ,  , 5+0:2:0:0:4,  , 5+0:1:0:0:4,  , 4+0:0:0:0:4, 5+0:2:0:0:4, 5+0:1:0:0:4,  , 5+0:1:0:0:4,  ,  ,  , 0+0:0:0:0:0, 0+0:0:0:0:0, 125+0:30:0:0:102
Db major blues (5b), 6+0:0:0:0:3, 4+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 5+0:0:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 5+0:0:0:0:2, 5+0:0:0:0:2, 4+0:0:0:0:1,  , 3+0:0:0:0:1, 0+0:0:0:0:0, 4+0:0:0:0:1,  , 5+0:0:0:0:2, 4+0:0:0:0:2, 5+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:1,  ,  ,  , 3+0:0:0:0:1,  , 4+0:0:0:0:1,  , 5+0:0:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:1,  , 4+0:0:0:0:1,  ,  ,  , 1+0:0:0:0:0, 1+0:0:0:0:0, 107+0:0:0:0:32
B major blues (5#), 7+0:1:0:0:2, 7+0:4:0:0:5, 5+0:1:0:0:2, 4+0:1:0:0:2, 5+0:2:0:0:3, 2+0:0:0:0:1, 5+0:1:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:1, 5+0:2:0:0:3, 5+0:1:0:0:2, 3+0:0:0:0:1, 6+0:1:0:0:2, 6+0:2:0:0:3, 5+0:1:0:0:2,  , 5+0:2:0:0:3, 1+0:0:0:0:0, 5+0:1:0:0:2,  , 4+0:0:0:0:1, 6+0:2:0:0:3, 6+0:1:0:0:2, 2+0:0:0:0:1, 5+0:1:0:0:2,  ,  ,  , 5+0:2:0:0:3,  , 5+0:1:0:0:2,  , 4+0:0:0:0:1, 5+0:2:0:0:3, 5+0:1:0:0:2,  , 5+0:1:0:0:2,  ,  ,  , 1+0:0:0:0:1, 1+0:0:0:0:1, 137+0:31:0:0:61
Bb minor blues (5b), 6+0:0:0:0:3, 4+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 5+0:0:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 5+0:0:0:0:2, 5+0:0:0:0:2, 4+0:0:0:0:1,  , 3+0:0:0:0:1, 0+0:0:0:0:0, 4+0:0:0:0:1,  , 5+0:0:0:0:2, 4+0:0:0:0:2, 5+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:1,  ,  ,  , 3+0:0:0:0:1,  , 4+0:0:0:0:1,  , 5+0:0:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:1,  , 4+0:0:0:0:1,  ,  ,  , 1+0:0:0:0:0, 1+0:0:0:0:0, 107+0:0:0:0:32
G# minor blues (5#), 7+0:1:0:0:2, 7+0:4:0:0:5, 5+0:1:0:0:2, 4+0:1:0:0:2, 5+0:2:0:0:3, 2+0:0:0:0:1, 5+0:1:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:1, 5+0:2:0:0:3, 5+0:1:0:0:2, 3+0:0:0:0:1, 6+0:1:0:0:2, 6+0:2:0:0:3, 5+0:1:0:0:2,  , 5+0:2:0:0:3, 1+0:0:0:0:0, 5+0:1:0:0:2,  , 4+0:0:0:0:1, 6+0:2:0:0:3, 6+0:1:0:0:2, 2+0:0:0:0:1, 5+0:1:0:0:2,  ,  ,  , 5+0:2:0:0:3,  , 5+0:1:0:0:2,  , 4+0:0:0:0:1, 5+0:2:0:0:3, 5+0:1:0:0:2,  , 5+0:1:0:0:2,  ,  ,  , 1+0:0:0:0:1, 1+0:0:0:0:1, 137+0:31:0:0:61
Db dorian (5b), 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0,  , 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0,  , 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0,  ,  ,  , 1+0:0:0:0:0,  , 1+0:0:0:0:0,  , 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0,  , 1+0:0:0:0:0,  ,  ,  , 0+0:0:0:0:0, 0+0:0:0:0:0, 36+0:0:0:0:3
B dorian (5#), 7+0:1:0:0:2, 7+0:4:0:0:5, 5+0:1:0:0:2, 3+0:0:0:0:0, 5+0:2:0:0:3, 0+0:0:0:0:0, 5+0:1:0:0:2, 1+0:0:0:0:0, 4+0:0:0:0:1, 5+0:2:0:0:3, 5+0:1:0:0:2, 1+0:0:0:0:0, 6+0:1:0:0:2, 6+0:2:0:0:3, 5+0:1:0:0:2,  , 5+0:2:0:0:3, 0+0:0:0:0:0, 5+0:1:0:0:2,  , 4+0:0:0:0:1, 6+0:2:0:0:3, 5+0:1:0:0:2, 0+0:0:0:0:0, 5+0:1:0:0:2,  ,  ,  , 5+0:2:0:0:3,  , 5+0:1:0:0:2,  , 4+0:0:0:0:1, 5+0:2:0:0:3, 5+0:1:0:0:2,  , 5+0:1:0:0:2,  ,  ,  , 0+0:0:0:0:0, 0+0:0:0:0:0, 124+0:30:0:0:53
Db phrygian (5b), 5+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:1,  , 2+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:1,  , 4+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:1,  ,  ,  , 2+0:0:0:0:1,  , 3+0:0:0:0:1,  , 4+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:1,  , 3+0:0:0:0:1,  ,  ,  , 0+0:0:0:0:0, 0+0:0:0:0:0, 75+0:0:0:0:24
B phrygian (5#), 5+0:1:0:0:0, 6+0:4:0:0:3, 4+0:1:0:0:0, 4+0:0:0:0:0, 4+0:2:0:0:1, 2+0:1:0:0:0, 4+0:1:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 4+0:2:0:0:1, 4+0:1:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:0, 5+0:2:0:0:1, 4+0:1:0:0:0,  , 4+0:2:0:0:1, 1+0:1:0:0:0, 4+0:1:0:0:0,  , 4+0:0:0:0:0, 5+0:2:0:0:1, 4+0:1:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:0,  ,  ,  , 4+0:2:0:0:1,  , 4+0:1:0:0:0,  , 4+0:0:0:0:0, 4+0:2:0:0:1, 4+0:1:0:0:0,  , 4+0:1:0:0:0,  ,  ,  , 1+0:0:0:0:0, 1+0:0:0:0:0, 112+0:32:0:0:10
Db lydian (5b), 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0,  , 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0,  , 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0,  ,  ,  , 1+0:0:0:0:0,  , 1+0:0:0:0:0,  , 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0,  , 1+0:0:0:0:0,  ,  ,  , 0+0:0:0:0:0, 0+0:0:0:0:0, 36+0:0:0:0:3
B lydian (5#), 7+0:1:0:0:2, 7+0:4:0:0:5, 5+0:1:0:0:2, 3+0:0:0:0:0, 5+0:2:0:0:3, 0+0:0:0:0:0, 5+0:1:0:0:2, 1+0:0:0:0:0, 4+0:0:0:0:1, 5+0:2:0:0:3, 5+0:1:0:0:2, 1+0:0:0:0:0, 6+0:1:0:0:2, 6+0:2:0:0:3, 5+0:1:0:0:2,  , 5+0:2:0:0:3, 0+0:0:0:0:0, 5+0:1:0:0:2,  , 4+0:0:0:0:1, 6+0:2:0:0:3, 5+0:1:0:0:2, 0+0:0:0:0:0, 5+0:1:0:0:2,  ,  ,  , 5+0:2:0:0:3,  , 5+0:1:0:0:2,  , 4+0:0:0:0:1, 5+0:2:0:0:3, 5+0:1:0:0:2,  , 5+0:1:0:0:2,  ,  ,  , 0+0:0:0:0:0, 0+0:0:0:0:0, 124+0:30:0:0:53
Db mixolydian (5b), 5+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:1,  , 2+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:1,  , 4+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:1,  ,  ,  , 2+0:0:0:0:1,  , 3+0:0:0:0:1,  , 4+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:1,  , 3+0:0:0:0:1,  ,  ,  , 0+0:0:0:0:0, 0+0:0:0:0:0, 75+0:0:0:0:24
B mixolydian (5#), 5+0:1:0:0:0, 6+0:4:0:0:3, 4+0:1:0:0:0, 4+0:0:0:0:0, 4+0:2:0:0:1, 2+0:1:0:0:0, 4+0:1:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 4+0:2:0:0:1, 4+0:1:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:0, 5+0:2:0:0:1, 4+0:1:0:0:0,  , 4+0:2:0:0:1, 1+0:1:0:0:0, 4+0:1:0:0:0,  , 4+0:0:0:0:0, 5+0:2:0:0:1, 4+0:1:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:0,  ,  ,  , 4+0:2:0:0:1,  , 4+0:1:0:0:0,  , 4+0:0:0:0:0, 4+0:2:0:0:1, 4+0:1:0:0:0,  , 4+0:1:0:0:0,  ,  ,  , 1+0:0:0:0:0, 1+0:0:0:0:0, 112+0:32:0:0:10
Db aeolian (5b), 4+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:1,  , 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1,  , 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:1,  ,  ,  , 1+0:0:0:0:0,  , 2+0:0:0:0:1,  , 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1,  , 2+0:0:0:0:1,  ,  ,  , 0+0:0:0:0:0, 0+0:0:0:0:0, 49+0:0:0:0:15
B aeolian (5#), 6+0:1:0:0:1, 7+0:4:0:0:4, 4+0:1:0:0:1, 4+0:0:0:0:0, 5+0:2:0:0:2, 1+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:0, 5+0:2:0:0:2, 4+0:1:0:0:1, 2+0:0:0:0:0, 5+0:1:0:0:1, 6+0:2:0:0:2, 4+0:1:0:0:1,  , 5+0:2:0:0:2, 0+0:0:0:0:0, 4+0:1:0:0:1,  , 4+0:0:0:0:0, 6+0:2:0:0:2, 4+0:1:0:0:1, 1+0:0:0:0:0, 4+0:1:0:0:1,  ,  ,  , 5+0:2:0:0:2,  , 4+0:1:0:0:1,  , 4+0:0:0:0:0, 5+0:2:0:0:2, 4+0:1:0:0:1,  , 4+0:1:0:0:1,  ,  ,  , 1+0:0:0:0:0, 1+0:0:0:0:0, 119+0:30:0:0:30
Db locrian (5b), 6+0:0:0:0:3, 3+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 5+0:0:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 5+0:0:0:0:2, 5+0:0:0:0:2, 4+0:0:0:0:1,  , 3+0:0:0:0:1, 0+0:0:0:0:0, 4+0:0:0:0:1,  , 5+0:0:0:0:2, 4+0:0:0:0:2, 5+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:1,  ,  ,  , 3+0:0:0:0:1,  , 4+0:0:0:0:1,  , 5+0:0:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:1,  , 4+0:0:0:0:1,  ,  ,  , 1+0:0:0:0:0, 1+0:0:0:0:0, 105+0:0:0:0:32
