 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, rowcost
F# minor mel (3#), 2+0:0:1:0:0, 1+0:0:0:0:0, 5+0:3:1:0:4, 8+0:5:0:0:6, 6+0:3:0:0:5, 7+0:5:0:0:7, 4+0:1:0:0:2, 3+0:0:0:0:1, 6+0:3:0:0:5, 5+0:2:0:0:4, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:2:0:0:4, 4+0:2:0:0:3, 59+0:26:2:0:41
Eb major blues (3b), 6+0:4:1:0:6, 7+0:4:0:0:6, 3+0:0:1:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:2:0:0:3, 5+0:3:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 1+0:0:0:0:0, 2+0:0:0:0:0, 60+0:17:2:0:30
A major blues (3#), 3+0:0:1:0:1, 3+0:0:0:0:0, 5+0:3:1:0:2, 8+0:5:0:0:4, 6+0:3:0:0:3, 7+0:5:0:0:4, 4+0:1:0:0:1, 2+0:0:0:0:0, 6+0:3:0:0:2, 5+0:2:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:3:0:0:2, 4+0:2:0:0:1, 66+0:27:2:0:22
C minor blues (3b), 6+0:4:1:0:6, 7+0:4:0:0:6, 3+0:0:1:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:2:0:0:3, 5+0:3:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 1+0:0:0:0:0, 2+0:0:0:0:0, 60+0:17:2:0:30
F# minor blues (3#), 3+0:0:1:0:1, 3+0:0:0:0:0, 5+0:3:1:0:2, 8+0:5:0:0:4, 6+0:3:0:0:3, 7+0:5:0:0:4, 4+0:1:0:0:1, 2+0:0:0:0:0, 6+0:3:0:0:2, 5+0:2:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:3:0:0:2, 4+0:2:0:0:1, 66+0:27:2:0:22
Eb dorian (3b), 6+0:0:1:0:3, 6+0:0:0:0:3, 2+0:0:1:0:1, 3+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 49+0:0:2:0:18
A dorian (3#), 1+0:0:1:0:1, 0+0:0:0:0:0, 5+0:3:1:0:2, 8+0:5:0:0:4, 6+0:3:0:0:3, 7+0:5:0:0:4, 4+0:1:0:0:1, 2+0:0:0:0:0, 6+0:3:0:0:2, 5+0:2:0:0:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 5+0:3:0:0:2, 4+0:2:0:0:1, 53+0:27:2:0:22
Eb phrygian (3b), 6+0:4:1:0:5, 7+0:4:0:0:5, 2+0:0:1:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 5+0:2:0:0:2, 5+0:3:0:0:4, 4+0:2:0:0:3, 4+0:2:0:0:3, 0+0:0:0:0:0, 1+0:0:0:0:0, 47+0:17:2:0:24
A phrygian (3#), 3+0:0:1:0:3, 2+0:0:0:0:2, 4+0:3:1:0:1, 6+0:5:0:0:2, 6+0:3:0:0:1, 7+0:5:0:0:2, 2+0:1:0:0:0, 1+0:0:0:0:0, 6+0:3:0:0:1, 5+0:3:0:0:1, 1+0:1:0:0:0, 2+0:0:0:0:2, 2+0:0:0:0:2, 2+0:0:0:0:2, 5+0:3:0:0:0, 3+0:2:0:0:0, 57+0:29:2:0:19
Eb lydian (3b), 6+0:0:1:0:3, 6+0:0:0:0:3, 2+0:0:1:0:1, 3+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 49+0:0:2:0:18
A lydian (3#), 1+0:0:1:0:1, 0+0:0:0:0:0, 5+0:3:1:0:2, 8+0:5:0:0:4, 6+0:3:0:0:3, 7+0:5:0:0:4, 4+0:1:0:0:1, 2+0:0:0:0:0, 6+0:3:0:0:2, 5+0:2:0:0:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 5+0:3:0:0:2, 4+0:2:0:0:1, 53+0:27:2:0:22
Eb mixolydian (3b), 6+0:4:1:0:5, 7+0:4:0:0:5, 2+0:0:1:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 5+0:2:0:0:2, 5+0:3:0:0:4, 4+0:2:0:0:3, 4+0:2:0:0:3, 0+0:0:0:0:0, 1+0:0:0:0:0, 47+0:17:2:0:24
A mixolydian (3#), 3+0:0:1:0:3, 2+0:0:0:0:2, 4+0:3:1:0:1, 6+0:5:0:0:2, 6+0:3:0:0:1, 7+0:5:0:0:2, 2+0:1:0:0:0, 1+0:0:0:0:0, 6+0:3:0:0:1, 5+0:3:0:0:1, 1+0:1:0:0:0, 2+0:0:0:0:2, 2+0:0:0:0:2, 2+0:0:0:0:2, 5+0:3:0:0:0, 3+0:2:0:0:0, 57+0:29:2:0:19
Eb aeolian (3b), 6+0:4:1:0:4, 7+0:4:0:0:4, 1+0:0:1:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:2:0:0:2, 5+0:3:0:0:3, 4+0:2:0:0:2, 4+0:2:0:0:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 46+0:17:2:0:18
A aeolian (3#), 2+0:0:1:0:2, 1+0:0:0:0:1, 4+0:3:1:0:2, 7+0:5:0:0:3, 6+0:3:0:0:2, 7+0:5:0:0:3, 3+0:1:0:0:1, 2+0:0:0:0:0, 6+0:3:0:0:1, 5+0:2:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:1, 5+0:3:0:0:1, 3+0:2:0:0:1, 54+0:27:2:0:21
Eb locrian (3b), 6+0:4:1:0:6, 7+0:4:0:0:6, 2+0:0:1:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:2, 0+0:0:0:0:0, 2+0:0:0:0:0, 5+0:2:0:0:3, 5+0:3:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 0+0:0:0:0:0, 1+0:0:0:0:0, 47+0:17:2:0:30
A locrian (3#), 3+0:0:1:0:3, 3+0:0:0:0:3, 4+0:0:1:0:1, 5+0:0:0:0:1, 5+0:0:0:0:0, 6+0:0:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 5+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:2, 2+0:0:0:0:2, 2+0:0:0:0:2, 4+0:0:0:0:0, 3+0:0:0:0:0, 52+0:0:2:0:18
Ab major (4b), 6+0:4:1:0:5, 7+0:4:0:0:5, 2+0:0:1:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 5+0:2:0:0:2, 5+0:3:0:0:4, 4+0:2:0:0:3, 4+0:2:0:0:3, 0+0:0:0:0:0, 1+0:0:0:0:0, 47+0:17:2:0:24
E major (4#), 1+0:0:1:0:1, 0+0:0:0:0:0, 5+0:3:1:0:2, 8+0:5:0:0:4, 6+0:3:0:0:3, 7+0:5:0:0:4, 4+0:1:0:0:1, 2+0:0:0:0:0, 6+0:3:0:0:2, 5+0:2:0:0:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 5+0:3:0:0:2, 4+0:2:0:0:1, 53+0:27:2:0:22
F minor (4b), 5+0:4:1:0:4, 6+0:4:0:0:4, 2+0:0:1:0:1, 4+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 4+0:2:0:0:2, 5+0:3:0:0:3, 3+0:2:0:0:2, 3+0:2:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 47+0:17:2:0:18
C# minor (4#), 2+0:0:0:0:0, 1+0:0:0:0:0, 5+0:3:1:0:4, 8+0:5:0:0:7, 6+0:3:0:0:5, 7+0:5:0:0:7, 5+0:1:0:0:3, 3+0:0:0:0:2, 6+0:3:0:0:5, 5+0:2:0:0:4, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:2:0:0:4, 4+0:2:0:0:3, 60+0:26:1:0:44
F minor mel (4b), 5+0:4:1:0:4, 6+0:4:0:0:4, 1+0:0:1:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 4+0:2:0:0:2, 5+0:3:0:0:3, 3+0:2:0:0:2, 3+0:2:0:0:2, 1+0:0:0:0:0, 0+0:0:0:0:0, 46+0:17:2:0:18
C# minor mel (4#), 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:3:1:0:4, 8+0:5:0:0:7, 6+0:3:0:0:5, 7+0:5:0:0:7, 5+0:1:0:0:3, 3+0:0:0:0:2, 6+0:3:0:0:5, 6+0:2:0:0:4, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:2:0:0:4, 4+0:2:0:0:3, 64+0:26:1:0:44
Ab major blues (4b), 6+0:4:1:0:6, 7+0:4:0:0:7, 2+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:1, 5+0:2:0:0:4, 5+0:3:0:0:5, 4+0:2:0:0:4, 4+0:2:0:0:4, 1+0:0:0:0:0, 1+0:0:0:0:0, 60+0:17:1:0:35
E major blues (4#), 3+0:0:1:0:1, 3+0:0:0:0:0, 5+0:3:1:0:3, 8+0:5:0:0:5, 6+0:3:0:0:3, 7+0:5:0:0:5, 4+0:1:0:0:1, 2+0:0:0:0:0, 6+0:3:0:0:3, 6+0:2:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:2:0:0:2, 4+0:2:0:0:2, 68+0:26:2:0:27
F minor blues (4b), 6+0:4:1:0:6, 7+0:4:0:0:7, 2+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:1, 5+0:2:0:0:4, 5+0:3:0:0:5, 4+0:2:0:0:4, 4+0:2:0:0:4, 1+0:0:0:0:0, 1+0:0:0:0:0, 60+0:17:1:0:35
C# minor blues (4#), 3+0:0:1:0:1, 3+0:0:0:0:0, 5+0:3:1:0:3, 8+0:5:0:0:5, 6+0:3:0:0:3, 7+0:5:0:0:5, 4+0:1:0:0:1, 2+0:0:0:0:0, 6+0:3:0:0:3, 6+0:2:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:2:0:0:2, 4+0:2:0:0:2, 68+0:26:2:0:27
Ab dorian (4b), 6+0:4:1:0:4, 7+0:4:0:0:4, 1+0:0:1:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:2:0:0:2, 5+0:3:0:0:3, 4+0:2:0:0:2, 4+0:2:0:0:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 46+0:17:2:0:18
E dorian (4#), 1+0:0:1:0:1, 1+0:0:0:0:0, 5+0:3:1:0:3, 8+0:5:0:0:5, 6+0:3:0:0:3, 7+0:5:0:0:5, 4+0:1:0:0:1, 2+0:0:0:0:0, 6+0:3:0:0:3, 6+0:2:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 5+0:2:0:0:2, 4+0:2:0:0:2, 57+0:26:2:0:27
Ab phrygian (4b), 6+0:4:1:0:6, 7+0:4:0:0:6, 2+0:0:1:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:2, 0+0:0:0:0:0, 2+0:0:0:0:0, 5+0:2:0:0:3, 5+0:3:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 0+0:0:0:0:0, 1+0:0:0:0:0, 47+0:17:2:0:30
E phrygian (4#), 2+0:0:1:0:2, 1+0:0:0:0:1, 4+0:3:1:0:2, 7+0:5:0:0:3, 6+0:3:0:0:2, 7+0:5:0:0:3, 3+0:1:0:0:1, 2+0:0:0:0:0, 6+0:3:0:0:1, 5+0:2:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:1, 5+0:3:0:0:1, 3+0:2:0:0:1, 54+0:27:2:0:21
Ab lydian (4b), 6+0:4:1:0:4, 7+0:4:0:0:4, 1+0:0:1:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:2:0:0:2, 5+0:3:0:0:3, 4+0:2:0:0:2, 4+0:2:0:0:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 46+0:17:2:0:18
E lydian (4#), 1+0:0:1:0:1, 1+0:0:0:0:0, 5+0:3:1:0:3, 8+0:5:0:0:5, 6+0:3:0:0:3, 7+0:5:0:0:5, 4+0:1:0:0:1, 2+0:0:0:0:0, 6+0:3:0:0:3, 6+0:2:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 5+0:2:0:0:2, 4+0:2:0:0:2, 57+0:26:2:0:27
Ab mixolydian (4b), 6+0:4:1:0:6, 7+0:4:0:0:6, 2+0:0:1:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:2, 0+0:0:0:0:0, 2+0:0:0:0:0, 5+0:2:0:0:3, 5+0:3:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 0+0:0:0:0:0, 1+0:0:0:0:0, 47+0:17:2:0:30
E mixolydian (4#), 2+0:0:1:0:2, 1+0:0:0:0:1, 4+0:3:1:0:2, 7+0:5:0:0:3, 6+0:3:0:0:2, 7+0:5:0:0:3, 3+0:1:0:0:1, 2+0:0:0:0:0, 6+0:3:0:0:1, 5+0:2:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:1, 5+0:3:0:0:1, 3+0:2:0:0:1, 54+0:27:2:0:21
Ab aeolian (4b), 6+0:4:1:0:5, 7+0:4:0:0:5, 2+0:0:1:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 5+0:2:0:0:2, 5+0:3:0:0:4, 4+0:2:0:0:3, 4+0:2:0:0:3, 0+0:0:0:0:0, 1+0:0:0:0:0, 47+0:17:2:0:24
E aeolian (4#), 1+0:0:1:0:1, 0+0:0:0:0:0, 5+0:3:1:0:2, 8+0:5:0:0:4, 6+0:3:0:0:3, 7+0:5:0:0:4, 4+0:1:0:0:1, 2+0:0:0:0:0, 6+0:3:0:0:2, 5+0:2:0:0:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 5+0:3:0:0:2, 4+0:2:0:0:1, 53+0:27:2:0:22
Ab locrian (4b), 6+0:4:1:0:6, 7+0:4:0:0:7, 1+0:0:0:0:0, 5+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:0:0:2, 1+0:0:0:0:0, 3+0:0:0:0:1, 5+0:2:0:0:4, 5+0:3:0:0:5, 4+0:2:0:0:4, 4+0:2:0:0:4, 1+0:0:0:0:0, 1+0:0:0:0:0, 53+0:17:1:0:35
E locrian (4#), 3+0:0:1:0:3, 2+0:0:0:0:2, 4+0:3:1:0:1, 6+0:5:0:0:2, 6+0:3:0:0:1, 7+0:5:0:0:2, 2+0:1:0:0:0, 1+0:0:0:0:0, 6+0:3:0:0:1, 5+0:3:0:0:1, 1+0:1:0:0:0, 2+0:0:0:0:2, 2+0:0:0:0:2, 2+0:0:0:0:2, 5+0:3:0:0:0, 3+0:2:0:0:0, 57+0:29:2:0:19
Db major (5b), 6+0:4:1:0:6, 7+0:4:0:0:6, 2+0:0:1:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:2, 0+0:0:0:0:0, 2+0:0:0:0:0, 5+0:2:0:0:3, 5+0:3:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 0+0:0:0:0:0, 1+0:0:0:0:0, 47+0:17:2:0:30
B major (5#), 1+0:0:1:0:1, 1+0:0:0:0:0, 5+0:3:1:0:3, 8+0:5:0:0:5, 6+0:3:0:0:3, 7+0:5:0:0:5, 4+0:1:0:0:1, 2+0:0:0:0:0, 6+0:3:0:0:3, 6+0:2:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 5+0:2:0:0:2, 4+0:2:0:0:2, 57+0:26:2:0:27
Bb minor (5b), 6+0:4:1:0:5, 6+0:4:0:0:5, 3+0:0:1:0:0, 5+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 4+0:2:0:0:2, 4+0:3:0:0:4, 4+0:2:0:0:3, 4+0:2:0:0:3, 1+0:0:0:0:0, 2+0:0:0:0:0, 50+0:17:2:0:24
G# minor (5#), 2+0:0:1:0:0, 2+0:0:0:0:0, 5+0:3:1:0:5, 8+0:5:0:0:8, 6+0:3:0:0:5, 7+0:5:0:0:7, 4+0:1:0:0:4, 2+0:0:0:0:2, 6+0:3:0:0:5, 6+0:2:0:0:4, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 5+0:2:0:0:4, 4+0:2:0:0:4, 61+0:26:2:0:48
Bb minor mel (5b), 6+0:4:1:0:5, 6+0:4:0:0:5, 3+0:0:1:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:2:0:0:2, 4+0:3:0:0:4, 4+0:2:0:0:3, 4+0:2:0:0:3, 1+0:0:0:0:0, 2+0:0:0:0:0, 50+0:17:2:0:24
G# minor mel (5#), 3+0:0:1:0:0, 3+0:0:0:0:0, 5+0:3:1:0:5, 8+0:5:0:0:8, 6+0:3:0:0:5, 7+0:5:0:0:7, 4+0:1:0:0:4, 3+0:0:0:0:2, 6+0:3:0:0:5, 6+0:2:0:0:4, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:2:0:0:4, 4+0:2:0:0:4, 67+0:26:2:0:48
Db major blues (5b), 6+0:4:1:0:6, 7+0:4:0:0:7, 3+0:0:1:0:1, 5+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:2, 4+0:0:0:0:2, 3+0:0:0:0:0, 5+0:0:0:0:1, 5+0:2:0:0:4, 5+0:3:0:0:5, 4+0:2:0:0:4, 4+0:2:0:0:4, 2+0:0:0:0:0, 2+0:0:0:0:1, 65+0:17:2:0:39
B major blues (5#), 3+0:0:1:0:1, 3+0:0:0:0:0, 5+0:3:1:0:4, 8+0:5:0:0:5, 6+0:3:0:0:4, 7+0:5:0:0:6, 4+0:1:0:0:2, 3+0:0:0:0:0, 6+0:3:0:0:4, 6+0:2:0:0:3, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:2:0:0:3, 4+0:2:0:0:3, 68+0:26:2:0:35
Bb minor blues (5b), 6+0:4:1:0:6, 7+0:4:0:0:7, 3+0:0:1:0:1, 5+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:2, 4+0:0:0:0:2, 3+0:0:0:0:0, 5+0:0:0:0:1, 5+0:2:0:0:4, 5+0:3:0:0:5, 4+0:2:0:0:4, 4+0:2:0:0:4, 2+0:0:0:0:0, 2+0:0:0:0:1, 65+0:17:2:0:39
G# minor blues (5#), 3+0:0:1:0:1, 3+0:0:0:0:0, 5+0:3:1:0:4, 8+0:5:0:0:5, 6+0:3:0:0:4, 7+0:5:0:0:6, 4+0:1:0:0:2, 3+0:0:0:0:0, 6+0:3:0:0:4, 6+0:2:0:0:3, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:2:0:0:3, 4+0:2:0:0:3, 68+0:26:2:0:35
Db dorian (5b), 6+0:4:1:0:5, 7+0:4:0:0:5, 2+0:0:1:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 5+0:2:0:0:2, 5+0:3:0:0:4, 4+0:2:0:0:3, 4+0:2:0:0:3, 0+0:0:0:0:0, 1+0:0:0:0:0, 47+0:17:2:0:24
B dorian (5#), 2+0:0:1:0:1, 2+0:0:0:0:0, 5+0:3:1:0:4, 8+0:5:0:0:5, 6+0:3:0:0:4, 7+0:5:0:0:6, 4+0:1:0:0:2, 3+0:0:0:0:0, 6+0:3:0:0:4, 6+0:2:0:0:3, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:2:0:0:3, 4+0:2:0:0:3, 63+0:26:2:0:35
Db phrygian (5b), 6+0:4:1:0:6, 7+0:4:0:0:7, 1+0:0:0:0:0, 5+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:0:0:2, 1+0:0:0:0:0, 3+0:0:0:0:1, 5+0:2:0:0:4, 5+0:3:0:0:5, 4+0:2:0:0:4, 4+0:2:0:0:4, 1+0:0:0:0:0, 1+0:0:0:0:0, 53+0:17:1:0:35
B phrygian (5#), 1+0:0:1:0:1, 0+0:0:0:0:0, 5+0:3:1:0:2, 8+0:5:0:0:4, 6+0:3:0:0:3, 7+0:5:0:0:4, 4+0:1:0:0:1, 2+0:0:0:0:0, 6+0:3:0:0:2, 5+0:2:0:0:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 5+0:3:0:0:2, 4+0:2:0:0:1, 53+0:27:2:0:22
Db lydian (5b), 6+0:4:1:0:5, 7+0:4:0:0:5, 2+0:0:1:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 5+0:2:0:0:2, 5+0:3:0:0:4, 4+0:2:0:0:3, 4+0:2:0:0:3, 0+0:0:0:0:0, 1+0:0:0:0:0, 47+0:17:2:0:24
B lydian (5#), 2+0:0:1:0:1, 2+0:0:0:0:0, 5+0:3:1:0:4, 8+0:5:0:0:5, 6+0:3:0:0:4, 7+0:5:0:0:6, 4+0:1:0:0:2, 3+0:0:0:0:0, 6+0:3:0:0:4, 6+0:2:0:0:3, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:2:0:0:3, 4+0:2:0:0:3, 63+0:26:2:0:35
Db mixolydian (5b), 6+0:4:1:0:6, 7+0:4:0:0:7, 1+0:0:0:0:0, 5+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:0:0:2, 1+0:0:0:0:0, 3+0:0:0:0:1, 5+0:2:0:0:4, 5+0:3:0:0:5, 4+0:2:0:0:4, 4+0:2:0:0:4, 1+0:0:0:0:0, 1+0:0:0:0:0, 53+0:17:1:0:35
B mixolydian (5#), 1+0:0:1:0:1, 0+0:0:0:0:0, 5+0:3:1:0:2, 8+0:5:0:0:4, 6+0:3:0:0:3, 7+0:5:0:0:4, 4+0:1:0:0:1, 2+0:0:0:0:0, 6+0:3:0:0:2, 5+0:2:0:0:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 5+0:3:0:0:2, 4+0:2:0:0:1, 53+0:27:2:0:22
Db aeolian (5b), 6+0:4:1:0:6, 7+0:4:0:0:6, 2+0:0:1:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:2, 0+0:0:0:0:0, 2+0:0:0:0:0, 5+0:2:0:0:3, 5+0:3:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 0+0:0:0:0:0, 1+0:0:0:0:0, 47+0:17:2:0:30
B aeolian (5#), 1+0:0:1:0:1, 1+0:0:0:0:0, 5+0:3:1:0:3, 8+0:5:0:0:5, 6+0:3:0:0:3, 7+0:5:0:0:5, 4+0:1:0:0:1, 2+0:0:0:0:0, 6+0:3:0:0:3, 6+0:2:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 5+0:2:0:0:2, 4+0:2:0:0:2, 57+0:26:2:0:27
Db locrian (5b), 6+0:4:1:0:6, 7+0:4:0:0:7, 2+0:0:0:0:1, 5+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:2, 4+0:0:0:0:2, 2+0:0:0:0:0, 4+0:0:0:0:1, 5+0:2:0:0:4, 5+0:3:0:0:5, 4+0:2:0:0:4, 4+0:2:0:0:4, 2+0:0:0:0:0, 2+0:0:0:0:1, 61+0:17:1:0:39
