 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, rowcost
A phrygian (3#), 1+0:0:0:0:0, 3+0:1:0:0:0, 4+0:2:0:0:0, 5+0:2:1:0:1, 2+0:0:0:0:0, 5+0:2:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 5+0:2:0:0:0, 2+0:0:0:0:0, 5+0:2:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:0, 4+0:2:0:0:0, 6+0:3:0:0:0, 5+0:3:0:0:1, 2+0:0:0:0:0, 4+0:2:0:0:0, 2+0:0:0:0:0, 3+0:0:2:0:2, 3+0:1:0:0:0, 4+0:2:0:0:0, 5+0:2:0:0:0, 1+0:0:0:0:0, 4+0:2:0:0:0, 5+0:4:0:0:1, 3+0:1:1:0:1, 0+0:0:0:0:0, 96+0:34:4:0:7
Eb lydian (3b), 1+0:0:0:0:0, 3+0:0:0:0:1, 0+0:0:0:0:0, 5+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 0+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:2:0:3, 3+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 0+0:0:0:0:0, 49+0:0:2:0:12
A lydian (3#), 2+0:0:0:0:0, 5+0:1:0:0:0, 6+0:2:0:0:1, 7+0:2:1:0:2, 4+0:0:0:0:0, 5+0:1:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:0, 4+0:0:0:0:0, 5+0:1:0:0:0, 4+0:0:0:0:0, 5+0:1:0:0:0, 6+0:2:0:0:1, 8+0:2:0:0:1, 7+0:3:0:0:2, 2+0:0:0:0:0, 5+0:2:0:0:1, 2+0:0:0:0:0, 4+0:0:2:0:2, 5+0:1:0:0:0, 6+0:2:0:0:1, 7+0:2:0:0:1, 3+0:0:0:0:0, 5+0:2:0:0:1, 7+0:4:0:0:3, 5+0:1:1:0:1, 1+0:0:0:0:0, 135+0:30:4:0:17
Eb mixolydian (3b), 1+0:0:0:0:0, 5+0:1:0:0:1, 2+0:0:0:0:0, 5+0:1:0:0:1, 3+0:0:0:0:1, 4+0:1:0:0:1, 2+0:0:0:0:0, 6+0:1:0:0:2, 4+0:1:0:0:1, 4+0:1:0:0:1, 3+0:0:0:0:1, 5+0:0:0:0:0, 3+0:1:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 5+0:3:2:0:3, 5+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:1, 1+0:0:0:0:0, 86+0:12:2:0:15
A mixolydian (3#), 1+0:0:0:0:0, 3+0:1:0:0:0, 4+0:2:0:0:0, 5+0:2:1:0:1, 2+0:0:0:0:0, 5+0:2:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 5+0:2:0:0:0, 2+0:0:0:0:0, 5+0:2:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:0, 4+0:2:0:0:0, 6+0:3:0:0:0, 5+0:3:0:0:1, 2+0:0:0:0:0, 4+0:2:0:0:0, 2+0:0:0:0:0, 3+0:0:2:0:2, 3+0:1:0:0:0, 4+0:2:0:0:0, 5+0:2:0:0:0, 1+0:0:0:0:0, 4+0:2:0:0:0, 5+0:4:0:0:1, 3+0:1:1:0:1, 0+0:0:0:0:0, 96+0:34:4:0:7
Eb aeolian (3b), 1+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 5+0:1:0:0:1, 4+0:1:0:0:1, 4+0:1:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 5+0:3:2:0:3, 4+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:1, 0+0:0:0:0:0, 67+0:12:2:0:12
A aeolian (3#), 2+0:0:0:0:0, 4+0:1:0:0:0, 5+0:2:0:0:0, 6+0:2:1:0:2, 3+0:0:0:0:0, 6+0:2:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 6+0:2:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:0, 4+0:0:0:0:0, 4+0:1:0:0:0, 5+0:2:0:0:0, 7+0:2:0:0:0, 6+0:3:0:0:1, 2+0:0:0:0:0, 5+0:2:0:0:0, 2+0:0:0:0:0, 4+0:0:2:0:2, 4+0:1:0:0:0, 5+0:2:0:0:0, 6+0:2:0:0:1, 2+0:0:0:0:0, 5+0:2:0:0:0, 6+0:4:0:0:2, 4+0:1:1:0:1, 0+0:0:0:0:0, 118+0:32:4:0:9
Eb locrian (3b), 2+0:0:0:0:1, 6+0:1:0:0:2, 3+0:0:0:0:0, 6+0:1:0:0:2, 4+0:0:0:0:1, 5+0:1:0:0:2, 3+0:0:0:0:0, 6+0:1:0:0:3, 5+0:1:0:0:2, 5+0:1:0:0:2, 4+0:0:0:0:1, 5+0:1:0:0:2, 4+0:1:0:0:2, 4+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 6+0:3:2:0:4, 6+0:1:0:0:2, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:0, 6+0:1:0:0:2, 1+0:0:0:0:0, 110+0:13:2:0:30
A locrian (3#), 0+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:0, 6+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 4+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:2:0:3, 4+0:0:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 4+0:0:0:0:1, 0+0:0:0:0:0, 82+0:0:2:0:12
Ab major (4b), 1+0:0:0:0:0, 5+0:1:0:0:1, 2+0:0:0:0:0, 5+0:1:0:0:1, 3+0:0:0:0:1, 4+0:1:0:0:1, 2+0:0:0:0:0, 6+0:1:0:0:2, 4+0:1:0:0:1, 4+0:1:0:0:1, 3+0:0:0:0:1, 5+0:0:0:0:0, 3+0:1:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 5+0:3:2:0:3, 5+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:1, 1+0:0:0:0:0, 86+0:12:2:0:15
E major (4#), 2+0:0:0:0:0, 5+0:1:0:0:0, 6+0:2:0:0:1, 7+0:2:1:0:2, 4+0:0:0:0:0, 5+0:1:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:0, 4+0:0:0:0:0, 5+0:1:0:0:0, 4+0:0:0:0:0, 5+0:1:0:0:0, 6+0:2:0:0:1, 8+0:2:0:0:1, 7+0:3:0:0:2, 2+0:0:0:0:0, 5+0:2:0:0:1, 2+0:0:0:0:0, 4+0:0:2:0:2, 5+0:1:0:0:0, 6+0:2:0:0:1, 7+0:2:0:0:1, 3+0:0:0:0:0, 5+0:2:0:0:1, 7+0:4:0:0:3, 5+0:1:1:0:1, 1+0:0:0:0:0, 135+0:30:4:0:17
F minor (4b), 0+0:0:0:0:0, 4+0:1:0:0:1, 3+0:0:0:0:0, 4+0:1:0:0:1, 3+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 5+0:1:0:0:1, 3+0:1:0:0:1, 3+0:1:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:0, 2+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:3:2:0:3, 4+0:1:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 80+0:12:2:0:12
C# minor (4#), 1+0:0:0:0:1, 4+0:1:0:0:3, 6+0:2:0:0:5, 7+0:2:0:0:4, 5+0:0:0:0:3, 5+0:1:0:0:4, 4+0:0:0:0:3, 5+0:0:0:0:2, 1+0:0:0:0:1, 5+0:1:0:0:4, 5+0:0:0:0:3, 5+0:1:0:0:4, 4+0:0:0:0:3, 5+0:1:0:0:4, 6+0:2:0:0:5, 8+0:2:0:0:6, 7+0:3:0:0:5, 2+0:0:0:0:2, 5+0:2:0:0:5, 2+0:0:0:0:2, 3+0:0:1:0:1, 4+0:1:0:0:3, 6+0:2:0:0:5, 7+0:2:0:0:4, 3+0:0:0:0:2, 5+0:2:0:0:5, 7+0:4:0:0:6, 5+0:1:0:0:3, 1+0:0:0:0:0, 133+0:30:1:0:98
F minor mel (4b), 0+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 4+0:1:0:0:1, 3+0:1:0:0:1, 3+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:3:2:0:3, 3+0:1:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 0+0:0:0:0:0, 61+0:12:2:0:12
C# minor mel (4#), 1+0:0:0:0:1, 5+0:1:0:0:3, 7+0:2:0:0:5, 7+0:2:0:0:4, 6+0:0:0:0:3, 6+0:1:0:0:4, 5+0:0:0:0:3, 6+0:0:0:0:2, 2+0:0:0:0:1, 6+0:1:0:0:4, 6+0:0:0:0:3, 6+0:1:0:0:4, 5+0:0:0:0:3, 6+0:1:0:0:4, 7+0:2:0:0:5, 8+0:3:0:0:6, 8+0:3:0:0:5, 3+0:0:0:0:2, 5+0:2:0:0:5, 3+0:0:0:0:2, 4+0:0:1:0:1, 5+0:1:0:0:3, 7+0:2:0:0:5, 7+0:2:0:0:4, 4+0:0:0:0:2, 6+0:2:0:0:5, 7+0:4:0:0:6, 6+0:1:0:0:3, 1+0:0:0:0:0, 155+0:31:1:0:98
Ab major blues (4b), 3+0:0:0:0:1, 6+0:1:0:0:3, 4+0:0:0:0:1, 6+0:2:1:0:4, 5+0:0:0:0:2, 6+0:1:0:0:3, 4+0:0:0:0:1, 7+0:1:0:0:4, 5+0:1:0:0:3, 6+0:1:0:0:3, 5+0:0:0:0:2, 6+0:1:0:0:3, 5+0:1:0:0:3, 5+0:0:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:1, 5+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:1, 6+0:3:2:0:5, 6+0:1:0:0:3, 4+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:0:0:2, 3+0:0:0:0:0, 6+0:2:1:0:4, 1+0:0:0:0:0, 130+0:15:4:0:57
E major blues (4#), 2+0:0:0:0:0, 6+0:1:0:0:1, 7+0:2:0:0:2, 7+0:2:1:0:3, 5+0:0:0:0:0, 7+0:1:0:0:1, 5+0:0:0:0:0, 6+0:0:0:0:0, 3+0:0:0:0:0, 7+0:1:0:0:1, 5+0:0:0:0:0, 7+0:1:0:0:1, 5+0:0:0:0:0, 6+0:1:0:0:1, 7+0:2:0:0:2, 8+0:3:0:0:3, 8+0:3:0:0:3, 3+0:0:0:0:0, 5+0:2:0:0:2, 3+0:0:0:0:0, 5+0:0:2:0:2, 6+0:1:0:0:1, 7+0:2:0:0:2, 7+0:2:0:0:2, 4+0:0:0:0:0, 6+0:2:0:0:2, 7+0:4:0:0:4, 6+0:1:1:0:2, 1+0:0:0:0:0, 161+0:31:4:0:35
F minor blues (4b), 3+0:0:0:0:1, 6+0:1:0:0:3, 4+0:0:0:0:1, 6+0:2:1:0:4, 5+0:0:0:0:2, 6+0:1:0:0:3, 4+0:0:0:0:1, 7+0:1:0:0:4, 5+0:1:0:0:3, 6+0:1:0:0:3, 5+0:0:0:0:2, 6+0:1:0:0:3, 5+0:1:0:0:3, 5+0:0:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:1, 5+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:1, 6+0:3:2:0:5, 6+0:1:0:0:3, 4+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:0:0:2, 3+0:0:0:0:0, 6+0:2:1:0:4, 1+0:0:0:0:0, 130+0:15:4:0:57
C# minor blues (4#), 2+0:0:0:0:0, 6+0:1:0:0:1, 7+0:2:0:0:2, 7+0:2:1:0:3, 5+0:0:0:0:0, 7+0:1:0:0:1, 5+0:0:0:0:0, 6+0:0:0:0:0, 3+0:0:0:0:0, 7+0:1:0:0:1, 5+0:0:0:0:0, 7+0:1:0:0:1, 5+0:0:0:0:0, 6+0:1:0:0:1, 7+0:2:0:0:2, 8+0:3:0:0:3, 8+0:3:0:0:3, 3+0:0:0:0:0, 5+0:2:0:0:2, 3+0:0:0:0:0, 5+0:0:2:0:2, 6+0:1:0:0:1, 7+0:2:0:0:2, 7+0:2:0:0:2, 4+0:0:0:0:0, 6+0:2:0:0:2, 7+0:4:0:0:4, 6+0:1:1:0:2, 1+0:0:0:0:0, 161+0:31:4:0:35
Ab dorian (4b), 1+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 5+0:1:0:0:1, 4+0:1:0:0:1, 4+0:1:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 5+0:3:2:0:3, 4+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:1, 0+0:0:0:0:0, 67+0:12:2:0:12
E dorian (4#), 2+0:0:0:0:0, 6+0:1:0:0:1, 7+0:2:0:0:2, 7+0:2:1:0:3, 5+0:0:0:0:0, 6+0:1:0:0:1, 5+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 6+0:1:0:0:1, 5+0:0:0:0:0, 6+0:1:0:0:1, 5+0:0:0:0:0, 6+0:1:0:0:1, 7+0:2:0:0:2, 8+0:3:0:0:3, 8+0:3:0:0:3, 3+0:0:0:0:0, 5+0:2:0:0:2, 3+0:0:0:0:0, 5+0:0:2:0:2, 6+0:1:0:0:1, 7+0:2:0:0:2, 7+0:2:0:0:2, 4+0:0:0:0:0, 6+0:2:0:0:2, 7+0:4:0:0:4, 6+0:1:1:0:2, 1+0:0:0:0:0, 157+0:31:4:0:35
Ab phrygian (4b), 2+0:0:0:0:1, 6+0:1:0:0:2, 3+0:0:0:0:0, 6+0:1:0:0:2, 4+0:0:0:0:1, 5+0:1:0:0:2, 3+0:0:0:0:0, 6+0:1:0:0:3, 5+0:1:0:0:2, 5+0:1:0:0:2, 4+0:0:0:0:1, 5+0:1:0:0:2, 4+0:1:0:0:2, 4+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 6+0:3:2:0:4, 6+0:1:0:0:2, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:0, 6+0:1:0:0:2, 1+0:0:0:0:0, 110+0:13:2:0:30
E phrygian (4#), 2+0:0:0:0:0, 4+0:1:0:0:0, 5+0:2:0:0:0, 6+0:2:1:0:2, 3+0:0:0:0:0, 6+0:2:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 6+0:2:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:0, 4+0:0:0:0:0, 4+0:1:0:0:0, 5+0:2:0:0:0, 7+0:2:0:0:0, 6+0:3:0:0:1, 2+0:0:0:0:0, 5+0:2:0:0:0, 2+0:0:0:0:0, 4+0:0:2:0:2, 4+0:1:0:0:0, 5+0:2:0:0:0, 6+0:2:0:0:1, 2+0:0:0:0:0, 5+0:2:0:0:0, 6+0:4:0:0:2, 4+0:1:1:0:1, 0+0:0:0:0:0, 118+0:32:4:0:9
Ab lydian (4b), 1+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 5+0:1:0:0:1, 4+0:1:0:0:1, 4+0:1:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 5+0:3:2:0:3, 4+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:1, 0+0:0:0:0:0, 67+0:12:2:0:12
E lydian (4#), 2+0:0:0:0:0, 6+0:1:0:0:1, 7+0:2:0:0:2, 7+0:2:1:0:3, 5+0:0:0:0:0, 6+0:1:0:0:1, 5+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 6+0:1:0:0:1, 5+0:0:0:0:0, 6+0:1:0:0:1, 5+0:0:0:0:0, 6+0:1:0:0:1, 7+0:2:0:0:2, 8+0:3:0:0:3, 8+0:3:0:0:3, 3+0:0:0:0:0, 5+0:2:0:0:2, 3+0:0:0:0:0, 5+0:0:2:0:2, 6+0:1:0:0:1, 7+0:2:0:0:2, 7+0:2:0:0:2, 4+0:0:0:0:0, 6+0:2:0:0:2, 7+0:4:0:0:4, 6+0:1:1:0:2, 1+0:0:0:0:0, 157+0:31:4:0:35
Ab mixolydian (4b), 2+0:0:0:0:1, 6+0:1:0:0:2, 3+0:0:0:0:0, 6+0:1:0:0:2, 4+0:0:0:0:1, 5+0:1:0:0:2, 3+0:0:0:0:0, 6+0:1:0:0:3, 5+0:1:0:0:2, 5+0:1:0:0:2, 4+0:0:0:0:1, 5+0:1:0:0:2, 4+0:1:0:0:2, 4+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 6+0:3:2:0:4, 6+0:1:0:0:2, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:0, 6+0:1:0:0:2, 1+0:0:0:0:0, 110+0:13:2:0:30
E mixolydian (4#), 2+0:0:0:0:0, 4+0:1:0:0:0, 5+0:2:0:0:0, 6+0:2:1:0:2, 3+0:0:0:0:0, 6+0:2:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 6+0:2:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:0, 4+0:0:0:0:0, 4+0:1:0:0:0, 5+0:2:0:0:0, 7+0:2:0:0:0, 6+0:3:0:0:1, 2+0:0:0:0:0, 5+0:2:0:0:0, 2+0:0:0:0:0, 4+0:0:2:0:2, 4+0:1:0:0:0, 5+0:2:0:0:0, 6+0:2:0:0:1, 2+0:0:0:0:0, 5+0:2:0:0:0, 6+0:4:0:0:2, 4+0:1:1:0:1, 0+0:0:0:0:0, 118+0:32:4:0:9
Ab aeolian (4b), 1+0:0:0:0:0, 5+0:1:0:0:1, 2+0:0:0:0:0, 5+0:1:0:0:1, 3+0:0:0:0:1, 4+0:1:0:0:1, 2+0:0:0:0:0, 6+0:1:0:0:2, 4+0:1:0:0:1, 4+0:1:0:0:1, 3+0:0:0:0:1, 5+0:0:0:0:0, 3+0:1:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 5+0:3:2:0:3, 5+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:1, 1+0:0:0:0:0, 86+0:12:2:0:15
E aeolian (4#), 2+0:0:0:0:0, 5+0:1:0:0:0, 6+0:2:0:0:1, 7+0:2:1:0:2, 4+0:0:0:0:0, 5+0:1:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:0, 4+0:0:0:0:0, 5+0:1:0:0:0, 4+0:0:0:0:0, 5+0:1:0:0:0, 6+0:2:0:0:1, 8+0:2:0:0:1, 7+0:3:0:0:2, 2+0:0:0:0:0, 5+0:2:0:0:1, 2+0:0:0:0:0, 4+0:0:2:0:2, 5+0:1:0:0:0, 6+0:2:0:0:1, 7+0:2:0:0:1, 3+0:0:0:0:0, 5+0:2:0:0:1, 7+0:4:0:0:3, 5+0:1:1:0:1, 1+0:0:0:0:0, 135+0:30:4:0:17
Ab locrian (4b), 3+0:0:0:0:1, 6+0:1:0:0:3, 4+0:0:0:0:1, 6+0:2:1:0:4, 5+0:0:0:0:2, 6+0:1:0:0:3, 4+0:0:0:0:1, 7+0:1:0:0:4, 5+0:1:0:0:3, 6+0:1:0:0:3, 5+0:0:0:0:2, 6+0:1:0:0:3, 5+0:1:0:0:3, 5+0:0:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:1, 5+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:1, 6+0:3:2:0:5, 6+0:1:0:0:3, 4+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:0:0:2, 3+0:0:0:0:0, 6+0:2:1:0:4, 1+0:0:0:0:0, 130+0:15:4:0:57
E locrian (4#), 1+0:0:0:0:0, 3+0:1:0:0:0, 4+0:2:0:0:0, 5+0:2:1:0:1, 2+0:0:0:0:0, 5+0:2:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 5+0:2:0:0:0, 2+0:0:0:0:0, 5+0:2:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:0, 4+0:2:0:0:0, 6+0:3:0:0:0, 5+0:3:0:0:1, 2+0:0:0:0:0, 4+0:2:0:0:0, 2+0:0:0:0:0, 3+0:0:2:0:2, 3+0:1:0:0:0, 4+0:2:0:0:0, 5+0:2:0:0:0, 1+0:0:0:0:0, 4+0:2:0:0:0, 5+0:4:0:0:1, 3+0:1:1:0:1, 0+0:0:0:0:0, 96+0:34:4:0:7
Db major (5b), 2+0:0:0:0:1, 6+0:1:0:0:2, 3+0:0:0:0:0, 6+0:1:0:0:2, 4+0:0:0:0:1, 5+0:1:0:0:2, 3+0:0:0:0:0, 6+0:1:0:0:3, 5+0:1:0:0:2, 5+0:1:0:0:2, 4+0:0:0:0:1, 5+0:1:0:0:2, 4+0:1:0:0:2, 4+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 6+0:3:2:0:4, 6+0:1:0:0:2, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:0, 6+0:1:0:0:2, 1+0:0:0:0:0, 110+0:13:2:0:30
B major (5#), 2+0:0:0:0:0, 6+0:1:0:0:1, 7+0:2:0:0:2, 7+0:2:1:0:3, 5+0:0:0:0:0, 6+0:1:0:0:1, 5+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 6+0:1:0:0:1, 5+0:0:0:0:0, 6+0:1:0:0:1, 5+0:0:0:0:0, 6+0:1:0:0:1, 7+0:2:0:0:2, 8+0:3:0:0:3, 8+0:3:0:0:3, 3+0:0:0:0:0, 5+0:2:0:0:2, 3+0:0:0:0:0, 5+0:0:2:0:2, 6+0:1:0:0:1, 7+0:2:0:0:2, 7+0:2:0:0:2, 4+0:0:0:0:0, 6+0:2:0:0:2, 7+0:4:0:0:4, 6+0:1:1:0:2, 1+0:0:0:0:0, 157+0:31:4:0:35
Bb minor (5b), 2+0:0:0:0:0, 5+0:1:0:0:1, 2+0:0:0:0:0, 7+0:1:0:0:1, 3+0:0:0:0:1, 4+0:1:0:0:1, 2+0:0:0:0:0, 5+0:1:0:0:2, 4+0:1:0:0:1, 4+0:1:0:0:1, 3+0:0:0:0:1, 4+0:1:0:0:1, 3+0:1:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 5+0:3:2:0:3, 5+0:1:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 5+0:1:0:0:1, 1+0:0:0:0:0, 92+0:13:2:0:16
