 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, rowcost
Gb lydian (6b), 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:1:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:1:0:0, 1+0:0:0:0:1, 2+0:0:0:0:0, 8+0:0:1:1:1, 3+0:0:0:0:0, 8+0:0:0:0:1, 9+1:1:0:0:3, 5+0:0:1:0:0, 1+0:0:0:0:0, 49+1:1:4:1:6
F# lydian (6#), 0+0:0:0:0:0, 4+0:2:0:0:3, 0+0:0:0:0:0, 0+0:0:0:0:0, 4+0:2:0:0:3, 5+0:3:0:0:4, 0+0:0:0:0:0, 5+0:2:0:0:3, 0+0:0:0:0:0, 5+0:2:0:0:4, 9+0:5:1:0:8, 7+0:4:0:0:6, 4+0:2:0:0:3, 5+0:4:1:0:4, 1+0:0:0:0:0, 4+0:1:0:0:2, 10+0:5:1:1:6, 8+0:4:0:0:6, 11+0:4:0:0:6, 12+1:3:0:0:5, 10+0:6:1:0:8, 3+0:1:0:0:2, 107+1:50:4:1:73
Gb mixolydian (6b), 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 5+0:0:0:0:1, 4+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 10+0:0:0:1:4, 5+0:0:0:0:1, 10+0:0:0:0:3, 11+1:1:0:0:6, 7+0:0:0:0:1, 2+0:0:0:0:1, 74+1:1:0:1:20
F# mixolydian (6#), 1+0:0:0:0:0, 4+0:2:0:0:2, 1+0:0:0:0:0, 1+0:0:1:0:1, 4+0:2:0:0:2, 5+0:3:0:0:3, 0+0:0:0:0:0, 5+0:2:0:0:2, 0+0:0:0:0:0, 5+0:2:0:0:2, 9+0:5:1:0:5, 7+0:4:0:0:4, 4+0:2:0:0:2, 5+0:4:1:0:4, 0+0:0:0:0:0, 4+0:1:0:0:1, 10+0:5:1:1:4, 8+0:4:0:0:4, 10+0:4:0:0:4, 11+1:3:0:0:3, 10+0:6:1:0:6, 3+0:1:0:0:1, 107+1:50:5:1:50
Gb aeolian (6b), 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 4+0:0:1:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:1:0:0, 1+0:0:0:0:1, 2+0:0:0:0:0, 9+0:0:1:1:3, 4+0:0:0:0:0, 9+0:0:0:0:2, 10+1:1:0:0:4, 6+0:0:0:0:0, 1+0:0:0:0:0, 60+1:1:3:1:13
F# aeolian (6#), 0+0:0:0:0:0, 4+0:2:0:0:3, 0+0:0:0:0:0, 1+0:0:1:0:1, 4+0:2:0:0:3, 5+0:3:0:0:3, 0+0:0:0:0:0, 5+0:2:0:0:3, 0+0:0:0:0:0, 5+0:2:0:0:3, 9+0:5:1:0:7, 7+0:4:0:0:5, 4+0:2:0:0:3, 5+0:4:1:0:4, 1+0:0:0:0:0, 4+0:1:0:0:2, 10+0:5:1:1:5, 8+0:4:0:0:5, 11+0:4:0:0:5, 12+1:3:0:0:4, 10+0:6:1:0:7, 3+0:1:0:0:2, 108+1:50:5:1:65
Gb locrian (6b), 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 6+0:0:0:0:1, 5+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:2, 11+0:0:0:1:3, 6+0:0:0:0:2, 11+0:0:0:0:5, 12+1:1:0:0:7, 8+0:0:0:0:2, 3+0:0:0:0:1, 92+1:1:0:1:30
F# locrian (6#), 1+0:0:0:0:0, 4+0:2:0:0:1, 1+0:0:0:0:0, 1+0:0:1:0:1, 4+0:2:0:0:1, 4+0:3:0:0:2, 1+0:1:0:0:0, 5+0:2:0:0:1, 1+0:1:0:0:0, 4+0:2:0:0:2, 8+0:5:1:0:4, 7+0:4:0:0:3, 4+0:2:0:0:1, 5+0:4:1:0:3, 1+0:1:0:0:0, 4+0:1:0:0:0, 9+0:5:1:1:3, 8+0:4:0:0:3, 9+0:4:0:0:3, 10+1:3:0:0:1, 10+0:6:1:0:5, 3+0:1:0:0:0, 104+1:53:5:1:34
Cb major (7b), 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 5+0:0:0:0:1, 4+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 10+0:0:0:1:4, 5+0:0:0:0:1, 10+0:0:0:0:3, 11+1:1:0:0:6, 7+0:0:0:0:1, 2+0:0:0:0:1, 74+1:1:0:1:20
C# major (7#), 0+0:0:0:0:0, 4+0:2:0:0:3, 0+0:0:0:0:0, 0+0:0:0:0:0, 4+0:2:0:0:3, 5+0:3:0:0:4, 0+0:0:0:0:0, 5+0:2:0:0:3, 0+0:0:0:0:0, 5+0:2:0:0:4, 9+0:5:1:0:8, 7+0:4:0:0:6, 4+0:2:0:0:3, 5+0:4:1:0:4, 1+0:0:0:0:0, 4+0:1:0:0:2, 10+0:5:1:1:6, 8+0:4:0:0:6, 11+0:4:0:0:6, 12+1:3:0:0:5, 10+0:6:1:0:8, 3+0:1:0:0:2, 107+1:50:4:1:73
Ab minor (7b), 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:1, 6+0:0:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 10+0:0:0:1:3, 4+0:0:0:0:0, 9+0:0:0:0:2, 10+1:1:0:0:4, 6+0:0:0:0:0, 2+0:0:0:0:0, 69+1:1:0:1:12
A# minor (7#), 0+0:0:0:0:0, 4+0:2:0:0:4, 0+0:0:0:0:0, 0+0:0:0:0:0, 4+0:2:0:0:4, 5+0:3:0:0:5, 0+0:0:0:0:0, 5+0:2:0:0:4, 0+0:0:0:0:0, 5+0:2:0:0:5, 9+0:5:1:0:9, 7+0:4:0:0:7, 4+0:2:0:0:4, 5+0:4:1:0:4, 2+0:0:0:0:1, 4+0:1:0:0:4, 10+1:5:1:1:8, 8+0:4:0:0:8, 11+0:4:0:0:11, 12+1:3:0:0:10, 10+0:6:1:0:10, 3+0:1:0:0:3, 108+2:50:4:1:101
Ab minor mel (7b), 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 5+0:0:1:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:1:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 9+0:0:1:1:3, 3+0:0:0:0:0, 8+0:0:0:0:2, 9+1:1:0:0:4, 5+0:0:0:0:0, 1+0:0:0:0:0, 55+1:1:3:1:13
A# minor mel (7#), 0+0:0:0:0:0, 4+0:2:0:0:4, 0+0:0:0:0:0, 0+0:0:0:0:0, 4+0:2:0:0:4, 5+0:3:0:0:5, 0+0:0:0:0:0, 5+0:2:0:0:4, 0+0:0:0:0:0, 5+0:2:0:0:5, 9+0:5:1:0:9, 7+0:4:0:0:7, 4+0:2:0:0:4, 5+0:4:1:0:4, 3+0:0:0:0:1, 4+0:1:0:0:4, 10+1:5:1:1:8, 8+0:4:0:0:8, 11+0:4:0:0:11, 12+1:3:0:0:10, 10+0:6:1:0:10, 3+0:1:0:0:3, 109+2:50:4:1:101
Cb major blues (7b), 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:2, 2+0:0:0:0:0, 4+0:0:0:0:2, 1+0:0:0:0:0, 4+0:0:0:0:2, 7+0:0:1:0:2, 6+0:0:0:0:2, 3+0:0:0:0:1, 2+0:0:1:0:0, 2+0:0:0:0:1, 4+0:0:0:0:2, 11+0:0:1:1:4, 7+0:0:0:0:3, 11+0:0:0:0:6, 12+1:1:0:0:8, 9+0:0:0:0:3, 3+0:0:0:0:1, 101+1:1:3:1:42
C# major blues (7#), 1+0:0:0:0:0, 4+0:2:0:0:4, 1+0:0:0:0:0, 1+0:0:1:0:0, 4+0:2:0:0:4, 5+0:3:0:0:4, 0+0:0:0:0:0, 5+0:2:0:0:5, 0+0:0:0:0:0, 5+0:2:0:0:4, 9+0:5:1:0:8, 7+0:4:0:0:7, 4+0:2:0:0:4, 5+0:4:1:0:4, 2+0:0:0:0:0, 4+0:1:0:0:3, 10+0:5:1:1:6, 8+0:4:0:0:7, 11+0:4:0:0:8, 12+1:3:0:0:6, 10+0:6:1:0:9, 3+0:1:0:0:2, 111+1:50:5:1:85
Ab minor blues (7b), 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:2, 2+0:0:0:0:0, 4+0:0:0:0:2, 1+0:0:0:0:0, 4+0:0:0:0:2, 7+0:0:1:0:2, 6+0:0:0:0:2, 3+0:0:0:0:1, 2+0:0:1:0:0, 2+0:0:0:0:1, 4+0:0:0:0:2, 11+0:0:1:1:4, 7+0:0:0:0:3, 11+0:0:0:0:6, 12+1:1:0:0:8, 9+0:0:0:0:3, 3+0:0:0:0:1, 101+1:1:3:1:42
A# minor blues (7#), 1+0:0:0:0:0, 4+0:2:0:0:4, 1+0:0:0:0:0, 1+0:0:1:0:0, 4+0:2:0:0:4, 5+0:3:0:0:4, 0+0:0:0:0:0, 5+0:2:0:0:5, 0+0:0:0:0:0, 5+0:2:0:0:4, 9+0:5:1:0:8, 7+0:4:0:0:7, 4+0:2:0:0:4, 5+0:4:1:0:4, 2+0:0:0:0:0, 4+0:1:0:0:3, 10+0:5:1:1:6, 8+0:4:0:0:7, 11+0:4:0:0:8, 12+1:3:0:0:6, 10+0:6:1:0:9, 3+0:1:0:0:2, 111+1:50:5:1:85
Cb dorian (7b), 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 4+0:0:1:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:1:0:0, 1+0:0:0:0:1, 2+0:0:0:0:0, 9+0:0:1:1:3, 4+0:0:0:0:0, 9+0:0:0:0:2, 10+1:1:0:0:4, 6+0:0:0:0:0, 1+0:0:0:0:0, 60+1:1:3:1:13
C# dorian (7#), 0+0:0:0:0:0, 4+0:2:0:0:4, 0+0:0:0:0:0, 0+0:0:0:0:0, 4+0:2:0:0:4, 5+0:3:0:0:4, 0+0:0:0:0:0, 5+0:2:0:0:4, 0+0:0:0:0:0, 5+0:2:0:0:4, 9+0:5:1:0:8, 7+0:4:0:0:7, 4+0:2:0:0:4, 5+0:4:1:0:4, 2+0:0:0:0:0, 4+0:1:0:0:3, 10+0:5:1:1:6, 8+0:4:0:0:7, 11+0:4:0:0:8, 12+1:3:0:0:6, 10+0:6:1:0:9, 3+0:1:0:0:2, 108+1:50:4:1:84
Cb phrygian (7b), 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 6+0:0:0:0:1, 5+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:2, 11+0:0:0:1:3, 6+0:0:0:0:2, 11+0:0:0:0:5, 12+1:1:0:0:7, 8+0:0:0:0:2, 3+0:0:0:0:1, 92+1:1:0:1:30
C# phrygian (7#), 0+0:0:0:0:0, 4+0:2:0:0:3, 0+0:0:0:0:0, 1+0:0:1:0:1, 4+0:2:0:0:3, 5+0:3:0:0:3, 0+0:0:0:0:0, 5+0:2:0:0:3, 0+0:0:0:0:0, 5+0:2:0:0:3, 9+0:5:1:0:7, 7+0:4:0:0:5, 4+0:2:0:0:3, 5+0:4:1:0:4, 1+0:0:0:0:0, 4+0:1:0:0:2, 10+0:5:1:1:5, 8+0:4:0:0:5, 11+0:4:0:0:5, 12+1:3:0:0:4, 10+0:6:1:0:7, 3+0:1:0:0:2, 108+1:50:5:1:65
Cb lydian (7b), 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 4+0:0:1:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:1:0:0, 1+0:0:0:0:1, 2+0:0:0:0:0, 9+0:0:1:1:3, 4+0:0:0:0:0, 9+0:0:0:0:2, 10+1:1:0:0:4, 6+0:0:0:0:0, 1+0:0:0:0:0, 60+1:1:3:1:13
C# lydian (7#), 0+0:0:0:0:0, 4+0:2:0:0:4, 0+0:0:0:0:0, 0+0:0:0:0:0, 4+0:2:0:0:4, 5+0:3:0:0:4, 0+0:0:0:0:0, 5+0:2:0:0:4, 0+0:0:0:0:0, 5+0:2:0:0:4, 9+0:5:1:0:8, 7+0:4:0:0:7, 4+0:2:0:0:4, 5+0:4:1:0:4, 2+0:0:0:0:0, 4+0:1:0:0:3, 10+0:5:1:1:6, 8+0:4:0:0:7, 11+0:4:0:0:8, 12+1:3:0:0:6, 10+0:6:1:0:9, 3+0:1:0:0:2, 108+1:50:4:1:84
Cb mixolydian (7b), 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 6+0:0:0:0:1, 5+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:2, 11+0:0:0:1:3, 6+0:0:0:0:2, 11+0:0:0:0:5, 12+1:1:0:0:7, 8+0:0:0:0:2, 3+0:0:0:0:1, 92+1:1:0:1:30
C# mixolydian (7#), 0+0:0:0:0:0, 4+0:2:0:0:3, 0+0:0:0:0:0, 1+0:0:1:0:1, 4+0:2:0:0:3, 5+0:3:0:0:3, 0+0:0:0:0:0, 5+0:2:0:0:3, 0+0:0:0:0:0, 5+0:2:0:0:3, 9+0:5:1:0:7, 7+0:4:0:0:5, 4+0:2:0:0:3, 5+0:4:1:0:4, 1+0:0:0:0:0, 4+0:1:0:0:2, 10+0:5:1:1:5, 8+0:4:0:0:5, 11+0:4:0:0:5, 12+1:3:0:0:4, 10+0:6:1:0:7, 3+0:1:0:0:2, 108+1:50:5:1:65
Cb aeolian (7b), 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 5+0:0:0:0:1, 4+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 10+0:0:0:1:4, 5+0:0:0:0:1, 10+0:0:0:0:3, 11+1:1:0:0:6, 7+0:0:0:0:1, 2+0:0:0:0:1, 74+1:1:0:1:20
C# aeolian (7#), 0+0:0:0:0:0, 4+0:2:0:0:3, 0+0:0:0:0:0, 0+0:0:0:0:0, 4+0:2:0:0:3, 5+0:3:0:0:4, 0+0:0:0:0:0, 5+0:2:0:0:3, 0+0:0:0:0:0, 5+0:2:0:0:4, 9+0:5:1:0:8, 7+0:4:0:0:6, 4+0:2:0:0:3, 5+0:4:1:0:4, 1+0:0:0:0:0, 4+0:1:0:0:2, 10+0:5:1:1:6, 8+0:4:0:0:6, 11+0:4:0:0:6, 12+1:3:0:0:5, 10+0:6:1:0:8, 3+0:1:0:0:2, 107+1:50:4:1:73
Cb locrian (7b), 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:2, 2+0:0:0:0:0, 4+0:0:0:0:2, 1+0:0:0:0:0, 4+0:0:0:0:2, 7+0:0:0:0:2, 6+0:0:0:0:2, 3+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:2, 11+0:0:0:1:4, 7+0:0:0:0:3, 11+0:0:0:0:6, 12+1:1:0:0:8, 9+0:0:0:0:3, 3+0:0:0:0:1, 99+1:1:0:1:41
C# locrian (7#), 1+0:0:0:0:0, 4+0:2:0:0:2, 1+0:0:0:0:0, 1+0:0:1:0:1, 4+0:2:0:0:2, 5+0:3:0:0:3, 0+0:0:0:0:0, 5+0:2:0:0:2, 0+0:0:0:0:0, 5+0:2:0:0:2, 9+0:5:1:0:5, 7+0:4:0:0:4, 4+0:2:0:0:2, 5+0:4:1:0:4, 0+0:0:0:0:0, 4+0:1:0:0:1, 10+0:5:1:1:4, 8+0:4:0:0:4, 10+0:4:0:0:4, 11+1:3:0:0:3, 10+0:6:1:0:6, 3+0:1:0:0:1, 107+1:50:5:1:50
